,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"15,900.00",AUD,AUST.DOLLAR,"16,212.00","15,996.00",2019-01-03,15
1,"16,763.00",CAD,CANADIAN DOLLAR,"17,140.00","16,915.00",2019-01-03,15
2,"23,165.00",CHF,SWISS FRANCE,"23,671.00","23,328.00",2019-01-03,15
3,,DKK,DANISH KRONE,"3,600.00","3,461.00",2019-01-03,15
4,"26,143.00",EUR,EURO,"26,917.00","26,221.00",2019-01-03,15
5,"28,774.00",GBP,BRITISH POUND,"29,276.00","28,977.00",2019-01-03,15
6,"2,904.00",HKD,HONGKONG DOLLAR,"2,999.00","2,925.00",2019-01-03,15
7,,INR,INDIAN RUPEE,359.00,315.00,2019-01-03,15
8,204.00,JPY,JAPANESE YEN,223.00,205.00,2019-01-03,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-01-03,15
10,,KWD,KUWAITI DINAR,"79,359.00","76,332.00",2019-01-03,15
11,,MYR,MALAYSIAN RINGGIT,"5,654.00","5,551.00",2019-01-03,15
12,,NOK,NORWEGIAN KRONER,"2,714.00","2,601.00",2019-01-03,15
13,,SEK,SWEDISH KRONA,"2,623.00","2,528.00",2019-01-03,15
14,"16,761.00",SGD,SINGAPORE DOLLAR,"17,104.00","16,879.00",2019-01-03,15
15,698.00,THB,THAI BAHT,740.00,698.00,2019-01-03,15
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,160.00",2019-01-03,15
0,"15,886.56",AUD,AUST.DOLLAR,"16,187.43","15,987.61",2019-01-03,61
1,"16,756.78",CAD,CANADIAN DOLLAR,"17,124.13","16,914.19",2019-01-03,61
2,"23,146.00",CHF,SWISS FRANCE,"23,641.40","23,314.34",2019-01-03,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-01-03,61
4,,DKK,DANISH KRONE,"3,579.88","3,471.08",2019-01-03,61
5,"26,092.02",EUR,EURO,"26,854.96","26,175.61",2019-01-03,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-01-03,61
7,"28,749.27",GBP,BRITISH POUND,"29,240.05","28,957.11",2019-01-03,61
8,"2,915.50",HKD,HONGKONG DOLLAR,"2,988.10","2,936.08",2019-01-03,61
9,,INR,INDIAN RUPEE,343.77,330.79,2019-01-03,61
10,203.94,JPY,JAPANESE YEN,216.32,210.55,2019-01-03,61
11,19.04,KRW,SOUTH KOREAN WON,21.19,20.05,2019-01-03,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-01-03,61
13,,MYR,MALAYSIAN RINGGIT,"5,633.17","5,561.18",2019-01-03,61
14,,NOK,NORWEGIAN KRONER,"2,692.28","2,610.46",2019-01-03,61
15,,SEK,SWEDISH KRONA,"2,602.71","2,538.79",2019-01-03,61
16,"16,745.12",SGD,SINGAPORE DOLLAR,"17,077.78","16,868.34",2019-01-03,61
17,704.47,THB,THAI BAHT,733.85,704.47,2019-01-03,61
18,"23,130.00",USD,US DOLLAR,"23,250.00","23,160.00",2019-01-03,61
0,"15,894.00",AUD,AUST.DOLLAR,"16,191.77","15,989.00",2019-01-03,84
1,"16,768.01",CAD,CANADIAN DOLLAR,"17,144.00","16,899.00",2019-01-03,84
