,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,433.00",AUD,AUST.DOLLAR,"16,754.00","16,533.00",2019-01-30,15
1,"17,204.00",CAD,CANADIAN DOLLAR,"17,591.00","17,361.00",2019-01-30,15
2,"22,989.00",CHF,SWISS FRANCE,"23,491.00","23,151.00",2019-01-30,15
3,,DKK,DANISH KRONE,"3,623.00","3,483.00",2019-01-30,15
4,"26,294.00",EUR,EURO,"27,073.00","26,373.00",2019-01-30,15
5,"29,978.00",GBP,BRITISH POUND,"30,499.00","30,189.00",2019-01-30,15
6,"2,899.00",HKD,HONGKONG DOLLAR,"2,994.00","2,919.00",2019-01-30,15
7,,INR,INDIAN RUPEE,352.00,308.00,2019-01-30,15
8,199.00,JPY,JAPANESE YEN,219.00,200.00,2019-01-30,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-01-30,15
10,,KWD,KUWAITI DINAR,"79,386.00","76,359.00",2019-01-30,15
11,,MYR,MALAYSIAN RINGGIT,"5,697.00","5,593.00",2019-01-30,15
12,,NOK,NORWEGIAN KRONER,"2,787.00","2,672.00",2019-01-30,15
13,,SEK,SWEDISH KRONA,"2,606.00","2,512.00",2019-01-30,15
14,"16,924.00",SGD,SINGAPORE DOLLAR,"17,270.00","17,043.00",2019-01-30,15
15,716.00,THB,THAI BAHT,758.00,716.00,2019-01-30,15
16,"23,140.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-30,15
0,"16,428.78",AUD,AUST.DOLLAR,"16,738.89","16,533.10",2019-01-30,61
1,"17,199.64",CAD,CANADIAN DOLLAR,"17,575.90","17,361.07",2019-01-30,61
2,"22,984.31",CHF,SWISS FRANCE,"23,476.48","23,151.51",2019-01-30,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-01-30,61
4,,DKK,DANISH KRONE,"3,607.93","3,498.27",2019-01-30,61
5,"26,289.20",EUR,EURO,"27,057.68","26,373.38",2019-01-30,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-01-30,61
7,"29,973.24",GBP,BRITISH POUND,"30,483.63","30,189.71",2019-01-30,61
8,"2,910.38",HKD,HONGKONG DOLLAR,"2,982.87","2,930.92",2019-01-30,61
9,,INR,INDIAN RUPEE,336.68,323.97,2019-01-30,61
10,199.52,JPY,JAPANESE YEN,213.00,206.09,2019-01-30,61
11,19.15,KRW,SOUTH KOREAN WON,21.42,20.17,2019-01-30,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-01-30,61
13,,MYR,MALAYSIAN RINGGIT,"5,681.61","5,608.99",2019-01-30,61
14,,NOK,NORWEGIAN KRONER,"2,771.89","2,687.64",2019-01-30,61
15,,SEK,SWEDISH KRONA,"2,590.81","2,527.18",2019-01-30,61
16,"16,919.02",SGD,SINGAPORE DOLLAR,"17,254.82","17,043.46",2019-01-30,61
17,722.36,THB,THAI BAHT,752.49,722.36,2019-01-30,61
18,"23,120.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-30,61
0,"16,383.00",AUD,AUST.DOLLAR,"16,733.89","16,480.00",2019-01-30,84
1,"17,209.64",CAD,CANADIAN DOLLAR,"17,578.00","17,327.00",2019-01-30,84
2,"22,989.31",CHF,SWISS FRANCE,"23,498.00","23,128.00",2019-01-30,84
3,,DKK,DANISH KRONE,"3,610.00","3,483.00",2019-01-30,84
4,"26,245.00",EUR,EURO,"27,052.68","26,377.00",2019-01-30,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-01-30,84
6,"29,978.24",GBP,BRITISH POUND,"30,500.00","30,154.00",2019-01-30,84
7,"2,914.38",HKD,HONGKONG DOLLAR,"2,981.00","2,933.00",2019-01-30,84
8,204.52,JPY,JAPANESE YEN,213.97,206.59,2019-01-30,84
