,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,250.00",AUD,AUST.DOLLAR,"16,568.00","16,348.00",2019-02-14,15
1,"17,236.00",CAD,CANADIAN DOLLAR,"17,624.00","17,393.00",2019-02-14,15
2,"22,675.00",CHF,SWISS FRANCE,"23,171.00","22,835.00",2019-02-14,15
3,,DKK,DANISH KRONE,"3,572.00","3,433.00",2019-02-14,15
4,"25,916.00",EUR,EURO,"26,684.00","25,994.00",2019-02-14,15
5,"29,456.00",GBP,BRITISH POUND,"29,969.00","29,664.00",2019-02-14,15
6,"2,898.00",HKD,HONGKONG DOLLAR,"2,993.00","2,919.00",2019-02-14,15
7,,INR,INDIAN RUPEE,354.00,311.00,2019-02-14,15
8,196.00,JPY,JAPANESE YEN,216.00,197.00,2019-02-14,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-02-14,15
10,,KWD,KUWAITI DINAR,"79,237.00","76,215.00",2019-02-14,15
11,,MYR,MALAYSIAN RINGGIT,"5,759.00","5,655.00",2019-02-14,15
12,,NOK,NORWEGIAN KRONER,"2,737.00","2,623.00",2019-02-14,15
13,,SEK,SWEDISH KRONA,"2,549.00","2,456.00",2019-02-14,15
14,"16,840.00",SGD,SINGAPORE DOLLAR,"17,185.00","16,959.00",2019-02-14,15
15,717.00,THB,THAI BAHT,760.00,717.00,2019-02-14,15
16,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-14,15
0,"16,245.52",AUD,AUST.DOLLAR,"16,552.50","16,348.73",2019-02-14,61
1,"17,231.78",CAD,CANADIAN DOLLAR,"17,608.68","17,393.50",2019-02-14,61
2,"22,670.15",CHF,SWISS FRANCE,"23,156.00","22,835.14",2019-02-14,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-02-14,61
4,,DKK,DANISH KRONE,"3,556.85","3,448.75",2019-02-14,61
5,"25,911.38",EUR,EURO,"26,669.25","25,994.42",2019-02-14,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-02-14,61
7,"29,451.78",GBP,BRITISH POUND,"29,953.81","29,664.57",2019-02-14,61
8,"2,909.96",HKD,HONGKONG DOLLAR,"2,982.44","2,930.50",2019-02-14,61
9,,INR,INDIAN RUPEE,339.38,326.57,2019-02-14,61
10,196.71,JPY,JAPANESE YEN,210.07,203.25,2019-02-14,61
11,19.04,KRW,SOUTH KOREAN WON,21.30,20.06,2019-02-14,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-02-14,61
13,,MYR,MALAYSIAN RINGGIT,"5,744.18","5,670.77",2019-02-14,61
14,,NOK,NORWEGIAN KRONER,"2,721.71","2,638.99",2019-02-14,61
15,,SEK,SWEDISH KRONA,"2,533.86","2,471.63",2019-02-14,61
16,"16,835.27",SGD,SINGAPORE DOLLAR,"17,169.56","16,959.12",2019-02-14,61
17,723.82,THB,THAI BAHT,754.02,723.82,2019-02-14,61
18,"23,120.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-14,61
0,"16,243.00",AUD,AUST.DOLLAR,"16,551.00","16,340.00",2019-02-14,84
1,"17,241.78",CAD,CANADIAN DOLLAR,"17,609.00","17,358.00",2019-02-14,84
2,"22,675.15",CHF,SWISS FRANCE,"23,177.00","22,812.00",2019-02-14,84
3,,DKK,DANISH KRONE,"3,559.00","3,427.00",2019-02-14,84
4,"25,846.00",EUR,EURO,"26,664.25","25,976.00",2019-02-14,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-02-14,84
6,"29,456.78",GBP,BRITISH POUND,"29,985.00","29,646.00",2019-02-14,84
7,"2,913.96",HKD,HONGKONG DOLLAR,"2,982.00","2,932.00",2019-02-14,84
8,201.71,JPY,JAPANESE YEN,210.50,203.75,2019-02-14,84
9,18.42,KRW,SOUTH KOREAN WON,21.52,19.60,2019-02-14,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-02-14,84
11,,NOK,NORWEGIAN KRONER,"2,722.00","2,626.00",2019-02-14,84
12,,SEK,SWEDISH KRONA,"2,541.00","2,454.00",2019-02-14,84
13,"16,860.27",SGD,SINGAPORE DOLLAR,"17,185.00","16,957.00",2019-02-14,84
14,657.00,THB,THAI BAHT,755.00,722.00,2019-02-14,84
15,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-14,84
0,"16,270.52",AUD,AUST.DOLLAR,"16,547.50","16,368.73",2019-02-14,73
1,"17,256.78",CAD,CANADIAN DOLLAR,"17,603.68","17,413.50",2019-02-14,73
2,"22,695.15",CHF,SWISS FRANCE,"23,151.00","22,855.14",2019-02-14,73
