,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,434.00",AUD,AUST.DOLLAR,"16,754.00","16,533.00",2019-01-21,15
1,"17,225.00",CAD,CANADIAN DOLLAR,"17,612.00","17,381.00",2019-01-21,15
2,"22,985.00",CHF,SWISS FRANCE,"23,487.00","23,147.00",2019-01-21,15
3,,DKK,DANISH KRONE,"3,608.00","3,468.00",2019-01-21,15
4,"26,185.00",EUR,EURO,"26,961.00","26,264.00",2019-01-21,15
5,"29,504.00",GBP,BRITISH POUND,"30,018.00","29,713.00",2019-01-21,15
6,"2,900.00",HKD,HONGKONG DOLLAR,"2,995.00","2,920.00",2019-01-21,15
7,,INR,INDIAN RUPEE,352.00,309.00,2019-01-21,15
8,202.00,JPY,JAPANESE YEN,223.00,203.00,2019-01-21,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-01-21,15
10,,KWD,KUWAITI DINAR,"79,315.00","76,291.00",2019-01-21,15
11,,MYR,MALAYSIAN RINGGIT,"5,696.00","5,593.00",2019-01-21,15
12,,NOK,NORWEGIAN KRONER,"2,771.00","2,656.00",2019-01-21,15
13,,SEK,SWEDISH KRONA,"2,619.00","2,525.00",2019-01-21,15
14,"16,839.00",SGD,SINGAPORE DOLLAR,"17,183.00","16,957.00",2019-01-21,15
15,710.00,THB,THAI BAHT,752.00,710.00,2019-01-21,15
16,"23,145.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-01-21,15
0,"16,429.00",AUD,AUST.DOLLAR,"16,739.11","16,533.32",2019-01-21,61
1,"17,220.06",CAD,CANADIAN DOLLAR,"17,596.73","17,381.68",2019-01-21,61
2,"22,980.36",CHF,SWISS FRANCE,"23,472.44","23,147.53",2019-01-21,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-01-21,61
4,,DKK,DANISH KRONE,"3,592.59","3,483.40",2019-01-21,61
5,"26,180.81",EUR,EURO,"26,946.24","26,264.66",2019-01-21,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-01-21,61
7,"29,499.95",GBP,BRITISH POUND,"30,002.75","29,713.08",2019-01-21,61
8,"2,911.30",HKD,HONGKONG DOLLAR,"2,983.81","2,931.85",2019-01-21,61
9,,INR,INDIAN RUPEE,336.95,324.23,2019-01-21,61
10,202.49,JPY,JAPANESE YEN,217.30,209.09,2019-01-21,61
11,19.00,KRW,SOUTH KOREAN WON,21.14,20.01,2019-01-21,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-01-21,61
13,,MYR,MALAYSIAN RINGGIT,"5,681.29","5,608.68",2019-01-21,61
14,,NOK,NORWEGIAN KRONER,"2,755.64","2,671.89",2019-01-21,61
