,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,288.00",AUD,AUST.DOLLAR,"16,606.00","16,386.00",2019-02-13,15
1,"17,288.00",CAD,CANADIAN DOLLAR,"17,677.00","17,446.00",2019-02-13,15
2,"22,738.00",CHF,SWISS FRANCE,"23,236.00","22,899.00",2019-02-13,15
3,,DKK,DANISH KRONE,"3,594.00","3,455.00",2019-02-13,15
4,"26,078.00",EUR,EURO,"26,851.00","26,157.00",2019-02-13,15
5,"29,559.00",GBP,BRITISH POUND,"30,073.00","29,768.00",2019-02-13,15
6,"2,899.00",HKD,HONGKONG DOLLAR,"2,994.00","2,919.00",2019-02-13,15
7,,INR,INDIAN RUPEE,356.00,313.00,2019-02-13,15
8,197.00,JPY,JAPANESE YEN,217.00,198.00,2019-02-13,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-02-13,15
10,,KWD,KUWAITI DINAR,"79,437.00","76,408.00",2019-02-13,15
11,,MYR,MALAYSIAN RINGGIT,"5,762.00","5,658.00",2019-02-13,15
12,,NOK,NORWEGIAN KRONER,"2,745.00","2,631.00",2019-02-13,15
13,,SEK,SWEDISH KRONA,"2,554.00","2,462.00",2019-02-13,15
14,"16,883.00",SGD,SINGAPORE DOLLAR,"17,229.00","17,002.00",2019-02-13,15
15,723.00,THB,THAI BAHT,766.00,723.00,2019-02-13,15
16,"23,145.00",USD,US DOLLAR,"23,255.00","23,155.00",2019-02-13,15
0,"16,288.02",AUD,AUST.DOLLAR,"16,595.73","16,391.49",2019-02-13,61
1,"17,278.59",CAD,CANADIAN DOLLAR,"17,656.43","17,440.74",2019-02-13,61
2,"22,731.45",CHF,SWISS FRANCE,"23,218.53","22,896.87",2019-02-13,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-02-13,61
4,,DKK,DANISH KRONE,"3,579.07","3,470.29",2019-02-13,61
5,"26,073.60",EUR,EURO,"26,836.01","26,157.13",2019-02-13,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-02-13,61
7,"29,547.60",GBP,BRITISH POUND,"30,051.16","29,761.07",2019-02-13,61
8,"2,910.51",HKD,HONGKONG DOLLAR,"2,983.01","2,931.06",2019-02-13,61
9,,INR,INDIAN RUPEE,341.06,328.18,2019-02-13,61
10,197.48,JPY,JAPANESE YEN,210.88,204.03,2019-02-13,61
11,19.09,KRW,SOUTH KOREAN WON,21.35,20.11,2019-02-13,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-02-13,61
13,,MYR,MALAYSIAN RINGGIT,"5,745.42","5,672.00",2019-02-13,61
14,,NOK,NORWEGIAN KRONER,"2,727.87","2,644.96",2019-02-13,61
15,,SEK,SWEDISH KRONA,"2,538.92","2,476.58",2019-02-13,61
16,"16,878.71",SGD,SINGAPORE DOLLAR,"17,213.78","17,002.87",2019-02-13,61
17,727.45,THB,THAI BAHT,757.80,727.45,2019-02-13,61
18,"23,130.00",USD,US DOLLAR,"23,250.00","23,160.00",2019-02-13,61
0,"16,273.00",AUD,AUST.DOLLAR,"16,590.73","16,370.00",2019-02-13,84
1,"17,288.59",CAD,CANADIAN DOLLAR,"17,656.00","17,404.00",2019-02-13,84
2,"22,736.45",CHF,SWISS FRANCE,"23,242.00","22,875.00",2019-02-13,84
3,,DKK,DANISH KRONE,"3,581.00","3,449.00",2019-02-13,84
4,"26,011.00",EUR,EURO,"26,831.01","26,142.00",2019-02-13,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-02-13,84
6,"29,552.60",GBP,BRITISH POUND,"30,079.00","29,738.00",2019-02-13,84
7,"2,914.51",HKD,HONGKONG DOLLAR,"2,982.00","2,932.00",2019-02-13,84
8,202.48,JPY,JAPANESE YEN,211.49,204.41,2019-02-13,84
9,18.48,KRW,SOUTH KOREAN WON,21.58,19.66,2019-02-13,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-02-13,84
11,,NOK,NORWEGIAN KRONER,"2,728.00","2,632.00",2019-02-13,84
12,,SEK,SWEDISH KRONA,"2,544.00","2,457.00",2019-02-13,84
13,"16,903.71",SGD,SINGAPORE DOLLAR,"17,227.00","16,998.00",2019-02-13,84
14,661.00,THB,THAI BAHT,758.00,726.00,2019-02-13,84
15,"23,160.00",USD,US DOLLAR,"23,250.00","23,160.00",2019-02-13,84
0,"16,308.44",AUD,AUST.DOLLAR,"16,586.06","16,406.88",2019-02-13,73
1,"17,308.83",CAD,CANADIAN DOLLAR,"17,656.77","17,466.02",2019-02-13,73
2,"22,758.72",CHF,SWISS FRANCE,"23,215.84","22,919.15",2019-02-13,73
3,,DKK,DANISH KRONE,"3,579.45","3,470.66",2019-02-13,73
4,"26,098.60",EUR,EURO,"26,831.01","26,177.13",2019-02-13,73
5,"29,579.48",GBP,BRITISH POUND,"30,053.15","29,788.00",2019-02-13,73
6,"2,914.37",HKD,HONGKONG DOLLAR,"2,978.86","2,934.91",2019-02-13,73
7,,INR,INDIAN RUPEE,341.00,328.12,2019-02-13,73
