,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,429.00",AUD,AUST.DOLLAR,"16,749.00","16,528.00",2019-02-20,15
1,"17,317.00",CAD,CANADIAN DOLLAR,"17,706.00","17,475.00",2019-02-20,15
2,"22,856.00",CHF,SWISS FRANCE,"23,356.00","23,017.00",2019-02-20,15
3,,DKK,DANISH KRONE,"3,601.00","3,461.00",2019-02-20,15
4,"26,123.00",EUR,EURO,"26,897.00","26,202.00",2019-02-20,15
5,"29,963.00",GBP,BRITISH POUND,"30,484.00","30,175.00",2019-02-20,15
6,"2,898.00",HKD,HONGKONG DOLLAR,"2,993.00","2,919.00",2019-02-20,15
7,,INR,INDIAN RUPEE,352.00,309.00,2019-02-20,15
8,197.00,JPY,JAPANESE YEN,217.00,198.00,2019-02-20,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-02-20,15
10,,KWD,KUWAITI DINAR,"79,237.00","76,215.00",2019-02-20,15
11,,MYR,MALAYSIAN RINGGIT,"5,759.00","5,655.00",2019-02-20,15
12,,NOK,NORWEGIAN KRONER,"2,766.00","2,652.00",2019-02-20,15
13,,SEK,SWEDISH KRONA,"2,541.00","2,448.00",2019-02-20,15
14,"16,938.00",SGD,SINGAPORE DOLLAR,"17,285.00","17,058.00",2019-02-20,15
15,725.00,THB,THAI BAHT,768.00,725.00,2019-02-20,15
16,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-20,15
0,"16,387.72",AUD,AUST.DOLLAR,"16,697.12","16,491.79",2019-02-20,61
1,"17,287.96",CAD,CANADIAN DOLLAR,"17,665.99","17,450.19",2019-02-20,61
2,"22,847.03",CHF,SWISS FRANCE,"23,336.44","23,013.26",2019-02-20,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-02-20,61
4,,DKK,DANISH KRONE,"3,583.09","3,474.19",2019-02-20,61
5,"26,100.21",EUR,EURO,"26,863.38","26,183.82",2019-02-20,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-02-20,61
7,"29,924.26",GBP,BRITISH POUND,"30,433.85","30,140.38",2019-02-20,61
8,"2,909.51",HKD,HONGKONG DOLLAR,"2,981.99","2,930.05",2019-02-20,61
9,,INR,INDIAN RUPEE,337.29,324.55,2019-02-20,61
10,197.14,JPY,JAPANESE YEN,210.51,203.68,2019-02-20,61
11,18.97,KRW,SOUTH KOREAN WON,21.32,19.98,2019-02-20,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-02-20,61
13,,MYR,MALAYSIAN RINGGIT,"5,735.72","5,662.41",2019-02-20,61
14,,NOK,NORWEGIAN KRONER,"2,749.75","2,666.18",2019-02-20,61
15,,SEK,SWEDISH KRONA,"2,524.03","2,462.05",2019-02-20,61
16,"16,911.29",SGD,SINGAPORE DOLLAR,"17,246.95","17,035.68",2019-02-20,61
17,730.10,THB,THAI BAHT,760.55,730.10,2019-02-20,61
18,"23,120.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-20,61
0,"16,397.72",AUD,AUST.DOLLAR,"16,738.00","16,511.79",2019-02-20,84
1,"17,297.96",CAD,CANADIAN DOLLAR,"17,677.00","17,425.00",2019-02-20,84
2,"22,852.03",CHF,SWISS FRANCE,"23,365.00","22,997.00",2019-02-20,84
3,,DKK,DANISH KRONE,"3,584.00","3,451.00",2019-02-20,84
4,"26,032.00",EUR,EURO,"26,858.38","26,163.00",2019-02-20,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-02-20,84
6,"29,929.26",GBP,BRITISH POUND,"30,471.00","30,126.00",2019-02-20,84
7,"2,913.51",HKD,HONGKONG DOLLAR,"2,982.00","2,932.00",2019-02-20,84
8,202.14,JPY,JAPANESE YEN,211.05,204.18,2019-02-20,84
9,18.45,KRW,SOUTH KOREAN WON,21.55,19.63,2019-02-20,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-02-20,84
11,,NOK,NORWEGIAN KRONER,"2,750.00","2,654.00",2019-02-20,84
12,,SEK,SWEDISH KRONA,"2,530.00","2,444.00",2019-02-20,84
13,"16,936.29",SGD,SINGAPORE DOLLAR,"17,273.00","17,043.00",2019-02-20,84
14,663.00,THB,THAI BAHT,762.00,729.00,2019-02-20,84
15,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-20,84
0,"16,449.42",AUD,AUST.DOLLAR,"16,729.44","16,548.71",2019-02-20,73
1,"17,337.90",CAD,CANADIAN DOLLAR,"17,686.43","17,495.36",2019-02-20,73
2,"22,876.60",CHF,SWISS FRANCE,"23,336.10","23,037.87",2019-02-20,73
3,,DKK,DANISH KRONE,"3,585.81","3,476.83",2019-02-20,73
4,"26,143.63",EUR,EURO,"26,877.32","26,222.30",2019-02-20,73
5,"29,983.65",GBP,BRITISH POUND,"30,463.80","30,195.02",2019-02-20,73
6,"2,913.55",HKD,HONGKONG DOLLAR,"2,978.02","2,934.09",2019-02-20,73
7,,INR,INDIAN RUPEE,337.28,324.55,2019-02-20,73
8,202.54,JPY,JAPANESE YEN,210.95,204.59,2019-02-20,73
9,19.26,KRW,SOUTH KOREAN WON,21.12,20.27,2019-02-20,73
10,,KWD,KUWAITI DINAR,"79,222.05","76,230.94",2019-02-20,73
11,,MYR,MALAYSIAN RINGGIT,"5,744.18","5,670.77",2019-02-20,73
12,,NOK,NORWEGIAN KRONER,"2,751.16","2,667.55",2019-02-20,73
13,,SEK,SWEDISH KRONA,"2,525.77","2,463.74",2019-02-20,73
14,"16,958.85",SGD,SINGAPORE DOLLAR,"17,264.92","17,078.40",2019-02-20,73
15,731.27,THB,THAI BAHT,761.78,731.27,2019-02-20,73
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-20,73
0,"16,402.72",AUD,AUST.DOLLAR,"16,697.12","16,506.79",2019-02-20,105
1,"17,302.96",CAD,CANADIAN DOLLAR,"17,665.99","17,465.19",2019-02-20,105
2,"22,862.03",CHF,SWISS FRANCE,"23,336.44","23,028.26",2019-02-20,105
3,,DKK,DANISH KRONE,"3,583.09","3,474.19",2019-02-20,105
4,"26,115.21",EUR,EURO,"26,863.38","26,198.82",2019-02-20,105
5,"29,939.26",GBP,BRITISH POUND,"30,433.85","30,155.38",2019-02-20,105
6,"2,903.51",HKD,HONGKONG DOLLAR,"2,982.99","2,929.05",2019-02-20,105
7,,INR,INDIAN RUPEE,337.29,324.55,2019-02-20,105
8,200.14,JPY,JAPANESE YEN,212.51,202.18,2019-02-20,105
9,19.22,KRW,SOUTH KOREAN WON,21.07,20.23,2019-02-20,105
10,,KWD,KUWAITI DINAR,"78,809.74","75,832.98",2019-02-20,105
11,,MYR,MALAYSIAN RINGGIT,"5,892.68","5,817.28",2019-02-20,105
12,,NOK,NORWEGIAN KRONER,"2,749.75","2,666.18",2019-02-20,105
13,,SEK,SWEDISH KRONA,"2,524.03","2,462.05",2019-02-20,105
14,"16,926.29",SGD,SINGAPORE DOLLAR,"17,246.95","17,050.68",2019-02-20,105
15,710.10,THB,THAI BAHT,765.55,725.10,2019-02-20,105
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-20,105
0,,ATS,SCHILING AUSTRIA,969.13,955.69,2019-02-20,64
1,"16,449.42",AUD,AUST.DOLLAR,"16,729.44","16,548.71",2019-02-20,64
2,"17,337.90",CAD,CANADIAN DOLLAR,"17,686.43","17,495.36",2019-02-20,64
3,"22,876.60",CHF,SWISS FRANCE,"23,336.10","23,037.87",2019-02-20,64
4,,DKK,DANISH KRONE,"3,585.81","3,476.83",2019-02-20,64
5,"26,143.63",EUR,EURO,"26,877.32","26,222.30",2019-02-20,64
6,"1,990.77",FRF,FRENCH FRANC,"2,033.00","2,004.80",2019-02-20,64
7,"29,983.65",GBP,BRITISH POUND,"30,463.80","30,195.02",2019-02-20,64
8,"2,913.55",HKD,HONGKONG DOLLAR,"2,978.02","2,934.09",2019-02-20,64
9,,INR,INDIAN RUPEE,337.28,324.55,2019-02-20,64
10,202.54,JPY,JAPANESE YEN,210.95,204.59,2019-02-20,64
11,19.26,KRW,SOUTH KOREAN WON,21.12,20.27,2019-02-20,64
12,,KWD,KUWAITI DINAR,"79,222.05","76,230.94",2019-02-20,64
13,,MYR,MALAYSIAN RINGGIT,"5,744.18","5,670.77",2019-02-20,64
14,,NOK,NORWEGIAN KRONER,"2,751.16","2,667.55",2019-02-20,64
15,,SEK,SWEDISH KRONA,"2,525.77","2,463.74",2019-02-20,64
16,"16,958.85",SGD,SINGAPORE DOLLAR,"17,264.92","17,078.40",2019-02-20,64
17,731.27,THB,THAI BAHT,761.78,731.27,2019-02-20,64
18,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-20,64
0,"16,312.72",AUD,AUST.DOLLAR,"16,712.12","16,411.79",2019-02-20,89
1,"17,212.96",CAD,CANADIAN DOLLAR,"17,680.99","17,370.19",2019-02-20,89
2,"22,772.03",CHF,SWISS FRANCE,"23,351.44","22,933.26",2019-02-20,89
3,,DKK,DANISH KRONE,"3,583.09","3,424.19",2019-02-20,89
4,"26,025.21",EUR,EURO,"26,878.38","26,103.82",2019-02-20,89
5,"29,849.26",GBP,BRITISH POUND,"30,448.85","30,060.38",2019-02-20,89
6,"2,893.51",HKD,HONGKONG DOLLAR,"2,982.99","2,914.05",2019-02-20,89
7,,INR,INDIAN RUPEE,337.29,324.55,2019-02-20,89
8,197.14,JPY,JAPANESE YEN,215.51,199.18,2019-02-20,89
9,19.22,KRW,SOUTH KOREAN WON,21.07,20.23,2019-02-20,89
10,,KWD,KUWAITI DINAR,"79,222.05","76,230.94",2019-02-20,89
11,,MYR,MALAYSIAN RINGGIT,"5,735.72","5,662.41",2019-02-20,89
12,,NOK,NORWEGIAN KRONER,"2,749.75","2,616.18",2019-02-20,89
13,,SEK,SWEDISH KRONA,"2,524.03","2,412.05",2019-02-20,89
14,"16,836.29",SGD,SINGAPORE DOLLAR,"17,261.95","16,955.68",2019-02-20,89
15,690.10,THB,THAI BAHT,770.55,690.10,2019-02-20,89
16,"23,140.00",USD,US DOLLAR,"23,250.00","23,140.00",2019-02-20,89
0,"16,412.72",AUD,AUST.DOLLAR,"16,692.12","16,511.79",2019-02-20,35
1,"17,312.96",CAD,CANADIAN DOLLAR,"17,660.99","17,470.19",2019-02-20,35
2,"22,872.03",CHF,SWISS FRANCE,"23,331.44","23,033.26",2019-02-20,35
3,,DKK,DANISH KRONE,"3,583.09","3,474.19",2019-02-20,35
4,"26,125.21",EUR,EURO,"26,858.38","26,203.82",2019-02-20,35
5,"29,949.26",GBP,BRITISH POUND,"30,428.85","30,160.38",2019-02-20,35
6,"2,913.51",HKD,HONGKONG DOLLAR,"2,977.99","2,934.05",2019-02-20,35
7,,INR,INDIAN RUPEE,337.29,324.55,2019-02-20,35
8,202.14,JPY,JAPANESE YEN,210.51,204.18,2019-02-20,35
9,19.22,KRW,SOUTH KOREAN WON,21.07,20.23,2019-02-20,35
10,,KWD,KUWAITI DINAR,"79,222.05","76,230.94",2019-02-20,35
11,,MYR,MALAYSIAN RINGGIT,"5,735.72","5,662.41",2019-02-20,35
12,,NOK,NORWEGIAN KRONER,"2,749.75","2,666.18",2019-02-20,35
13,,SAR,SAUDI RIAL,"5,802.97","5,459.76",2019-02-20,35
14,,SEK,SWEDISH KRONA,"2,524.03","2,462.05",2019-02-20,35
15,"16,936.29",SGD,SINGAPORE DOLLAR,"17,241.95","17,055.68",2019-02-20,35
16,730.10,THB,THAI BAHT,760.55,730.10,2019-02-20,35
17,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-20,35
0,"16,412.72",AUD,AUST.DOLLAR,"16,738.00","16,511.79",2019-02-20,50
1,"17,312.96",CAD,CANADIAN DOLLAR,"17,677.00","17,425.00",2019-02-20,50
2,"22,872.03",CHF,SWISS FRANCE,"23,368.00","22,997.00",2019-02-20,50
3,,DKK,DANISH KRONE,"3,584.00","3,451.00",2019-02-20,50
4,"26,032.00",EUR,EURO,"26,858.38","26,163.00",2019-02-20,50
5,"2,038.00",FRF,FRENCH FRANC,"2,058.00","2,044.00",2019-02-20,50
6,"29,949.26",GBP,BRITISH POUND,"30,471.00","30,126.00",2019-02-20,50
7,"2,913.51",HKD,HONGKONG DOLLAR,"2,982.00","2,932.00",2019-02-20,50
8,,INR,INDIAN RUPEE,329.00,313.00,2019-02-20,50
9,202.14,JPY,JAPANESE YEN,211.05,204.18,2019-02-20,50
10,18.45,KRW,SOUTH KOREAN WON,21.55,19.63,2019-02-20,50
11,,NOK,NORWEGIAN KRONER,"2,750.00","2,654.00",2019-02-20,50
12,,SEK,SWEDISH KRONA,"2,530.00","2,444.00",2019-02-20,50
13,"16,936.29",SGD,SINGAPORE DOLLAR,"17,273.00","17,043.00",2019-02-20,50
14,663.00,THB,THAI BAHT,762.00,729.00,2019-02-20,50
15,"23,130.00",USD,US DOLLAR,"23,250.00","23,160.00",2019-02-20,50
0,"16,449.42",AUD,AUST.DOLLAR,"16,729.44","16,548.71",2019-02-20,24
1,"17,337.90",CAD,CANADIAN DOLLAR,"17,686.43","17,495.36",2019-02-20,24
2,"22,876.60",CHF,SWISS FRANCE,"23,336.10","23,037.87",2019-02-20,24
3,,DKK,DANISH KRONE,"3,585.81","3,476.83",2019-02-20,24
4,"26,143.63",EUR,EURO,"26,877.32","26,222.30",2019-02-20,24
5,"29,983.65",GBP,BRITISH POUND,"30,463.80","30,195.02",2019-02-20,24
6,"2,913.55",HKD,HONGKONG DOLLAR,"2,978.02","2,934.09",2019-02-20,24
7,,INR,INDIAN RUPEE,347.87,333.93,2019-02-20,24
8,202.54,JPY,JAPANESE YEN,210.95,204.59,2019-02-20,24
9,19.26,KRW,SOUTH KOREAN WON,21.12,20.27,2019-02-20,24
10,,KWD,KUWAITI DINAR,"74,808.95","72,532.76",2019-02-20,24
11,,MYR,MALAYSIAN RINGGIT,"5,231.29","5,164.26",2019-02-20,24
12,,NOK,NORWEGIAN KRONER,"2,751.16","2,667.55",2019-02-20,24
13,,SEK,SWEDISH KRONA,"2,525.77","2,463.74",2019-02-20,24
14,"16,958.85",SGD,SINGAPORE DOLLAR,"17,264.92","17,078.40",2019-02-20,24
15,731.27,THB,THAI BAHT,761.78,731.27,2019-02-20,24
16,"23,130.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-20,24
0,,ATS,SCHILING AUSTRIA,988.00,942.00,2019-02-20,48
1,"16,439.42",AUD,AUST.DOLLAR,"16,739.44","16,538.71",2019-02-20,48
2,,BEF,BELGIAN FRANCE,337.00,321.00,2019-02-20,48
3,"17,327.90",CAD,CANADIAN DOLLAR,"17,696.43","17,485.36",2019-02-20,48
4,"22,866.60",CHF,SWISS FRANCE,"23,346.10","23,027.87",2019-02-20,48
5,"6,560.35",DEM,DEUTSCHE MARK,"6,699.56","6,606.60",2019-02-20,48
6,,DKK,DANISH KRONE,"3,588.81","3,473.83",2019-02-20,48
7,"26,133.63",EUR,EURO,"26,887.32","26,212.30",2019-02-20,48
8,,FIM,FINNISH MARK,"2,287.00","2,200.00",2019-02-20,48
9,"1,956.06",FRF,FRENCH FRANC,"1,997.57","1,969.85",2019-02-20,48
10,"29,983.65",GBP,BRITISH POUND,"30,473.80","30,185.02",2019-02-20,48
11,"2,910.55",HKD,HONGKONG DOLLAR,"2,981.02","2,931.09",2019-02-20,48
12,,INR,INDIAN RUPEE,361.89,344.29,2019-02-20,48
13,,ITL,ITALIAN LIRA,7.02,6.69,2019-02-20,48
14,201.54,JPY,JAPANESE YEN,211.95,203.59,2019-02-20,48
15,18.96,KRW,SOUTH KOREAN WON,21.42,19.97,2019-02-20,48
16,,KWD,KUWAITI DINAR,"62,850.73","60,929.17",2019-02-20,48
17,,MYR,MALAYSIAN RINGGIT,"5,036.17","4,901.77",2019-02-20,48
18,,NLG,DUTCH GUILDE,"6,171.00","5,937.00",2019-02-20,48
19,,NOK,NORWEGIAN KRONER,"2,754.16","2,664.55",2019-02-20,48
20,,SEK,SWEDISH KRONA,"2,528.77","2,460.74",2019-02-20,48
21,"16,950.85",SGD,SINGAPORE DOLLAR,"17,272.92","17,070.40",2019-02-20,48
22,726.76,THB,THAI BAHT,767.23,727.76,2019-02-20,48
23,"23,130.00",USD,US DOLLAR,"23,250.00","23,140.00",2019-02-20,48
0,"16,309.42",AUD,AUST.DOLLAR,"16,736.44","16,498.71",2019-02-20,5
1,"17,197.90",CAD,CANADIAN DOLLAR,"17,693.43","17,445.36",2019-02-20,5
2,"22,736.60",CHF,SWISS FRANCE,"23,343.10","22,987.87",2019-02-20,5
3,,DKK,DANISH KRONE,"3,589.81","3,441.83",2019-02-20,5
4,"26,083.63",EUR,EURO,"26,884.32","26,162.30",2019-02-20,5
5,"29,833.65",GBP,BRITISH POUND,"30,470.80","30,135.02",2019-02-20,5
6,"2,878.55",HKD,HONGKONG DOLLAR,"2,982.02","2,899.09",2019-02-20,5
7,201.54,JPY,JAPANESE YEN,211.95,203.59,2019-02-20,5
8,19.26,KRW,SOUTH KOREAN WON,22.12,19.27,2019-02-20,5
9,,KWD,KUWAITI DINAR,"56,002.94","54,880.26",2019-02-20,5
10,,NOK,NORWEGIAN KRONER,"2,755.16","2,632.55",2019-02-20,5
11,,SEK,SWEDISH KRONA,"2,529.77","2,428.74",2019-02-20,5
12,"16,818.85",SGD,SINGAPORE DOLLAR,"17,271.92","17,028.40",2019-02-20,5
13,721.27,THB,THAI BAHT,764.78,721.27,2019-02-20,5
14,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-20,5
0,"16,393.00",AUD,AUST.DOLLAR,"16,748.00","16,496.79",2019-02-20,28
1,"17,263.00",CAD,CANADIAN DOLLAR,"17,697.00","17,395.00",2019-02-20,28
2,"22,842.00",CHF,SWISS FRANCE,"23,375.00","22,977.00",2019-02-20,28
3,,DEM,DEUTSCHE MARK,,"30,174.55",2019-02-20,28
4,,DKK,DANISH KRONE,"3,594.00","3,441.00",2019-02-20,28
5,"26,022.00",EUR,EURO,"26,858.38","26,163.00",2019-02-20,28
6,,FRF,FRENCH FRANC,,"101,201.05",2019-02-20,28
7,"29,929.00",GBP,BRITISH POUND,"30,481.00","30,116.00",2019-02-20,28
8,"2,899.00",HKD,HONGKONG DOLLAR,"2,987.00","2,922.00",2019-02-20,28
9,202.00,JPY,JAPANESE YEN,211.05,207.00,2019-02-20,28
10,,KRW,SOUTH KOREAN WON,21.55,19.63,2019-02-20,28
11,,NLG,DUTCH GUILDE,,"33,998.84",2019-02-20,28
12,,NOK,NORWEGIAN KRONER,"2,750.00","2,644.00",2019-02-20,28
13,,SEK,SWEDISH KRONA,"2,540.00","2,434.00",2019-02-20,28
14,"16,916.00",SGD,SINGAPORE DOLLAR,"17,283.00","17,028.00",2019-02-20,28
15,658.00,THB,THAI BAHT,765.00,726.00,2019-02-20,28
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-20,28
0,"16,397.72",AUD,AUST.DOLLAR,"16,738.00","16,511.79",2019-02-20,104
1,"17,297.96",CAD,CANADIAN DOLLAR,"17,677.00","17,425.00",2019-02-20,104
2,"22,852.03",CHF,SWISS FRANCE,"23,365.00","22,997.00",2019-02-20,104
3,,DKK,DANISH KRONE,"3,584.00","3,451.00",2019-02-20,104
4,"26,032.00",EUR,EURO,"26,858.38","26,163.00",2019-02-20,104
5,,FRF,FRENCH FRANC,,"101,201.05",2019-02-20,104
6,"29,929.26",GBP,BRITISH POUND,"30,471.00","30,126.00",2019-02-20,104
7,"2,913.51",HKD,HONGKONG DOLLAR,"2,982.00","2,932.00",2019-02-20,104
8,202.14,JPY,JAPANESE YEN,211.05,204.18,2019-02-20,104
9,,NLG,DUTCH GUILDE,,"33,998.84",2019-02-20,104
10,,NOK,NORWEGIAN KRONER,"2,750.00","2,654.00",2019-02-20,104
11,,SEK,SWEDISH KRONA,"2,530.00","2,444.00",2019-02-20,104
12,"16,936.29",SGD,SINGAPORE DOLLAR,"17,273.00","17,043.00",2019-02-20,104
13,663.00,THB,THAI BAHT,762.00,729.00,2019-02-20,104
14,"23,130.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-20,104
0,"16,441.00",AUD,AUST.DOLLAR,"16,738.00","16,524.00",2019-02-20,25
1,"17,337.90",CAD,CANADIAN DOLLAR,"17,686.43","17,425.00",2019-02-20,25
2,"22,876.60",CHF,SWISS FRANCE,"23,365.00","22,997.00",2019-02-20,25
3,,DKK,DANISH KRONE,"3,585.81","3,451.00",2019-02-20,25
4,"26,032.00",EUR,EURO,"26,877.32","26,163.00",2019-02-20,25
5,"2,038.00",FRF,FRENCH FRANC,"2,058.00","2,044.00",2019-02-20,25
6,"29,975.00",GBP,BRITISH POUND,"30,471.00","30,126.00",2019-02-20,25
