,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
6,"29,486.08",GBP,BRITISH POUND,"30,002.00","29,662.00",2019-02-12,84
7,"2,914.77",HKD,HONGKONG DOLLAR,"2,982.00","2,932.00",2019-02-12,84
8,202.82,JPY,JAPANESE YEN,211.65,204.75,2019-02-12,84
9,18.41,KRW,SOUTH KOREAN WON,21.49,19.58,2019-02-12,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-02-12,84
11,,NOK,NORWEGIAN KRONER,"2,706.32","2,610.00",2019-02-12,84
12,,SEK,SWEDISH KRONA,"2,530.00","2,444.00",2019-02-12,84
13,"16,850.27",SGD,SINGAPORE DOLLAR,"17,166.00","16,938.00",2019-02-12,84
14,657.00,THB,THAI BAHT,755.00,722.00,2019-02-12,84
15,"23,160.00",USD,US DOLLAR,"23,250.00","23,160.00",2019-02-12,84
0,"16,202.92",AUD,AUST.DOLLAR,"16,478.74","16,300.72",2019-02-12,73
1,"17,187.86",CAD,CANADIAN DOLLAR,"17,533.37","17,343.96",2019-02-12,73
2,"22,810.86",CHF,SWISS FRANCE,"23,269.04","22,971.66",2019-02-12,73
3,,DKK,DANISH KRONE,"3,562.03","3,453.77",2019-02-12,73
4,"25,974.21",EUR,EURO,"26,703.15","26,052.37",2019-02-12,73
5,"29,506.08",GBP,BRITISH POUND,"29,978.57","29,714.08",2019-02-12,73
6,"2,914.77",HKD,HONGKONG DOLLAR,"2,979.27","2,935.32",2019-02-12,73
7,,INR,INDIAN RUPEE,338.21,325.44,2019-02-12,73
8,202.82,JPY,JAPANESE YEN,211.22,204.87,2019-02-12,73
9,19.30,KRW,SOUTH KOREAN WON,21.06,20.32,2019-02-12,73
10,,KWD,KUWAITI DINAR,"79,422.23","76,423.58",2019-02-12,73
11,,MYR,MALAYSIAN RINGGIT,"5,731.32","5,658.08",2019-02-12,73
12,,NOK,NORWEGIAN KRONER,"2,706.32","2,624.07",2019-02-12,73
13,,SEK,SWEDISH KRONA,"2,525.71","2,463.69",2019-02-12,73
14,"16,850.27",SGD,SINGAPORE DOLLAR,"17,154.37","16,969.05",2019-02-12,73
15,723.98,THB,THAI BAHT,754.18,723.98,2019-02-12,73
16,"23,155.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-02-12,73
0,"16,192.92",AUD,AUST.DOLLAR,"16,483.74","16,295.72",2019-02-12,105
1,"17,177.86",CAD,CANADIAN DOLLAR,"17,538.37","17,338.96",2019-02-12,105
2,"22,800.86",CHF,SWISS FRANCE,"23,274.04","22,966.66",2019-02-12,105
3,,DKK,DANISH KRONE,"3,562.03","3,453.77",2019-02-12,105
4,"25,964.21",EUR,EURO,"26,708.15","26,047.37",2019-02-12,105
5,"29,496.08",GBP,BRITISH POUND,"29,983.57","29,709.08",2019-02-12,105
6,"2,904.77",HKD,HONGKONG DOLLAR,"2,984.27","2,930.32",2019-02-12,105
7,,INR,INDIAN RUPEE,338.21,325.44,2019-02-12,105
8,200.82,JPY,JAPANESE YEN,213.22,202.87,2019-02-12,105
9,19.30,KRW,SOUTH KOREAN WON,21.06,20.32,2019-02-12,105
10,,KWD,KUWAITI DINAR,"78,809.74","75,832.98",2019-02-12,105
11,,MYR,MALAYSIAN RINGGIT,"5,892.68","5,817.28",2019-02-12,105
12,,NOK,NORWEGIAN KRONER,"2,706.32","2,624.07",2019-02-12,105
13,,SEK,SWEDISH KRONA,"2,525.71","2,463.69",2019-02-12,105
14,"16,840.27",SGD,SINGAPORE DOLLAR,"17,159.37","16,964.05",2019-02-12,105
15,703.98,THB,THAI BAHT,759.18,718.98,2019-02-12,105
16,"23,155.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-02-12,105
0,,ATS,SCHILING AUSTRIA,969.13,955.69,2019-02-12,64
1,"16,202.92",AUD,AUST.DOLLAR,"16,478.74","16,300.72",2019-02-12,64
2,"17,187.86",CAD,CANADIAN DOLLAR,"17,533.37","17,343.96",2019-02-12,64
3,"22,810.86",CHF,SWISS FRANCE,"23,269.04","22,971.66",2019-02-12,64
4,,DKK,DANISH KRONE,"3,562.03","3,453.77",2019-02-12,64
5,"25,974.21",EUR,EURO,"26,703.15","26,052.37",2019-02-12,64
6,"1,990.77",FRF,FRENCH FRANC,"2,033.00","2,004.80",2019-02-12,64
7,"29,506.08",GBP,BRITISH POUND,"29,978.57","29,714.08",2019-02-12,64
8,"2,914.77",HKD,HONGKONG DOLLAR,"2,979.27","2,935.32",2019-02-12,64
9,,INR,INDIAN RUPEE,338.21,325.44,2019-02-12,64
10,202.82,JPY,JAPANESE YEN,211.22,204.87,2019-02-12,64
11,19.30,KRW,SOUTH KOREAN WON,21.06,20.32,2019-02-12,64
12,,KWD,KUWAITI DINAR,"79,422.23","76,423.58",2019-02-12,64
13,,MYR,MALAYSIAN RINGGIT,"5,731.32","5,658.08",2019-02-12,64
14,,NOK,NORWEGIAN KRONER,"2,706.32","2,624.07",2019-02-12,64
15,,SEK,SWEDISH KRONA,"2,525.71","2,463.69",2019-02-12,64
16,"16,850.27",SGD,SINGAPORE DOLLAR,"17,154.37","16,969.05",2019-02-12,64
17,723.98,THB,THAI BAHT,754.18,723.98,2019-02-12,64
18,"23,155.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-02-12,64
0,"16,102.92",AUD,AUST.DOLLAR,"16,498.74","16,200.72",2019-02-12,89
1,"17,087.86",CAD,CANADIAN DOLLAR,"17,553.37","17,243.96",2019-02-12,89
2,"22,710.86",CHF,SWISS FRANCE,"23,289.04","22,871.66",2019-02-12,89
3,,DKK,DANISH KRONE,"3,562.03","3,403.77",2019-02-12,89
4,"25,874.21",EUR,EURO,"26,723.15","25,952.37",2019-02-12,89
5,"29,406.08",GBP,BRITISH POUND,"29,998.57","29,614.08",2019-02-12,89
6,"2,894.77",HKD,HONGKONG DOLLAR,"2,984.27","2,915.32",2019-02-12,89
7,,INR,INDIAN RUPEE,338.21,325.44,2019-02-12,89
8,197.82,JPY,JAPANESE YEN,216.22,199.87,2019-02-12,89
9,19.30,KRW,SOUTH KOREAN WON,21.06,20.32,2019-02-12,89
10,,KWD,KUWAITI DINAR,"79,422.23","76,423.58",2019-02-12,89
11,,MYR,MALAYSIAN RINGGIT,"5,731.32","5,658.08",2019-02-12,89
12,,NOK,NORWEGIAN KRONER,"2,706.32","2,574.07",2019-02-12,89
13,,SEK,SWEDISH KRONA,"2,525.71","2,413.69",2019-02-12,89
14,"16,750.27",SGD,SINGAPORE DOLLAR,"17,174.37","16,869.05",2019-02-12,89
15,683.98,THB,THAI BAHT,764.18,683.98,2019-02-12,89
16,"23,145.00",USD,US DOLLAR,"23,245.00","23,145.00",2019-02-12,89
0,"16,202.92",AUD,AUST.DOLLAR,"16,478.74","16,300.72",2019-02-12,35
1,"17,187.86",CAD,CANADIAN DOLLAR,"17,533.37","17,343.96",2019-02-12,35
2,"22,810.86",CHF,SWISS FRANCE,"23,269.04","22,971.66",2019-02-12,35
3,,DKK,DANISH KRONE,"3,562.03","3,453.77",2019-02-12,35
4,"25,974.21",EUR,EURO,"26,703.15","26,052.37",2019-02-12,35
5,"29,506.08",GBP,BRITISH POUND,"29,978.57","29,714.08",2019-02-12,35
6,"2,914.77",HKD,HONGKONG DOLLAR,"2,979.27","2,935.32",2019-02-12,35
7,,INR,INDIAN RUPEE,338.21,325.44,2019-02-12,35
8,202.82,JPY,JAPANESE YEN,211.22,204.87,2019-02-12,35
9,19.30,KRW,SOUTH KOREAN WON,21.06,20.32,2019-02-12,35
10,,KWD,KUWAITI DINAR,"79,422.23","76,423.58",2019-02-12,35
11,,MYR,MALAYSIAN RINGGIT,"5,731.32","5,658.08",2019-02-12,35
12,,NOK,NORWEGIAN KRONER,"2,706.32","2,624.07",2019-02-12,35
13,,SAR,SAUDI RIAL,"5,802.97","5,459.76",2019-02-12,35
14,,SEK,SWEDISH KRONA,"2,525.71","2,463.69",2019-02-12,35
15,"16,850.27",SGD,SINGAPORE DOLLAR,"17,154.37","16,969.05",2019-02-12,35
16,723.98,THB,THAI BAHT,754.18,723.98,2019-02-12,35
17,"23,155.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-02-12,35
0,"16,201.00",AUD,AUST.DOLLAR,"16,493.00","16,282.00",2019-02-12,50
1,"17,187.86",CAD,CANADIAN DOLLAR,"17,554.00","17,303.00",2019-02-12,50
2,"22,804.00",CHF,SWISS FRANCE,"23,286.00","22,919.00",2019-02-12,50
3,,DKK,DANISH KRONE,"3,563.00","3,431.00",2019-02-12,50
4,"25,881.00",EUR,EURO,"26,703.15","26,011.00",2019-02-12,50
5,"2,038.00",FRF,FRENCH FRANC,"2,058.00","2,044.00",2019-02-12,50
6,"29,506.08",GBP,BRITISH POUND,"30,002.00","29,662.00",2019-02-12,50
7,"2,914.77",HKD,HONGKONG DOLLAR,"2,982.00","2,932.00",2019-02-12,50
8,,INR,INDIAN RUPEE,329.00,313.00,2019-02-12,50
9,202.82,JPY,JAPANESE YEN,211.65,204.75,2019-02-12,50
10,18.41,KRW,SOUTH KOREAN WON,21.49,19.58,2019-02-12,50
11,,NOK,NORWEGIAN KRONER,"2,706.32","2,610.00",2019-02-12,50
12,,SEK,SWEDISH KRONA,"2,530.00","2,444.00",2019-02-12,50
13,"16,850.27",SGD,SINGAPORE DOLLAR,"17,166.00","16,938.00",2019-02-12,50
14,657.00,THB,THAI BAHT,755.00,722.00,2019-02-12,50
15,"23,130.00",USD,US DOLLAR,"23,250.00","23,160.00",2019-02-12,50
0,"16,202.92",AUD,AUST.DOLLAR,"16,478.74","16,300.72",2019-02-12,24
1,"17,187.86",CAD,CANADIAN DOLLAR,"17,533.37","17,343.96",2019-02-12,24
2,"22,810.86",CHF,SWISS FRANCE,"23,269.04","22,971.66",2019-02-12,24
3,,DKK,DANISH KRONE,"3,562.03","3,453.77",2019-02-12,24
4,"25,974.21",EUR,EURO,"26,703.15","26,052.37",2019-02-12,24
5,"29,506.08",GBP,BRITISH POUND,"29,978.57","29,714.08",2019-02-12,24
6,"2,914.77",HKD,HONGKONG DOLLAR,"2,979.27","2,935.32",2019-02-12,24
7,,INR,INDIAN RUPEE,347.87,333.93,2019-02-12,24
8,202.82,JPY,JAPANESE YEN,211.22,204.87,2019-02-12,24
9,19.30,KRW,SOUTH KOREAN WON,21.06,20.32,2019-02-12,24
10,,KWD,KUWAITI DINAR,"74,808.95","72,532.76",2019-02-12,24
11,,MYR,MALAYSIAN RINGGIT,"5,231.29","5,164.26",2019-02-12,24
12,,NOK,NORWEGIAN KRONER,"2,706.32","2,624.07",2019-02-12,24
13,,SEK,SWEDISH KRONA,"2,525.71","2,463.69",2019-02-12,24
14,"16,850.27",SGD,SINGAPORE DOLLAR,"17,154.37","16,969.05",2019-02-12,24
15,723.98,THB,THAI BAHT,754.18,723.98,2019-02-12,24
16,"23,130.00",USD,US DOLLAR,"23,250.00","23,155.00",2019-02-12,24
0,,ATS,SCHILING AUSTRIA,988.00,942.00,2019-02-12,48
1,"16,192.92",AUD,AUST.DOLLAR,"16,488.74","16,290.72",2019-02-12,48
2,,BEF,BELGIAN FRANCE,337.00,321.00,2019-02-12,48
3,"17,177.86",CAD,CANADIAN DOLLAR,"17,543.37","17,333.96",2019-02-12,48
4,"22,800.86",CHF,SWISS FRANCE,"23,279.04","22,961.66",2019-02-12,48
5,"6,560.35",DEM,DEUTSCHE MARK,"6,699.56","6,606.60",2019-02-12,48
6,,DKK,DANISH KRONE,"3,565.03","3,450.77",2019-02-12,48
7,"25,964.21",EUR,EURO,"26,713.15","26,042.37",2019-02-12,48
8,,FIM,FINNISH MARK,"2,287.00","2,200.00",2019-02-12,48
9,"1,956.06",FRF,FRENCH FRANC,"1,997.57","1,969.85",2019-02-12,48
10,"29,506.08",GBP,BRITISH POUND,"29,988.57","29,704.08",2019-02-12,48
11,"2,911.77",HKD,HONGKONG DOLLAR,"2,982.27","2,932.32",2019-02-12,48
12,,INR,INDIAN RUPEE,361.89,344.29,2019-02-12,48
13,,ITL,ITALIAN LIRA,7.02,6.69,2019-02-12,48
14,201.82,JPY,JAPANESE YEN,212.22,203.87,2019-02-12,48
15,19.00,KRW,SOUTH KOREAN WON,21.36,20.02,2019-02-12,48
16,,KWD,KUWAITI DINAR,"62,850.73","60,929.17",2019-02-12,48
17,,MYR,MALAYSIAN RINGGIT,"5,036.17","4,901.77",2019-02-12,48
18,,NLG,DUTCH GUILDE,"6,171.00","5,937.00",2019-02-12,48
19,,NOK,NORWEGIAN KRONER,"2,709.32","2,621.07",2019-02-12,48
20,,SEK,SWEDISH KRONA,"2,528.71","2,460.69",2019-02-12,48
21,"16,842.27",SGD,SINGAPORE DOLLAR,"17,162.37","16,961.05",2019-02-12,48
22,719.47,THB,THAI BAHT,759.63,720.47,2019-02-12,48
23,"23,135.00",USD,US DOLLAR,"23,245.00","23,145.00",2019-02-12,48
0,"16,062.92",AUD,AUST.DOLLAR,"16,485.74","16,250.72",2019-02-12,5
1,"17,047.86",CAD,CANADIAN DOLLAR,"17,540.37","17,293.96",2019-02-12,5
2,"22,670.86",CHF,SWISS FRANCE,"23,276.04","22,921.66",2019-02-12,5
3,,DKK,DANISH KRONE,"3,566.03","3,418.77",2019-02-12,5
4,"25,914.21",EUR,EURO,"26,710.15","25,992.37",2019-02-12,5
5,"29,356.08",GBP,BRITISH POUND,"29,985.57","29,654.08",2019-02-12,5
6,"2,879.77",HKD,HONGKONG DOLLAR,"2,983.27","2,900.32",2019-02-12,5
7,201.82,JPY,JAPANESE YEN,212.22,203.87,2019-02-12,5
8,19.30,KRW,SOUTH KOREAN WON,22.06,19.32,2019-02-12,5
9,,KWD,KUWAITI DINAR,"56,002.94","54,880.26",2019-02-12,5
10,,NOK,NORWEGIAN KRONER,"2,710.32","2,589.07",2019-02-12,5
11,,SEK,SWEDISH KRONA,"2,529.71","2,428.69",2019-02-12,5
12,"16,710.27",SGD,SINGAPORE DOLLAR,"17,161.37","16,919.05",2019-02-12,5
13,713.98,THB,THAI BAHT,757.18,713.98,2019-02-12,5
14,"23,145.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-02-12,5
0,"16,181.00",AUD,AUST.DOLLAR,"16,503.00","16,267.00",2019-02-12,28
1,"17,138.00",CAD,CANADIAN DOLLAR,"17,574.00","17,273.00",2019-02-12,28
2,"22,774.00",CHF,SWISS FRANCE,"23,296.00","22,899.00",2019-02-12,28
3,,DEM,DEUTSCHE MARK,,"30,174.55",2019-02-12,28
4,,DKK,DANISH KRONE,"3,573.00","3,421.00",2019-02-12,28
5,"25,871.00",EUR,EURO,"26,703.15","26,011.00",2019-02-12,28
6,,FRF,FRENCH FRANC,,"101,201.05",2019-02-12,28
7,"29,486.00",GBP,BRITISH POUND,"30,012.00","29,652.00",2019-02-12,28
8,"2,900.00",HKD,HONGKONG DOLLAR,"2,987.00","2,922.00",2019-02-12,28
9,202.00,JPY,JAPANESE YEN,211.65,207.00,2019-02-12,28
10,,KRW,SOUTH KOREAN WON,21.49,19.58,2019-02-12,28
11,,NLG,DUTCH GUILDE,,"33,998.84",2019-02-12,28
12,,NOK,NORWEGIAN KRONER,"2,706.32","2,600.00",2019-02-12,28
13,,SEK,SWEDISH KRONA,"2,540.00","2,434.00",2019-02-12,28
14,"16,830.00",SGD,SINGAPORE DOLLAR,"17,176.00","16,923.00",2019-02-12,28
15,652.00,THB,THAI BAHT,758.00,719.00,2019-02-12,28
16,"23,155.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-02-12,28
0,"16,262.00",AUD,AUST.DOLLAR,"16,579.00","16,359.00",2019-02-12,104
1,"17,193.72",CAD,CANADIAN DOLLAR,"17,585.00","17,326.00",2019-02-12,104
2,"22,875.00",CHF,SWISS FRANCE,"23,390.00","23,010.00",2019-02-12,104
3,,DKK,DANISH KRONE,"3,578.00","3,445.00",2019-02-12,104
4,"25,980.00",EUR,EURO,"26,813.40","26,111.00",2019-02-12,104
5,,FRF,FRENCH FRANC,,"101,201.05",2019-02-12,104
6,"29,649.44",GBP,BRITISH POUND,"30,181.00","29,825.00",2019-02-12,104
7,"2,914.41",HKD,HONGKONG DOLLAR,"2,982.00","2,932.00",2019-02-12,104
8,203.77,JPY,JAPANESE YEN,213.16,205.83,2019-02-12,104
9,,NLG,DUTCH GUILDE,,"33,998.84",2019-02-12,104
10,,NOK,NORWEGIAN KRONER,"2,729.00","2,628.00",2019-02-12,104
11,,SEK,SWEDISH KRONA,"2,540.00","2,449.00",2019-02-12,104
12,"16,902.56",SGD,SINGAPORE DOLLAR,"17,227.00","16,990.00",2019-02-12,104
13,658.00,THB,THAI BAHT,756.00,723.00,2019-02-12,104
14,"23,135.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-02-12,104
0,"16,201.00",AUD,AUST.DOLLAR,"16,493.00","16,282.00",2019-02-12,25
1,"17,187.86",CAD,CANADIAN DOLLAR,"17,554.00","17,303.00",2019-02-12,25
2,"22,804.00",CHF,SWISS FRANCE,"23,286.00","22,919.00",2019-02-12,25
3,,DKK,DANISH KRONE,"3,563.00","3,431.00",2019-02-12,25
4,"25,881.00",EUR,EURO,"26,703.15","26,011.00",2019-02-12,25
5,"2,038.00",FRF,FRENCH FRANC,"2,058.00","2,044.00",2019-02-12,25
6,"29,506.08",GBP,BRITISH POUND,"30,002.00","29,662.00",2019-02-12,25
7,"2,914.77",HKD,HONGKONG DOLLAR,"2,982.00","2,932.00",2019-02-12,25
8,,INR,INDIAN RUPEE,348.07,333.66,2019-02-12,25
9,202.82,JPY,JAPANESE YEN,211.65,204.75,2019-02-12,25
10,,KWD,KUWAITI DINAR,"74,562.14","72,195.22",2019-02-12,25
11,,MYR,MALAYSIAN RINGGIT,"5,285.15","5,210.33",2019-02-12,25
12,,NOK,NORWEGIAN KRONER,"2,706.32","2,610.00",2019-02-12,25
13,,SEK,SWEDISH KRONA,"2,530.00","2,444.00",2019-02-12,25
14,"16,850.27",SGD,SINGAPORE DOLLAR,"17,166.00","16,938.00",2019-02-12,25
15,657.00,THB,THAI BAHT,755.00,722.00,2019-02-12,25
16,"23,130.00",USD,US DOLLAR,"23,250.00","23,160.00",2019-02-12,25
0,"16,112.00",AUD,AUST.DOLLAR,"16,498.00","16,210.00",2019-02-12,62
1,"17,097.00",CAD,CANADIAN DOLLAR,"17,553.00","17,253.00",2019-02-12,62
2,"22,720.00",CHF,SWISS FRANCE,"23,289.00","22,891.00",2019-02-12,62
3,"7,415.00",DEM,DEUTSCHE MARK,"10,645.00","10,564.00",2019-02-12,62
4,,DKK,DANISH KRONE,"3,572.00","3,428.00",2019-02-12,62
5,"25,884.00",EUR,EURO,"26,723.00","25,962.00",2019-02-12,62
6,"2,184.00",FRF,FRENCH FRANC,"3,174.00","3,150.00",2019-02-12,62
7,"29,416.00",GBP,BRITISH POUND,"29,998.00","29,624.00",2019-02-12,62
8,"2,899.00",HKD,HONGKONG DOLLAR,"2,989.00","2,920.00",2019-02-12,62
9,,INR,INDIAN RUPEE,427.29,351.03,2019-02-12,62
10,193.00,JPY,JAPANESE YEN,221.00,195.00,2019-02-12,62
11,18.00,KRW,SOUTH KOREAN WON,22.00,19.00,2019-02-12,62
12,,KWD,KUWAITI DINAR,"78,401.34","76,610.55",2019-02-12,62
13,,MYR,MALAYSIAN RINGGIT,"6,181.60","6,064.62",2019-02-12,62
14,,NOK,NORWEGIAN KRONER,"2,726.00","2,614.00",2019-02-12,62
15,,SEK,SWEDISH KRONA,"2,535.00","2,448.00",2019-02-12,62
16,"16,760.00",SGD,SINGAPORE DOLLAR,"17,174.00","16,889.00",2019-02-12,62
17,708.00,THB,THAI BAHT,764.00,713.00,2019-02-12,62
18,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-12,62
0,,ATS,SCHILING AUSTRIA,991.00,989.00,2019-02-12,19
1,"16,003.00",AUD,AUST.DOLLAR,"16,489.00","16,271.00",2019-02-12,19
2,,BEF,BELGIAN FRANCE,336.00,334.00,2019-02-12,19
3,"16,988.00",CAD,CANADIAN DOLLAR,"17,543.00","17,314.00",2019-02-12,19
4,"22,611.00",CHF,SWISS FRANCE,"23,279.00","22,942.00",2019-02-12,19
5,,DEM,DEUTSCHE MARK,"7,155.00","7,154.00",2019-02-12,19
6,,DKK,DANISH KRONE,"3,562.00","3,444.00",2019-02-12,19
7,"25,774.00",EUR,EURO,"26,713.00","26,022.00",2019-02-12,19
8,,FIM,FINNISH MARK,"2,314.00","2,313.00",2019-02-12,19
9,,FRF,FRENCH FRANC,"2,139.00","2,138.00",2019-02-12,19
10,"29,306.00",GBP,BRITISH POUND,"29,989.00","29,664.00",2019-02-12,19
11,"2,865.00",HKD,HONGKONG DOLLAR,"2,984.00","2,925.00",2019-02-12,19
12,"9,000.00",INR,INDIAN RUPEE,"9,000.00","9,000.00",2019-02-12,19
13,,ITL,ITALIAN LIRA,7.00,6.00,2019-02-12,19
14,193.00,JPY,JAPANESE YEN,213.22,195.00,2019-02-12,19
15,,NLG,DUTCH GUILDE,"6,239.00","6,238.00",2019-02-12,19
16,,NOK,NORWEGIAN KRONER,"2,706.00","2,614.00",2019-02-12,19
17,,SEK,SWEDISH KRONA,"2,526.00","2,454.00",2019-02-12,19
18,"16,750.00",SGD,SINGAPORE DOLLAR,"17,164.00","16,939.00",2019-02-12,19
19,714.00,THB,THAI BAHT,759.18,714.00,2019-02-12,19
20,"23,145.00",USD,US DOLLAR,"23,255.00","23,155.00",2019-02-12,19
0,"16,102.00",AUD,AUST.DOLLAR,"16,488.00","16,200.00",2019-02-12,11
1,"17,087.00",CAD,CANADIAN DOLLAR,"17,543.00","17,243.00",2019-02-12,11
2,"22,660.00",CHF,SWISS FRANCE,"23,279.00","22,821.00",2019-02-12,11
3,,DKK,DANISH KRONE,"3,567.00","3,428.00",2019-02-12,11
4,"25,824.00",EUR,EURO,"26,713.00","25,902.00",2019-02-12,11
5,"29,356.00",GBP,BRITISH POUND,"29,988.00","29,564.00",2019-02-12,11
6,"2,889.00",HKD,HONGKONG DOLLAR,"2,984.00","2,910.00",2019-02-12,11
7,197.82,JPY,JAPANESE YEN,216.22,199.87,2019-02-12,11
8,19.00,KRW,SOUTH KOREAN WON,23.00,20.00,2019-02-12,11
9,,KWD,KUWAITI DINAR,"79,427.00","76,418.00",2019-02-12,11
10,,NOK,NORWEGIAN KRONER,"2,711.00","2,599.00",2019-02-12,11
11,,SEK,SWEDISH KRONA,"2,530.00","2,438.00",2019-02-12,11
12,"16,750.00",SGD,SINGAPORE DOLLAR,"17,164.00","16,869.00",2019-02-12,11
13,673.00,THB,THAI BAHT,764.00,673.00,2019-02-12,11
14,"23,130.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-12,11
0,"16,137.00",AUD,AUST.DOLLAR,"16,490.00","16,235.00",2019-02-12,47
1,,BEF,BELGIAN FRANCE,335.11,330.46,2019-02-12,47
2,"17,122.00",CAD,CANADIAN DOLLAR,"17,544.00","17,278.00",2019-02-12,47
3,"22,745.00",CHF,SWISS FRANCE,"23,279.00","22,906.00",2019-02-12,47
4,,DKK,DANISH KRONE,"3,673.00","3,353.00",2019-02-12,47
5,"25,909.00",EUR,EURO,"26,714.00","25,987.00",2019-02-12,47
6,,FIM,FINNISH MARK,"2,274.00","2,242.00",2019-02-12,47
7,"29,441.00",GBP,BRITISH POUND,"29,989.00","29,649.00",2019-02-12,47
8,"2,849.00",HKD,HONGKONG DOLLAR,"2,989.00","2,869.00",2019-02-12,47
9,,INR,INDIAN RUPEE,354.00,260.00,2019-02-12,47
10,,ITL,ITALIAN LIRA,6.98,6.89,2019-02-12,47
11,192.00,JPY,JAPANESE YEN,217.00,194.00,2019-02-12,47
12,,KWD,KUWAITI DINAR,"79,433.00","76,323.00",2019-02-12,47
13,,MYR,MALAYSIAN RINGGIT,"5,742.00","5,558.00",2019-02-12,47
14,,NLG,DUTCH GUILDE,"6,171.00","5,937.00",2019-02-12,47
15,,NOK,NORWEGIAN KRONER,"2,717.00","2,524.00",2019-02-12,47
16,,SEK,SWEDISH KRONA,"2,536.00","2,363.00",2019-02-12,47
17,"16,785.00",SGD,SINGAPORE DOLLAR,"17,165.00","16,904.00",2019-02-12,47
18,658.00,THB,THAI BAHT,765.00,658.00,2019-02-12,47
