,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,252.00",AUD,AUST.DOLLAR,"16,570.00","16,351.00",2019-03-01,15
1,"17,348.00",CAD,CANADIAN DOLLAR,"17,737.00","17,505.00",2019-03-01,15
2,"22,934.00",CHF,SWISS FRANCE,"23,436.00","23,096.00",2019-03-01,15
3,,DKK,DANISH KRONE,"3,607.00","3,467.00",2019-03-01,15
4,"26,167.00",EUR,EURO,"26,942.00","26,246.00",2019-03-01,15
5,"30,387.00",GBP,BRITISH POUND,"30,915.00","30,602.00",2019-03-01,15
6,"2,898.00",HKD,HONGKONG DOLLAR,"2,993.00","2,918.00",2019-03-01,15
7,,INR,INDIAN RUPEE,355.00,311.00,2019-03-01,15
8,196.00,JPY,JAPANESE YEN,215.00,197.00,2019-03-01,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-03-01,15
10,,KWD,KUWAITI DINAR,"79,289.00","76,266.00",2019-03-01,15
11,,MYR,MALAYSIAN RINGGIT,"5,751.00","5,647.00",2019-03-01,15
12,,NOK,NORWEGIAN KRONER,"2,768.00","2,654.00",2019-03-01,15
13,,SEK,SWEDISH KRONA,"2,557.00","2,464.00",2019-03-01,15
14,"16,935.00",SGD,SINGAPORE DOLLAR,"17,281.00","17,054.00",2019-03-01,15
15,714.00,THB,THAI BAHT,757.00,714.00,2019-03-01,15
16,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-01,15
0,"16,247.81",AUD,AUST.DOLLAR,"16,554.83","16,351.04",2019-03-01,61
1,"17,343.19",CAD,CANADIAN DOLLAR,"17,722.33","17,505.92",2019-03-01,61
2,"22,929.61",CHF,SWISS FRANCE,"23,420.66","23,096.42",2019-03-01,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-03-01,61
4,,DKK,DANISH KRONE,"3,591.83","3,482.66",2019-03-01,61
5,"26,162.38",EUR,EURO,"26,927.30","26,246.18",2019-03-01,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-03-01,61
7,"30,382.96",GBP,BRITISH POUND,"30,899.91","30,602.32",2019-03-01,61
8,"2,909.14",HKD,HONGKONG DOLLAR,"2,981.61","2,929.68",2019-03-01,61
9,,INR,INDIAN RUPEE,339.71,326.88,2019-03-01,61
10,196.21,JPY,JAPANESE YEN,209.13,202.74,2019-03-01,61
11,18.96,KRW,SOUTH KOREAN WON,21.31,19.97,2019-03-01,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-03-01,61
13,,MYR,MALAYSIAN RINGGIT,"5,735.72","5,662.41",2019-03-01,61
14,,NOK,NORWEGIAN KRONER,"2,753.38","2,669.70",2019-03-01,61
15,,SEK,SWEDISH KRONA,"2,542.41","2,479.98",2019-03-01,61
16,"16,930.09",SGD,SINGAPORE DOLLAR,"17,266.09","17,054.61",2019-03-01,61
17,720.61,THB,THAI BAHT,750.67,720.61,2019-03-01,61
18,"23,120.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-01,61
0,"16,257.81",AUD,AUST.DOLLAR,"16,576.00","16,367.00",2019-03-01,84
1,"17,353.19",CAD,CANADIAN DOLLAR,"17,739.00","17,490.00",2019-03-01,84
2,"22,931.00",CHF,SWISS FRANCE,"23,430.00","23,066.00",2019-03-01,84
3,,DKK,DANISH KRONE,"3,593.00","3,460.00",2019-03-01,84
4,"26,094.00",EUR,EURO,"26,922.30","26,225.00",2019-03-01,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-03-01,84
6,"30,387.96",GBP,BRITISH POUND,"30,931.00","30,587.00",2019-03-01,84
7,"2,913.14",HKD,HONGKONG DOLLAR,"2,981.00","2,931.00",2019-03-01,84
8,201.21,JPY,JAPANESE YEN,209.51,203.24,2019-03-01,84
9,18.45,KRW,SOUTH KOREAN WON,21.55,19.63,2019-03-01,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-03-01,84
11,,NOK,NORWEGIAN KRONER,"2,753.38","2,656.00",2019-03-01,84
12,,SEK,SWEDISH KRONA,"2,548.00","2,462.00",2019-03-01,84
13,"16,955.09",SGD,SINGAPORE DOLLAR,"17,283.00","17,057.00",2019-03-01,84
14,654.00,THB,THAI BAHT,751.00,719.00,2019-03-01,84
15,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-01,84
0,"16,272.81",AUD,AUST.DOLLAR,"16,549.83","16,371.04",2019-03-01,73
1,"17,368.19",CAD,CANADIAN DOLLAR,"17,717.33","17,525.92",2019-03-01,73
2,"22,954.61",CHF,SWISS FRANCE,"23,415.66","23,116.42",2019-03-01,73
3,,DKK,DANISH KRONE,"3,591.83","3,482.66",2019-03-01,73
