,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,170.00",AUD,AUST.DOLLAR,"16,486.00","16,267.00",2019-03-06,15
1,"17,095.00",CAD,CANADIAN DOLLAR,"17,480.00","17,251.00",2019-03-06,15
2,"22,760.00",CHF,SWISS FRANCE,"23,259.00","22,921.00",2019-03-06,15
3,,DKK,DANISH KRONE,"3,584.00","3,445.00",2019-03-06,15
4,"25,994.00",EUR,EURO,"26,765.00","26,072.00",2019-03-06,15
5,"30,128.00",GBP,BRITISH POUND,"30,652.00","30,341.00",2019-03-06,15
6,"2,898.00",HKD,HONGKONG DOLLAR,"2,993.00","2,918.00",2019-03-06,15
7,,INR,INDIAN RUPEE,356.00,313.00,2019-03-06,15
8,195.00,JPY,JAPANESE YEN,214.00,196.00,2019-03-06,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-03-06,15
10,,KWD,KUWAITI DINAR,"79,289.00","76,266.00",2019-03-06,15
11,,MYR,MALAYSIAN RINGGIT,"5,735.00","5,632.00",2019-03-06,15
12,,NOK,NORWEGIAN KRONER,"2,731.00","2,618.00",2019-03-06,15
13,,SEK,SWEDISH KRONA,"2,537.00","2,444.00",2019-03-06,15
14,"16,872.00",SGD,SINGAPORE DOLLAR,"17,217.00","16,991.00",2019-03-06,15
15,709.00,THB,THAI BAHT,752.00,709.00,2019-03-06,15
16,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-06,15
0,"16,165.24",AUD,AUST.DOLLAR,"16,470.86","16,267.97",2019-03-06,61
1,"17,090.99",CAD,CANADIAN DOLLAR,"17,465.05","17,251.43",2019-03-06,61
2,"22,755.98",CHF,SWISS FRANCE,"23,243.56","22,921.57",2019-03-06,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-03-06,61
4,,DKK,DANISH KRONE,"3,568.71","3,460.24",2019-03-06,61
5,"25,989.67",EUR,EURO,"26,749.74","26,072.95",2019-03-06,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-03-06,61
7,"30,123.79",GBP,BRITISH POUND,"30,636.58","30,341.32",2019-03-06,61
8,"2,909.21",HKD,HONGKONG DOLLAR,"2,981.68","2,929.75",2019-03-06,61
9,,INR,INDIAN RUPEE,341.31,328.42,2019-03-06,61
10,195.59,JPY,JAPANESE YEN,208.49,202.12,2019-03-06,61
11,18.93,KRW,SOUTH KOREAN WON,21.28,19.94,2019-03-06,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-03-06,61
13,,MYR,MALAYSIAN RINGGIT,"5,720.26","5,647.16",2019-03-06,61
14,,NOK,NORWEGIAN KRONER,"2,715.62","2,633.09",2019-03-06,61
15,,SEK,SWEDISH KRONA,"2,521.51","2,459.59",2019-03-06,61
16,"16,867.59",SGD,SINGAPORE DOLLAR,"17,202.46","16,991.67",2019-03-06,61
17,715.85,THB,THAI BAHT,745.71,715.85,2019-03-06,61
18,"23,120.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-06,61
0,"16,175.24",AUD,AUST.DOLLAR,"16,480.00","16,273.00",2019-03-06,84
1,"17,100.99",CAD,CANADIAN DOLLAR,"17,479.00","17,233.00",2019-03-06,84
2,"22,760.98",CHF,SWISS FRANCE,"23,269.00","22,907.00",2019-03-06,84
3,,DKK,DANISH KRONE,"3,571.00","3,440.00",2019-03-06,84
4,"25,941.00",EUR,EURO,"26,744.74","26,071.00",2019-03-06,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-03-06,84
6,"30,128.79",GBP,BRITISH POUND,"30,676.00","30,336.00",2019-03-06,84
7,"2,913.21",HKD,HONGKONG DOLLAR,"2,981.00","2,931.00",2019-03-06,84
8,200.59,JPY,JAPANESE YEN,208.76,202.62,2019-03-06,84
9,18.41,KRW,SOUTH KOREAN WON,21.49,19.58,2019-03-06,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-03-06,84
11,,NOK,NORWEGIAN KRONER,"2,717.00","2,622.00",2019-03-06,84
12,,SEK,SWEDISH KRONA,"2,529.00","2,443.00",2019-03-06,84
13,"16,892.59",SGD,SINGAPORE DOLLAR,"17,221.00","16,996.00",2019-03-06,84
14,651.00,THB,THAI BAHT,747.00,715.00,2019-03-06,84
