,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,360.00",AUD,AUST.DOLLAR,"16,679.00","16,459.00",2019-01-08,15
1,"17,182.00",CAD,CANADIAN DOLLAR,"17,568.00","17,338.00",2019-01-08,15
2,"23,347.00",CHF,SWISS FRANCE,"23,856.00","23,511.00",2019-01-08,15
3,,DKK,DANISH KRONE,"3,633.00","3,493.00",2019-01-08,15
4,"26,383.00",EUR,EURO,"27,165.00","26,463.00",2019-01-08,15
5,"29,284.00",GBP,BRITISH POUND,"29,794.00","29,491.00",2019-01-08,15
6,"2,903.00",HKD,HONGKONG DOLLAR,"2,998.00","2,923.00",2019-01-08,15
7,,INR,INDIAN RUPEE,360.00,316.00,2019-01-08,15
8,201.00,JPY,JAPANESE YEN,220.00,202.00,2019-01-08,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-01-08,15
10,,KWD,KUWAITI DINAR,"79,446.00","76,417.00",2019-01-08,15
11,,MYR,MALAYSIAN RINGGIT,"5,696.00","5,593.00",2019-01-08,15
12,,NOK,NORWEGIAN KRONER,"2,775.00","2,661.00",2019-01-08,15
13,,SEK,SWEDISH KRONA,"2,654.00","2,559.00",2019-01-08,15
14,"16,875.00",SGD,SINGAPORE DOLLAR,"17,220.00","16,994.00",2019-01-08,15
15,705.00,THB,THAI BAHT,747.00,705.00,2019-01-08,15
16,"23,155.00",USD,US DOLLAR,"23,255.00","23,165.00",2019-01-08,15
0,"16,355.61",AUD,AUST.DOLLAR,"16,664.46","16,459.49",2019-01-08,61
1,"17,177.25",CAD,CANADIAN DOLLAR,"17,553.06","17,338.48",2019-01-08,61
2,"23,342.02",CHF,SWISS FRANCE,"23,841.36","23,511.74",2019-01-08,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-01-08,61
4,,DKK,DANISH KRONE,"3,618.47","3,508.49",2019-01-08,61
5,"26,378.85",EUR,EURO,"27,149.84","26,463.30",2019-01-08,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-01-08,61
7,"29,279.76",GBP,BRITISH POUND,"29,779.04","29,491.34",2019-01-08,61
8,"2,914.01",HKD,HONGKONG DOLLAR,"2,986.58","2,934.58",2019-01-08,61
9,,INR,INDIAN RUPEE,344.68,331.66,2019-01-08,61
10,201.99,JPY,JAPANESE YEN,214.30,208.58,2019-01-08,61
11,19.16,KRW,SOUTH KOREAN WON,21.32,20.18,2019-01-08,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-01-08,61
13,,MYR,MALAYSIAN RINGGIT,"5,681.29","5,608.68",2019-01-08,61
14,,NOK,NORWEGIAN KRONER,"2,760.03","2,676.14",2019-01-08,61
15,,SEK,SWEDISH KRONA,"2,639.45","2,574.63",2019-01-08,61
16,"16,870.08",SGD,SINGAPORE DOLLAR,"17,204.99","16,994.18",2019-01-08,61
17,711.37,THB,THAI BAHT,741.04,711.37,2019-01-08,61
18,"23,135.00",USD,US DOLLAR,"23,255.00","23,165.00",2019-01-08,61
0,"16,365.61",AUD,AUST.DOLLAR,"16,690.00","16,479.49",2019-01-08,84
1,"17,187.25",CAD,CANADIAN DOLLAR,"17,567.00","17,316.00",2019-01-08,84
2,"23,347.02",CHF,SWISS FRANCE,"23,856.00","23,503.00",2019-01-08,84
3,,DKK,DANISH KRONE,"3,625.00","3,498.00",2019-01-08,84
4,"26,364.00",EUR,EURO,"27,144.84","26,483.30",2019-01-08,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-01-08,84
6,"29,284.76",GBP,BRITISH POUND,"29,823.00","29,485.00",2019-01-08,84
7,"2,918.01",HKD,HONGKONG DOLLAR,"2,986.00","2,937.00",2019-01-08,84
8,206.99,JPY,JAPANESE YEN,215.31,209.08,2019-01-08,84
9,18.54,KRW,SOUTH KOREAN WON,21.65,19.72,2019-01-08,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-01-08,84
11,,NOK,NORWEGIAN KRONER,"2,764.00","2,667.00",2019-01-08,84
12,,SEK,SWEDISH KRONA,"2,647.00","2,557.00",2019-01-08,84
13,"16,895.08",SGD,SINGAPORE DOLLAR,"17,230.00","17,009.00",2019-01-08,84
14,647.00,THB,THAI BAHT,742.00,711.00,2019-01-08,84
15,"23,165.00",USD,US DOLLAR,"23,255.00","23,165.00",2019-01-08,84
0,"16,380.61",AUD,AUST.DOLLAR,"16,659.46","16,479.49",2019-01-08,73
1,"17,202.25",CAD,CANADIAN DOLLAR,"17,548.06","17,358.48",2019-01-08,73
2,"23,367.02",CHF,SWISS FRANCE,"23,836.36","23,531.74",2019-01-08,73
3,,DKK,DANISH KRONE,"3,618.47","3,508.49",2019-01-08,73
4,"26,403.85",EUR,EURO,"27,144.84","26,483.30",2019-01-08,73
5,"29,304.76",GBP,BRITISH POUND,"29,774.04","29,511.34",2019-01-08,73
6,"2,918.01",HKD,HONGKONG DOLLAR,"2,982.58","2,938.58",2019-01-08,73
7,,INR,INDIAN RUPEE,344.68,331.66,2019-01-08,73
8,206.99,JPY,JAPANESE YEN,214.30,209.08,2019-01-08,73
9,19.41,KRW,SOUTH KOREAN WON,21.07,20.43,2019-01-08,73
10,,KWD,KUWAITI DINAR,"79,431.35","76,432.34",2019-01-08,73
11,,MYR,MALAYSIAN RINGGIT,"5,681.29","5,608.68",2019-01-08,73
12,,NOK,NORWEGIAN KRONER,"2,760.03","2,676.14",2019-01-08,73
13,,SEK,SWEDISH KRONA,"2,639.45","2,574.63",2019-01-08,73
14,"16,895.08",SGD,SINGAPORE DOLLAR,"17,199.99","17,014.18",2019-01-08,73
15,711.37,THB,THAI BAHT,741.04,711.37,2019-01-08,73
16,"23,165.00",USD,US DOLLAR,"23,255.00","23,165.00",2019-01-08,73
0,"16,370.61",AUD,AUST.DOLLAR,"16,664.46","16,474.49",2019-01-08,105
1,"17,192.25",CAD,CANADIAN DOLLAR,"17,553.06","17,353.48",2019-01-08,105
2,"23,357.02",CHF,SWISS FRANCE,"23,841.36","23,526.74",2019-01-08,105
3,,DKK,DANISH KRONE,"3,618.47","3,508.49",2019-01-08,105
4,"26,393.85",EUR,EURO,"27,149.84","26,478.30",2019-01-08,105
5,"29,294.76",GBP,BRITISH POUND,"29,779.04","29,506.34",2019-01-08,105
6,"2,908.01",HKD,HONGKONG DOLLAR,"2,987.58","2,933.58",2019-01-08,105
7,,INR,INDIAN RUPEE,344.68,331.66,2019-01-08,105
8,204.99,JPY,JAPANESE YEN,216.30,207.08,2019-01-08,105
9,19.41,KRW,SOUTH KOREAN WON,21.07,20.43,2019-01-08,105
10,,KWD,KUWAITI DINAR,"78,809.74","75,832.98",2019-01-08,105
11,,MYR,MALAYSIAN RINGGIT,"5,892.68","5,817.28",2019-01-08,105
12,,NOK,NORWEGIAN KRONER,"2,760.03","2,676.14",2019-01-08,105
13,,SEK,SWEDISH KRONA,"2,639.45","2,574.63",2019-01-08,105
14,"16,885.08",SGD,SINGAPORE DOLLAR,"17,204.99","17,009.18",2019-01-08,105
15,691.37,THB,THAI BAHT,746.04,706.37,2019-01-08,105
16,"23,165.00",USD,US DOLLAR,"23,255.00","23,165.00",2019-01-08,105
0,,ATS,SCHILING AUSTRIA,969.13,955.69,2019-01-08,64
