,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,408.00",AUD,AUST.DOLLAR,"16,728.00","16,507.00",2019-02-26,15
1,"17,306.00",CAD,CANADIAN DOLLAR,"17,694.00","17,463.00",2019-02-26,15
2,"22,886.00",CHF,SWISS FRANCE,"23,386.00","23,047.00",2019-02-26,15
3,,DKK,DANISH KRONE,"3,603.00","3,464.00",2019-02-26,15
4,"26,142.00",EUR,EURO,"26,916.00","26,220.00",2019-02-26,15
5,"30,112.00",GBP,BRITISH POUND,"30,635.00","30,325.00",2019-02-26,15
6,"2,898.00",HKD,HONGKONG DOLLAR,"2,993.00","2,918.00",2019-02-26,15
7,,INR,INDIAN RUPEE,353.00,309.00,2019-02-26,15
8,197.00,JPY,JAPANESE YEN,216.00,198.00,2019-02-26,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-02-26,15
10,,KWD,KUWAITI DINAR,"79,315.00","76,291.00",2019-02-26,15
11,,MYR,MALAYSIAN RINGGIT,"5,754.00","5,650.00",2019-02-26,15
12,,NOK,NORWEGIAN KRONER,"2,756.00","2,642.00",2019-02-26,15
13,,SEK,SWEDISH KRONA,"2,538.00","2,445.00",2019-02-26,15
14,"16,951.00",SGD,SINGAPORE DOLLAR,"17,298.00","17,071.00",2019-02-26,15
15,720.00,THB,THAI BAHT,763.00,720.00,2019-02-26,15
16,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-26,15
0,"16,405.22",AUD,AUST.DOLLAR,"16,714.91","16,509.40",2019-02-26,61
1,"17,321.48",CAD,CANADIAN DOLLAR,"17,700.18","17,484.02",2019-02-26,61
2,"22,884.71",CHF,SWISS FRANCE,"23,374.87","23,051.21",2019-02-26,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-02-26,61
4,,DKK,DANISH KRONE,"3,590.86","3,481.73",2019-02-26,61
5,"26,156.28",EUR,EURO,"26,921.01","26,240.06",2019-02-26,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-02-26,61
7,"30,113.45",GBP,BRITISH POUND,"30,626.07","30,330.91",2019-02-26,61
8,"2,911.51",HKD,HONGKONG DOLLAR,"2,984.02","2,932.06",2019-02-26,61
9,,INR,INDIAN RUPEE,339.94,327.10,2019-02-26,61
10,197.15,JPY,JAPANESE YEN,210.11,203.69,2019-02-26,61
11,19.08,KRW,SOUTH KOREAN WON,21.45,20.10,2019-02-26,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-02-26,61
13,,MYR,MALAYSIAN RINGGIT,"5,740.83","5,667.47",2019-02-26,61
14,,NOK,NORWEGIAN KRONER,"2,744.32","2,660.92",2019-02-26,61
15,,SEK,SWEDISH KRONA,"2,525.28","2,463.27",2019-02-26,61
16,"16,967.46",SGD,SINGAPORE DOLLAR,"17,304.12","17,092.25",2019-02-26,61
17,727.77,THB,THAI BAHT,758.12,727.77,2019-02-26,61
18,"23,130.00",USD,US DOLLAR,"23,260.00","23,160.00",2019-02-26,61
0,"16,415.22",AUD,AUST.DOLLAR,"16,751.00","16,529.40",2019-02-26,84
1,"17,331.48",CAD,CANADIAN DOLLAR,"17,713.00","17,464.00",2019-02-26,84
2,"22,888.00",CHF,SWISS FRANCE,"23,386.00","23,023.00",2019-02-26,84
3,,DKK,DANISH KRONE,"3,592.00","3,460.00",2019-02-26,84
4,"26,092.00",EUR,EURO,"26,916.01","26,223.00",2019-02-26,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-02-26,84
6,"30,118.45",GBP,BRITISH POUND,"30,636.00","30,296.00",2019-02-26,84
7,"2,915.51",HKD,HONGKONG DOLLAR,"2,982.00","2,933.00",2019-02-26,84
8,202.15,JPY,JAPANESE YEN,210.38,203.97,2019-02-26,84
9,18.57,KRW,SOUTH KOREAN WON,21.68,19.75,2019-02-26,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-02-26,84
11,,NOK,NORWEGIAN KRONER,"2,745.00","2,649.00",2019-02-26,84
12,,SEK,SWEDISH KRONA,"2,531.00","2,445.00",2019-02-26,84
13,"16,992.46",SGD,SINGAPORE DOLLAR,"17,323.00","17,096.00",2019-02-26,84
14,661.00,THB,THAI BAHT,759.00,726.00,2019-02-26,84
15,"23,160.00",USD,US DOLLAR,"23,260.00","23,160.00",2019-02-26,84
0,"16,430.22",AUD,AUST.DOLLAR,"16,709.91","16,529.40",2019-02-26,73
1,"17,346.48",CAD,CANADIAN DOLLAR,"17,695.18","17,504.02",2019-02-26,73
2,"22,909.71",CHF,SWISS FRANCE,"23,369.87","23,071.21",2019-02-26,73
3,,DKK,DANISH KRONE,"3,590.86","3,481.73",2019-02-26,73
4,"26,181.28",EUR,EURO,"26,916.01","26,260.06",2019-02-26,73
5,"30,138.45",GBP,BRITISH POUND,"30,621.07","30,350.91",2019-02-26,73
6,"2,915.51",HKD,HONGKONG DOLLAR,"2,980.02","2,936.06",2019-02-26,73
7,,INR,INDIAN RUPEE,339.94,327.10,2019-02-26,73
8,202.15,JPY,JAPANESE YEN,210.11,204.19,2019-02-26,73
9,19.33,KRW,SOUTH KOREAN WON,21.20,20.35,2019-02-26,73
10,,KWD,KUWAITI DINAR,"79,351.66","76,355.70",2019-02-26,73
11,,MYR,MALAYSIAN RINGGIT,"5,740.83","5,667.47",2019-02-26,73
12,,NOK,NORWEGIAN KRONER,"2,744.32","2,660.92",2019-02-26,73
13,,SEK,SWEDISH KRONA,"2,525.28","2,463.27",2019-02-26,73
14,"16,992.46",SGD,SINGAPORE DOLLAR,"17,299.12","17,112.25",2019-02-26,73
15,727.77,THB,THAI BAHT,758.12,727.77,2019-02-26,73
16,"23,160.00",USD,US DOLLAR,"23,260.00","23,160.00",2019-02-26,73
0,"16,420.22",AUD,AUST.DOLLAR,"16,714.91","16,524.40",2019-02-26,105
1,"17,336.48",CAD,CANADIAN DOLLAR,"17,700.18","17,499.02",2019-02-26,105
2,"22,899.71",CHF,SWISS FRANCE,"23,374.87","23,066.21",2019-02-26,105
3,,DKK,DANISH KRONE,"3,590.86","3,481.73",2019-02-26,105
4,"26,171.28",EUR,EURO,"26,921.01","26,255.06",2019-02-26,105
5,"30,128.45",GBP,BRITISH POUND,"30,626.07","30,345.91",2019-02-26,105
6,"2,905.51",HKD,HONGKONG DOLLAR,"2,985.02","2,931.06",2019-02-26,105
7,,INR,INDIAN RUPEE,339.94,327.10,2019-02-26,105
