,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,392.00",AUD,AUST.DOLLAR,"16,712.00","16,491.00",2019-02-28,15
1,"17,382.00",CAD,CANADIAN DOLLAR,"17,772.00","17,540.00",2019-02-28,15
2,"22,861.00",CHF,SWISS FRANCE,"23,361.00","23,022.00",2019-02-28,15
3,,DKK,DANISH KRONE,"3,609.00","3,469.00",2019-02-28,15
4,"26,178.00",EUR,EURO,"26,954.00","26,257.00",2019-02-28,15
5,"30,518.00",GBP,BRITISH POUND,"31,048.00","30,733.00",2019-02-28,15
6,"2,898.00",HKD,HONGKONG DOLLAR,"2,993.00","2,918.00",2019-02-28,15
7,,INR,INDIAN RUPEE,353.00,309.00,2019-02-28,15
8,197.00,JPY,JAPANESE YEN,216.00,198.00,2019-02-28,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-02-28,15
10,,KWD,KUWAITI DINAR,"79,315.00","76,291.00",2019-02-28,15
11,,MYR,MALAYSIAN RINGGIT,"5,752.00","5,648.00",2019-02-28,15
12,,NOK,NORWEGIAN KRONER,"2,773.00","2,659.00",2019-02-28,15
13,,SEK,SWEDISH KRONA,"2,551.00","2,458.00",2019-02-28,15
14,"16,980.00",SGD,SINGAPORE DOLLAR,"17,327.00","17,100.00",2019-02-28,15
15,717.00,THB,THAI BAHT,760.00,717.00,2019-02-28,15
16,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-28,15
0,"16,387.72",AUD,AUST.DOLLAR,"16,697.12","16,491.79",2019-02-28,61
1,"17,377.55",CAD,CANADIAN DOLLAR,"17,757.38","17,540.60",2019-02-28,61
2,"22,856.17",CHF,SWISS FRANCE,"23,345.76","23,022.47",2019-02-28,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-02-28,61
4,,DKK,DANISH KRONE,"3,593.69","3,484.47",2019-02-28,61
5,"26,173.90",EUR,EURO,"26,939.14","26,257.73",2019-02-28,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-02-28,61
7,"30,513.70",GBP,BRITISH POUND,"31,032.73","30,733.98",2019-02-28,61
8,"2,909.33",HKD,HONGKONG DOLLAR,"2,981.80","2,929.87",2019-02-28,61
9,,INR,INDIAN RUPEE,337.71,324.96,2019-02-28,61
10,197.18,JPY,JAPANESE YEN,210.15,203.72,2019-02-28,61
11,19.04,KRW,SOUTH KOREAN WON,21.41,20.06,2019-02-28,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-02-28,61
13,,MYR,MALAYSIAN RINGGIT,"5,737.13","5,663.81",2019-02-28,61
14,,NOK,NORWEGIAN KRONER,"2,758.02","2,674.20",2019-02-28,61
15,,SEK,SWEDISH KRONA,"2,535.53","2,473.26",2019-02-28,61
16,"16,975.38",SGD,SINGAPORE DOLLAR,"17,312.19","17,100.22",2019-02-28,61
17,723.82,THB,THAI BAHT,754.02,723.82,2019-02-28,61
18,"23,120.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-28,61
0,"16,381.00",AUD,AUST.DOLLAR,"16,692.12","16,478.00",2019-02-28,84
1,"17,387.55",CAD,CANADIAN DOLLAR,"17,759.00","17,510.00",2019-02-28,84
2,"22,861.17",CHF,SWISS FRANCE,"23,364.00","23,001.00",2019-02-28,84
3,,DKK,DANISH KRONE,"3,594.00","3,462.00",2019-02-28,84
4,"26,108.00",EUR,EURO,"26,934.14","26,239.00",2019-02-28,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-02-28,84
6,"30,518.70",GBP,BRITISH POUND,"31,057.00","30,712.00",2019-02-28,84
7,"2,913.33",HKD,HONGKONG DOLLAR,"2,981.00","2,931.00",2019-02-28,84
8,202.18,JPY,JAPANESE YEN,210.61,204.22,2019-02-28,84
9,18.52,KRW,SOUTH KOREAN WON,21.62,19.70,2019-02-28,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-02-28,84
11,,NOK,NORWEGIAN KRONER,"2,758.02","2,661.00",2019-02-28,84
12,,SEK,SWEDISH KRONA,"2,541.00","2,454.00",2019-02-28,84
13,"17,000.38",SGD,SINGAPORE DOLLAR,"17,326.00","17,099.00",2019-02-28,84
14,657.00,THB,THAI BAHT,754.02,722.00,2019-02-28,84
15,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-28,84
0,"16,412.72",AUD,AUST.DOLLAR,"16,692.12","16,511.79",2019-02-28,73
1,"17,402.55",CAD,CANADIAN DOLLAR,"17,752.38","17,560.60",2019-02-28,73
2,"22,881.17",CHF,SWISS FRANCE,"23,340.76","23,042.47",2019-02-28,73
3,,DKK,DANISH KRONE,"3,593.69","3,484.47",2019-02-28,73
4,"26,198.90",EUR,EURO,"26,934.14","26,277.73",2019-02-28,73
5,"30,538.70",GBP,BRITISH POUND,"31,027.73","30,753.98",2019-02-28,73
6,"2,913.33",HKD,HONGKONG DOLLAR,"2,977.80","2,933.87",2019-02-28,73
7,,INR,INDIAN RUPEE,337.71,324.96,2019-02-28,73
8,202.18,JPY,JAPANESE YEN,210.15,204.22,2019-02-28,73
9,19.29,KRW,SOUTH KOREAN WON,21.16,20.31,2019-02-28,73
10,,KWD,KUWAITI DINAR,"79,300.41","76,306.34",2019-02-28,73
11,,MYR,MALAYSIAN RINGGIT,"5,737.13","5,663.81",2019-02-28,73
12,,NOK,NORWEGIAN KRONER,"2,758.02","2,674.20",2019-02-28,73
13,,SEK,SWEDISH KRONA,"2,535.53","2,473.26",2019-02-28,73
14,"17,000.38",SGD,SINGAPORE DOLLAR,"17,307.19","17,120.22",2019-02-28,73
15,723.82,THB,THAI BAHT,754.02,723.82,2019-02-28,73
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-28,73
0,"16,402.72",AUD,AUST.DOLLAR,"16,697.12","16,506.79",2019-02-28,105
1,"17,392.55",CAD,CANADIAN DOLLAR,"17,757.38","17,555.60",2019-02-28,105
2,"22,871.17",CHF,SWISS FRANCE,"23,345.76","23,037.47",2019-02-28,105
3,,DKK,DANISH KRONE,"3,593.69","3,484.47",2019-02-28,105
4,"26,188.90",EUR,EURO,"26,939.14","26,272.73",2019-02-28,105
5,"30,528.70",GBP,BRITISH POUND,"31,032.73","30,748.98",2019-02-28,105
6,"2,903.33",HKD,HONGKONG DOLLAR,"2,982.80","2,928.87",2019-02-28,105
7,,INR,INDIAN RUPEE,337.71,324.96,2019-02-28,105
8,200.18,JPY,JAPANESE YEN,212.15,202.22,2019-02-28,105
9,19.29,KRW,SOUTH KOREAN WON,21.16,20.31,2019-02-28,105
10,,KWD,KUWAITI DINAR,"78,809.74","75,832.98",2019-02-28,105
11,,MYR,MALAYSIAN RINGGIT,"5,892.68","5,817.28",2019-02-28,105
12,,NOK,NORWEGIAN KRONER,"2,758.02","2,674.20",2019-02-28,105
13,,SEK,SWEDISH KRONA,"2,535.53","2,473.26",2019-02-28,105
14,"16,990.38",SGD,SINGAPORE DOLLAR,"17,312.19","17,115.22",2019-02-28,105
15,703.82,THB,THAI BAHT,759.02,718.82,2019-02-28,105
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-28,105
0,,ATS,SCHILING AUSTRIA,969.13,955.69,2019-02-28,64
1,"16,412.72",AUD,AUST.DOLLAR,"16,692.12","16,511.79",2019-02-28,64
2,"17,402.55",CAD,CANADIAN DOLLAR,"17,752.38","17,560.60",2019-02-28,64
3,"22,881.17",CHF,SWISS FRANCE,"23,340.76","23,042.47",2019-02-28,64
4,,DKK,DANISH KRONE,"3,593.69","3,484.47",2019-02-28,64
5,"26,198.90",EUR,EURO,"26,934.14","26,277.73",2019-02-28,64
6,"1,990.77",FRF,FRENCH FRANC,"2,033.00","2,004.80",2019-02-28,64
7,"30,538.70",GBP,BRITISH POUND,"31,027.73","30,753.98",2019-02-28,64
8,"2,913.33",HKD,HONGKONG DOLLAR,"2,977.80","2,933.87",2019-02-28,64
9,,INR,INDIAN RUPEE,337.71,324.96,2019-02-28,64
10,202.18,JPY,JAPANESE YEN,210.15,204.22,2019-02-28,64
11,19.29,KRW,SOUTH KOREAN WON,21.16,20.31,2019-02-28,64
12,,KWD,KUWAITI DINAR,"79,300.41","76,306.34",2019-02-28,64
13,,MYR,MALAYSIAN RINGGIT,"5,737.13","5,663.81",2019-02-28,64
14,,NOK,NORWEGIAN KRONER,"2,758.02","2,674.20",2019-02-28,64
15,,SEK,SWEDISH KRONA,"2,535.53","2,473.26",2019-02-28,64
16,"17,000.38",SGD,SINGAPORE DOLLAR,"17,307.19","17,120.22",2019-02-28,64
17,723.82,THB,THAI BAHT,754.02,723.82,2019-02-28,64
18,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-28,64
0,"16,312.72",AUD,AUST.DOLLAR,"16,712.12","16,411.79",2019-02-28,89
1,"17,302.55",CAD,CANADIAN DOLLAR,"17,772.38","17,460.60",2019-02-28,89
2,"22,781.17",CHF,SWISS FRANCE,"23,360.76","22,942.47",2019-02-28,89
3,,DKK,DANISH KRONE,"3,593.69","3,434.47",2019-02-28,89
4,"26,098.90",EUR,EURO,"26,954.14","26,177.73",2019-02-28,89
5,"30,438.70",GBP,BRITISH POUND,"31,047.73","30,653.98",2019-02-28,89
6,"2,893.33",HKD,HONGKONG DOLLAR,"2,982.80","2,913.87",2019-02-28,89
7,,INR,INDIAN RUPEE,337.71,324.96,2019-02-28,89
8,197.18,JPY,JAPANESE YEN,215.15,199.22,2019-02-28,89
9,19.29,KRW,SOUTH KOREAN WON,21.16,20.31,2019-02-28,89
10,,KWD,KUWAITI DINAR,"79,300.41","76,306.34",2019-02-28,89
11,,MYR,MALAYSIAN RINGGIT,"5,737.13","5,663.81",2019-02-28,89
12,,NOK,NORWEGIAN KRONER,"2,758.02","2,624.20",2019-02-28,89
13,,SEK,SWEDISH KRONA,"2,535.53","2,423.26",2019-02-28,89
14,"16,900.38",SGD,SINGAPORE DOLLAR,"17,327.19","17,020.22",2019-02-28,89
15,683.82,THB,THAI BAHT,764.02,683.82,2019-02-28,89
16,"23,140.00",USD,US DOLLAR,"23,250.00","23,140.00",2019-02-28,89
0,"16,412.72",AUD,AUST.DOLLAR,"16,692.12","16,511.79",2019-02-28,35
1,"17,402.55",CAD,CANADIAN DOLLAR,"17,752.38","17,560.60",2019-02-28,35
2,"22,881.17",CHF,SWISS FRANCE,"23,340.76","23,042.47",2019-02-28,35
3,,DKK,DANISH KRONE,"3,593.69","3,484.47",2019-02-28,35
4,"26,198.90",EUR,EURO,"26,934.14","26,277.73",2019-02-28,35
5,"30,538.70",GBP,BRITISH POUND,"31,027.73","30,753.98",2019-02-28,35
6,"2,913.33",HKD,HONGKONG DOLLAR,"2,977.80","2,933.87",2019-02-28,35
7,,INR,INDIAN RUPEE,337.71,324.96,2019-02-28,35
8,202.18,JPY,JAPANESE YEN,210.15,204.22,2019-02-28,35
9,19.29,KRW,SOUTH KOREAN WON,21.16,20.31,2019-02-28,35
10,,KWD,KUWAITI DINAR,"79,300.41","76,306.34",2019-02-28,35
11,,MYR,MALAYSIAN RINGGIT,"5,737.13","5,663.81",2019-02-28,35
12,,NOK,NORWEGIAN KRONER,"2,758.02","2,674.20",2019-02-28,35
13,,SAR,SAUDI RIAL,"5,802.97","5,459.76",2019-02-28,35
14,,SEK,SWEDISH KRONA,"2,535.53","2,473.26",2019-02-28,35
15,"17,000.38",SGD,SINGAPORE DOLLAR,"17,307.19","17,120.22",2019-02-28,35
16,723.82,THB,THAI BAHT,754.02,723.82,2019-02-28,35
17,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-28,35
0,"16,396.00",AUD,AUST.DOLLAR,"16,692.12","16,478.00",2019-02-28,50
1,"17,402.55",CAD,CANADIAN DOLLAR,"17,759.00","17,510.00",2019-02-28,50
2,"22,881.17",CHF,SWISS FRANCE,"23,364.00","23,001.00",2019-02-28,50
3,,DKK,DANISH KRONE,"3,594.00","3,462.00",2019-02-28,50
4,"16,108.00",EUR,EURO,"26,934.14","26,239.00",2019-02-28,50
5,"2,038.00",FRF,FRENCH FRANC,"2,058.00","2,044.00",2019-02-28,50
6,"30,538.70",GBP,BRITISH POUND,"31,057.00","30,712.00",2019-02-28,50
7,"2,913.33",HKD,HONGKONG DOLLAR,"2,981.00","2,931.00",2019-02-28,50
8,,INR,INDIAN RUPEE,329.00,313.00,2019-02-28,50
9,202.18,JPY,JAPANESE YEN,210.61,204.22,2019-02-28,50
10,18.52,KRW,SOUTH KOREAN WON,21.62,19.70,2019-02-28,50
11,,NOK,NORWEGIAN KRONER,"2,758.02","2,661.00",2019-02-28,50
12,,SEK,SWEDISH KRONA,"2,541.00","2,454.00",2019-02-28,50
13,"17,000.38",SGD,SINGAPORE DOLLAR,"17,326.00","17,099.00",2019-02-28,50
14,657.00,THB,THAI BAHT,754.02,722.00,2019-02-28,50
15,"23,130.00",USD,US DOLLAR,"23,245.00","23,160.00",2019-02-28,50
0,"16,412.72",AUD,AUST.DOLLAR,"16,692.12","16,511.79",2019-02-28,24
1,"17,402.55",CAD,CANADIAN DOLLAR,"17,752.38","17,560.60",2019-02-28,24
2,"22,881.17",CHF,SWISS FRANCE,"23,340.76","23,042.47",2019-02-28,24
3,,DKK,DANISH KRONE,"3,593.69","3,484.47",2019-02-28,24
4,"26,198.90",EUR,EURO,"26,934.14","26,277.73",2019-02-28,24
5,"30,538.70",GBP,BRITISH POUND,"31,027.73","30,753.98",2019-02-28,24
6,"2,913.33",HKD,HONGKONG DOLLAR,"2,977.80","2,933.87",2019-02-28,24
7,,INR,INDIAN RUPEE,347.87,333.93,2019-02-28,24
8,202.18,JPY,JAPANESE YEN,210.15,204.22,2019-02-28,24
9,19.29,KRW,SOUTH KOREAN WON,21.16,20.31,2019-02-28,24
10,,KWD,KUWAITI DINAR,"74,808.95","72,532.76",2019-02-28,24
11,,MYR,MALAYSIAN RINGGIT,"5,231.29","5,164.26",2019-02-28,24
12,,NOK,NORWEGIAN KRONER,"2,758.02","2,674.20",2019-02-28,24
13,,SEK,SWEDISH KRONA,"2,535.53","2,473.26",2019-02-28,24
14,"17,000.38",SGD,SINGAPORE DOLLAR,"17,307.19","17,120.22",2019-02-28,24
15,723.82,THB,THAI BAHT,754.02,723.82,2019-02-28,24
16,"23,130.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-28,24
0,,ATS,SCHILING AUSTRIA,988.00,942.00,2019-02-28,48
1,"16,402.72",AUD,AUST.DOLLAR,"16,702.12","16,501.79",2019-02-28,48
2,,BEF,BELGIAN FRANCE,337.00,321.00,2019-02-28,48
3,"17,392.55",CAD,CANADIAN DOLLAR,"17,762.38","17,550.60",2019-02-28,48
4,"22,871.17",CHF,SWISS FRANCE,"23,350.76","23,032.47",2019-02-28,48
5,"6,560.35",DEM,DEUTSCHE MARK,"6,699.56","6,606.60",2019-02-28,48
6,,DKK,DANISH KRONE,"3,596.69","3,481.47",2019-02-28,48
7,"26,188.90",EUR,EURO,"26,944.14","26,267.73",2019-02-28,48
8,,FIM,FINNISH MARK,"2,287.00","2,200.00",2019-02-28,48
9,"1,956.06",FRF,FRENCH FRANC,"1,997.57","1,969.85",2019-02-28,48
10,"30,538.70",GBP,BRITISH POUND,"31,037.73","30,743.98",2019-02-28,48
11,"2,910.33",HKD,HONGKONG DOLLAR,"2,980.80","2,930.87",2019-02-28,48
12,,INR,INDIAN RUPEE,361.89,344.29,2019-02-28,48
13,,ITL,ITALIAN LIRA,7.02,6.69,2019-02-28,48
14,201.18,JPY,JAPANESE YEN,211.15,203.22,2019-02-28,48
15,18.99,KRW,SOUTH KOREAN WON,21.46,20.01,2019-02-28,48
16,,KWD,KUWAITI DINAR,"62,850.73","60,929.17",2019-02-28,48
17,,MYR,MALAYSIAN RINGGIT,"5,036.17","4,901.77",2019-02-28,48
18,,NLG,DUTCH GUILDE,"6,171.00","5,937.00",2019-02-28,48
19,,NOK,NORWEGIAN KRONER,"2,761.02","2,671.20",2019-02-28,48
20,,SEK,SWEDISH KRONA,"2,538.53","2,470.26",2019-02-28,48
21,"16,992.38",SGD,SINGAPORE DOLLAR,"17,315.19","17,112.22",2019-02-28,48
22,719.31,THB,THAI BAHT,759.47,720.31,2019-02-28,48
23,"23,130.00",USD,US DOLLAR,"23,250.00","23,140.00",2019-02-28,48
0,"16,272.72",AUD,AUST.DOLLAR,"16,699.12","16,461.79",2019-02-28,5
1,"17,262.55",CAD,CANADIAN DOLLAR,"17,759.38","17,510.60",2019-02-28,5
2,"22,741.17",CHF,SWISS FRANCE,"23,347.76","22,992.47",2019-02-28,5
3,,DKK,DANISH KRONE,"3,597.69","3,449.47",2019-02-28,5
4,"26,138.90",EUR,EURO,"26,941.14","26,217.73",2019-02-28,5
5,"30,388.70",GBP,BRITISH POUND,"31,034.73","30,693.98",2019-02-28,5
6,"2,878.33",HKD,HONGKONG DOLLAR,"2,981.80","2,898.87",2019-02-28,5
7,201.18,JPY,JAPANESE YEN,211.15,203.22,2019-02-28,5
8,19.29,KRW,SOUTH KOREAN WON,22.16,19.31,2019-02-28,5
9,,KWD,KUWAITI DINAR,"56,002.94","54,880.26",2019-02-28,5
10,,NOK,NORWEGIAN KRONER,"2,762.02","2,639.20",2019-02-28,5
11,,SEK,SWEDISH KRONA,"2,539.53","2,438.26",2019-02-28,5
12,"16,860.38",SGD,SINGAPORE DOLLAR,"17,314.19","17,070.22",2019-02-28,5
13,713.82,THB,THAI BAHT,757.02,713.82,2019-02-28,5
14,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-28,5
0,"16,376.00",AUD,AUST.DOLLAR,"16,702.12","16,463.00",2019-02-28,28
1,"17,353.00",CAD,CANADIAN DOLLAR,"17,779.00","17,480.00",2019-02-28,28
2,"22,851.00",CHF,SWISS FRANCE,"23,374.00","22,981.00",2019-02-28,28
3,,DEM,DEUTSCHE MARK,,"30,174.55",2019-02-28,28
4,,DKK,DANISH KRONE,"3,604.00","3,452.00",2019-02-28,28
5,"26,098.00",EUR,EURO,"26,934.14","26,239.00",2019-02-28,28
6,,FRF,FRENCH FRANC,,"101,201.05",2019-02-28,28
7,"30,519.00",GBP,BRITISH POUND,"31,067.00","30,702.00",2019-02-28,28
8,"2,898.00",HKD,HONGKONG DOLLAR,"2,986.00","2,921.00",2019-02-28,28
9,201.00,JPY,JAPANESE YEN,210.61,204.22,2019-02-28,28
10,,KRW,SOUTH KOREAN WON,21.62,19.70,2019-02-28,28
11,,NLG,DUTCH GUILDE,,"33,998.84",2019-02-28,28
12,,NOK,NORWEGIAN KRONER,"2,758.02","2,651.00",2019-02-28,28
13,,SEK,SWEDISH KRONA,"2,551.00","2,444.00",2019-02-28,28
14,"16,980.00",SGD,SINGAPORE DOLLAR,"17,336.00","17,084.00",2019-02-28,28
15,652.00,THB,THAI BAHT,757.02,719.00,2019-02-28,28
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-28,28
0,"16,381.00",AUD,AUST.DOLLAR,"16,692.12","16,478.00",2019-02-28,104
1,"17,387.55",CAD,CANADIAN DOLLAR,"17,759.00","17,510.00",2019-02-28,104
2,"22,861.17",CHF,SWISS FRANCE,"23,364.00","23,001.00",2019-02-28,104
3,,DKK,DANISH KRONE,"3,594.00","3,462.00",2019-02-28,104
4,"26,108.00",EUR,EURO,"26,934.14","26,239.00",2019-02-28,104
5,,FRF,FRENCH FRANC,,"101,201.05",2019-02-28,104
6,"30,518.70",GBP,BRITISH POUND,"31,057.00","30,712.00",2019-02-28,104
7,"2,913.33",HKD,HONGKONG DOLLAR,"2,981.00","2,931.00",2019-02-28,104
8,202.18,JPY,JAPANESE YEN,210.61,204.22,2019-02-28,104
9,,NLG,DUTCH GUILDE,,"33,998.84",2019-02-28,104
10,,NOK,NORWEGIAN KRONER,"2,758.02","2,661.00",2019-02-28,104
11,,SEK,SWEDISH KRONA,"2,541.00","2,454.00",2019-02-28,104
12,"17,000.38",SGD,SINGAPORE DOLLAR,"17,326.00","17,099.00",2019-02-28,104
13,657.00,THB,THAI BAHT,754.02,722.00,2019-02-28,104
14,"23,130.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-02-28,104
0,"16,396.00",AUD,AUST.DOLLAR,"16,692.12","16,478.00",2019-02-28,25
1,"17,402.55",CAD,CANADIAN DOLLAR,"17,759.00","17,510.00",2019-02-28,25
2,"22,881.17",CHF,SWISS FRANCE,"23,364.00","23,001.00",2019-02-28,25
3,,DKK,DANISH KRONE,"3,594.00","3,462.00",2019-02-28,25
4,"26,108.00",EUR,EURO,"26,934.14","26,239.00",2019-02-28,25
5,"2,038.00",FRF,FRENCH FRANC,"2,058.00","2,044.00",2019-02-28,25
6,"30,538.70",GBP,BRITISH POUND,"31,057.00","30,712.00",2019-02-28,25
7,"2,913.33",HKD,HONGKONG DOLLAR,"2,981.00","2,931.00",2019-02-28,25
8,,INR,INDIAN RUPEE,348.07,333.66,2019-02-28,25
9,202.18,JPY,JAPANESE YEN,210.61,204.22,2019-02-28,25
10,,KWD,KUWAITI DINAR,"74,562.14","72,195.22",2019-02-28,25
11,,MYR,MALAYSIAN RINGGIT,"5,285.15","5,210.33",2019-02-28,25
12,,NOK,NORWEGIAN KRONER,"2,758.02","2,661.00",2019-02-28,25
13,,SEK,SWEDISH KRONA,"2,541.00","2,454.00",2019-02-28,25
14,"17,000.38",SGD,SINGAPORE DOLLAR,"17,326.00","17,099.00",2019-02-28,25
15,657.00,THB,THAI BAHT,754.02,722.00,2019-02-28,25
16,"23,130.00",USD,US DOLLAR,"23,245.00","23,160.00",2019-02-28,25
0,"16,322.00",AUD,AUST.DOLLAR,"16,712.00","16,421.00",2019-02-28,62
1,"17,312.00",CAD,CANADIAN DOLLAR,"17,772.00","17,470.00",2019-02-28,62
2,"22,791.00",CHF,SWISS FRANCE,"23,360.00","22,962.00",2019-02-28,62
3,"7,415.00",DEM,DEUTSCHE MARK,"10,645.00","10,564.00",2019-02-28,62
4,,DKK,DANISH KRONE,"3,603.00","3,459.00",2019-02-28,62
5,"26,108.00",EUR,EURO,"26,954.00","26,187.00",2019-02-28,62
6,"2,184.00",FRF,FRENCH FRANC,"3,174.00","3,150.00",2019-02-28,62
7,"30,448.00",GBP,BRITISH POUND,"31,047.00","30,663.00",2019-02-28,62
8,"2,898.00",HKD,HONGKONG DOLLAR,"2,987.00","2,918.00",2019-02-28,62
9,,INR,INDIAN RUPEE,427.29,351.03,2019-02-28,62
10,192.00,JPY,JAPANESE YEN,220.00,194.00,2019-02-28,62
11,18.00,KRW,SOUTH KOREAN WON,22.00,19.00,2019-02-28,62
12,,KWD,KUWAITI DINAR,"78,401.34","76,610.55",2019-02-28,62
13,,MYR,MALAYSIAN RINGGIT,"6,181.60","6,064.62",2019-02-28,62
14,,NOK,NORWEGIAN KRONER,"2,778.00","2,664.00",2019-02-28,62
15,,SEK,SWEDISH KRONA,"2,545.00","2,458.00",2019-02-28,62
16,"16,910.00",SGD,SINGAPORE DOLLAR,"17,327.00","17,040.00",2019-02-28,62
17,708.00,THB,THAI BAHT,764.00,713.00,2019-02-28,62
18,"23,135.00",USD,US DOLLAR,"23,255.00","23,145.00",2019-02-28,62
0,,ATS,SCHILING AUSTRIA,991.00,989.00,2019-02-28,19
1,"16,213.00",AUD,AUST.DOLLAR,"16,702.00","16,482.00",2019-02-28,19
2,,BEF,BELGIAN FRANCE,336.00,334.00,2019-02-28,19
3,"17,203.00",CAD,CANADIAN DOLLAR,"17,762.00","17,531.00",2019-02-28,19
4,"22,681.00",CHF,SWISS FRANCE,"23,351.00","23,012.00",2019-02-28,19
5,,DEM,DEUTSCHE MARK,"7,155.00","7,154.00",2019-02-28,19
6,,DKK,DANISH KRONE,"3,594.00","3,474.00",2019-02-28,19
7,"25,999.00",EUR,EURO,"26,944.00","26,248.00",2019-02-28,19
8,,FIM,FINNISH MARK,"2,314.00","2,313.00",2019-02-28,19
9,,FRF,FRENCH FRANC,"2,139.00","2,138.00",2019-02-28,19
10,"30,339.00",GBP,BRITISH POUND,"31,038.00","30,704.00",2019-02-28,19
11,"2,863.00",HKD,HONGKONG DOLLAR,"2,983.00","2,924.00",2019-02-28,19
12,"9,000.00",INR,INDIAN RUPEE,"9,000.00","9,000.00",2019-02-28,19
13,,ITL,ITALIAN LIRA,7.00,6.00,2019-02-28,19
14,192.00,JPY,JAPANESE YEN,212.15,194.00,2019-02-28,19
