,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,254.00",AUD,AUST.DOLLAR,"16,572.00","16,353.00",2019-01-25,15
1,"17,145.00",CAD,CANADIAN DOLLAR,"17,530.00","17,301.00",2019-01-25,15
2,"22,961.00",CHF,SWISS FRANCE,"23,463.00","23,123.00",2019-01-25,15
3,,DKK,DANISH KRONE,"3,587.00","3,448.00",2019-01-25,15
4,"26,034.00",EUR,EURO,"26,805.00","26,112.00",2019-01-25,15
5,"30,014.00",GBP,BRITISH POUND,"30,536.00","30,226.00",2019-01-25,15
6,"2,898.00",HKD,HONGKONG DOLLAR,"2,993.00","2,918.00",2019-01-25,15
7,,INR,INDIAN RUPEE,353.00,310.00,2019-01-25,15
8,198.00,JPY,JAPANESE YEN,218.00,199.00,2019-01-25,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-01-25,15
10,,KWD,KUWAITI DINAR,"79,281.00","76,258.00",2019-01-25,15
11,,MYR,MALAYSIAN RINGGIT,"5,666.00","5,564.00",2019-01-25,15
12,,NOK,NORWEGIAN KRONER,"2,766.00","2,652.00",2019-01-25,15
13,,SEK,SWEDISH KRONA,"2,606.00","2,512.00",2019-01-25,15
14,"16,846.00",SGD,SINGAPORE DOLLAR,"17,191.00","16,965.00",2019-01-25,15
15,711.00,THB,THAI BAHT,754.00,711.00,2019-01-25,15
16,"23,135.00",USD,US DOLLAR,"23,235.00","23,145.00",2019-01-25,15
0,"16,224.87",AUD,AUST.DOLLAR,"16,531.51","16,327.96",2019-01-25,61
1,"17,105.09",CAD,CANADIAN DOLLAR,"17,479.44","17,265.66",2019-01-25,61
2,"22,978.04",CHF,SWISS FRANCE,"23,470.08","23,145.20",2019-01-25,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-01-25,61
4,,DKK,DANISH KRONE,"3,570.22","3,461.71",2019-01-25,61
5,"26,019.61",EUR,EURO,"26,780.52","26,102.98",2019-01-25,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-01-25,61
7,"30,034.34",GBP,BRITISH POUND,"30,545.70","30,251.24",2019-01-25,61
8,"2,910.45",HKD,HONGKONG DOLLAR,"2,982.93","2,930.99",2019-01-25,61
9,,INR,INDIAN RUPEE,338.81,326.01,2019-01-25,61
10,199.11,JPY,JAPANESE YEN,212.99,205.67,2019-01-25,61
11,19.00,KRW,SOUTH KOREAN WON,21.15,20.01,2019-01-25,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-01-25,61
13,,MYR,MALAYSIAN RINGGIT,"5,636.04","5,564.01",2019-01-25,61
14,,NOK,NORWEGIAN KRONER,"2,747.03","2,663.54",2019-01-25,61
15,,SEK,SWEDISH KRONA,"2,590.07","2,526.46",2019-01-25,61
16,"16,816.68",SGD,SINGAPORE DOLLAR,"17,150.63","16,940.40",2019-01-25,61
17,717.43,THB,THAI BAHT,747.35,717.43,2019-01-25,61
18,"23,125.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-01-25,61
0,"16,234.00",AUD,AUST.DOLLAR,"16,552.03","16,331.00",2019-01-25,84
1,"17,139.00",CAD,CANADIAN DOLLAR,"17,510.20","17,240.00",2019-01-25,84
2,"22,961.57",CHF,SWISS FRANCE,"23,470.00","23,100.00",2019-01-25,84
3,,DKK,DANISH KRONE,"3,572.15","3,446.00",2019-01-25,84
4,"25,967.00",EUR,EURO,"26,785.28","26,097.00",2019-01-25,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-01-25,84
6,"30,014.92",GBP,BRITISH POUND,"30,581.00","30,235.00",2019-01-25,84
7,"2,913.07",HKD,HONGKONG DOLLAR,"2,982.00","2,933.00",2019-01-25,84
8,203.66,JPY,JAPANESE YEN,213.49,205.72,2019-01-25,84
9,18.38,KRW,SOUTH KOREAN WON,21.47,19.55,2019-01-25,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-01-25,84
11,,NOK,NORWEGIAN KRONER,"2,751.39","2,651.00",2019-01-25,84
12,,SEK,SWEDISH KRONA,"2,595.00","2,506.00",2019-01-25,84
13,"16,865.00",SGD,SINGAPORE DOLLAR,"17,171.06","16,950.00",2019-01-25,84
14,652.00,THB,THAI BAHT,748.00,716.00,2019-01-25,84
15,"23,145.00",USD,US DOLLAR,"23,235.00","23,145.00",2019-01-25,84
0,"16,274.96",AUD,AUST.DOLLAR,"16,552.03","16,373.20",2019-01-25,73
1,"17,165.13",CAD,CANADIAN DOLLAR,"17,510.20","17,321.02",2019-01-25,73
2,"22,981.57",CHF,SWISS FRANCE,"23,443.19","23,143.58",2019-01-25,73
3,,DKK,DANISH KRONE,"3,572.15","3,463.58",2019-01-25,73
4,"26,054.09",EUR,EURO,"26,785.28","26,132.49",2019-01-25,73
5,"30,034.92",GBP,BRITISH POUND,"30,515.90","30,246.65",2019-01-25,73
6,"2,913.07",HKD,HONGKONG DOLLAR,"2,977.54","2,933.61",2019-01-25,73
7,,INR,INDIAN RUPEE,338.34,325.56,2019-01-25,73
8,203.66,JPY,JAPANESE YEN,212.10,205.72,2019-01-25,73
9,19.36,KRW,SOUTH KOREAN WON,21.12,20.38,2019-01-25,73
10,,KWD,KUWAITI DINAR,"79,266.24","76,273.43",2019-01-25,73
11,,MYR,MALAYSIAN RINGGIT,"5,651.34","5,579.12",2019-01-25,73
12,,NOK,NORWEGIAN KRONER,"2,751.39","2,667.77",2019-01-25,73
13,,SEK,SWEDISH KRONA,"2,591.38","2,527.74",2019-01-25,73
14,"16,866.65",SGD,SINGAPORE DOLLAR,"17,171.06","16,985.55",2019-01-25,73
15,717.80,THB,THAI BAHT,747.74,717.80,2019-01-25,73
16,"23,145.00",USD,US DOLLAR,"23,235.00","23,145.00",2019-01-25,73
0,"16,264.96",AUD,AUST.DOLLAR,"16,557.03","16,368.20",2019-01-25,105
1,"17,155.13",CAD,CANADIAN DOLLAR,"17,515.20","17,316.02",2019-01-25,105
2,"22,971.57",CHF,SWISS FRANCE,"23,448.19","23,138.58",2019-01-25,105
3,,DKK,DANISH KRONE,"3,572.15","3,463.58",2019-01-25,105
4,"26,044.09",EUR,EURO,"26,790.28","26,127.49",2019-01-25,105
5,"30,024.92",GBP,BRITISH POUND,"30,520.90","30,241.65",2019-01-25,105
6,"2,903.07",HKD,HONGKONG DOLLAR,"2,982.54","2,928.61",2019-01-25,105
7,,INR,INDIAN RUPEE,338.34,325.56,2019-01-25,105
8,201.66,JPY,JAPANESE YEN,214.10,203.72,2019-01-25,105
9,19.36,KRW,SOUTH KOREAN WON,21.12,20.38,2019-01-25,105
10,,KWD,KUWAITI DINAR,"78,809.74","75,832.98",2019-01-25,105
11,,MYR,MALAYSIAN RINGGIT,"5,892.68","5,817.28",2019-01-25,105
12,,NOK,NORWEGIAN KRONER,"2,751.39","2,667.77",2019-01-25,105
13,,SEK,SWEDISH KRONA,"2,591.38","2,527.74",2019-01-25,105
14,"16,856.65",SGD,SINGAPORE DOLLAR,"17,176.06","16,980.55",2019-01-25,105
15,697.80,THB,THAI BAHT,752.74,712.80,2019-01-25,105
16,"23,145.00",USD,US DOLLAR,"23,235.00","23,145.00",2019-01-25,105
0,,ATS,SCHILING AUSTRIA,969.13,955.69,2019-01-25,64
1,"16,274.96",AUD,AUST.DOLLAR,"16,552.03","16,373.20",2019-01-25,64
2,"17,165.13",CAD,CANADIAN DOLLAR,"17,510.20","17,321.02",2019-01-25,64
3,"22,981.57",CHF,SWISS FRANCE,"23,443.19","23,143.58",2019-01-25,64
4,,DKK,DANISH KRONE,"3,572.15","3,463.58",2019-01-25,64
5,"26,054.09",EUR,EURO,"26,785.28","26,132.49",2019-01-25,64
6,"1,990.77",FRF,FRENCH FRANC,"2,033.00","2,004.80",2019-01-25,64
7,"30,034.92",GBP,BRITISH POUND,"30,515.90","30,246.65",2019-01-25,64
8,"2,913.07",HKD,HONGKONG DOLLAR,"2,977.54","2,933.61",2019-01-25,64
9,,INR,INDIAN RUPEE,338.34,325.56,2019-01-25,64
10,203.66,JPY,JAPANESE YEN,212.10,205.72,2019-01-25,64
11,19.36,KRW,SOUTH KOREAN WON,21.12,20.38,2019-01-25,64
12,,KWD,KUWAITI DINAR,"79,266.24","76,273.43",2019-01-25,64
13,,MYR,MALAYSIAN RINGGIT,"5,651.34","5,579.12",2019-01-25,64
14,,NOK,NORWEGIAN KRONER,"2,751.39","2,667.77",2019-01-25,64
15,,SEK,SWEDISH KRONA,"2,591.38","2,527.74",2019-01-25,64
16,"16,866.65",SGD,SINGAPORE DOLLAR,"17,171.06","16,985.55",2019-01-25,64
17,717.80,THB,THAI BAHT,747.74,717.80,2019-01-25,64
18,"23,145.00",USD,US DOLLAR,"23,235.00","23,145.00",2019-01-25,64
0,"16,149.87",AUD,AUST.DOLLAR,"16,546.51","16,247.96",2019-01-25,89
1,"17,030.09",CAD,CANADIAN DOLLAR,"17,494.44","17,185.66",2019-01-25,89
2,"22,903.04",CHF,SWISS FRANCE,"23,485.08","23,065.20",2019-01-25,89
3,,DKK,DANISH KRONE,"3,570.22","3,411.71",2019-01-25,89
4,"25,944.61",EUR,EURO,"26,795.52","26,022.98",2019-01-25,89
5,"29,959.34",GBP,BRITISH POUND,"30,560.70","30,171.24",2019-01-25,89
6,"2,894.45",HKD,HONGKONG DOLLAR,"2,983.93","2,914.99",2019-01-25,89
7,,INR,INDIAN RUPEE,338.81,326.01,2019-01-25,89
8,199.11,JPY,JAPANESE YEN,217.99,201.17,2019-01-25,89
