,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,188.00",AUD,AUST.DOLLAR,"16,505.00","16,286.00",2019-03-12,15
1,"17,055.00",CAD,CANADIAN DOLLAR,"17,438.00","17,210.00",2019-03-12,15
2,"22,650.00",CHF,SWISS FRANCE,"23,146.00","22,810.00",2019-03-12,15
3,,DKK,DANISH KRONE,"3,572.00","3,433.00",2019-03-12,15
4,"25,904.00",EUR,EURO,"26,672.00","25,982.00",2019-03-12,15
5,"30,303.00",GBP,BRITISH POUND,"30,829.00","30,516.00",2019-03-12,15
6,"2,898.00",HKD,HONGKONG DOLLAR,"2,993.00","2,918.00",2019-03-12,15
7,,INR,INDIAN RUPEE,360.00,316.00,2019-03-12,15
8,196.00,JPY,JAPANESE YEN,215.00,197.00,2019-03-12,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-03-12,15
10,,KWD,KUWAITI DINAR,"79,159.00","76,140.00",2019-03-12,15
11,,MYR,MALAYSIAN RINGGIT,"5,741.00","5,637.00",2019-03-12,15
12,,NOK,NORWEGIAN KRONER,"2,739.00","2,625.00",2019-03-12,15
13,,SEK,SWEDISH KRONA,"2,523.00","2,431.00",2019-03-12,15
14,"16,866.00",SGD,SINGAPORE DOLLAR,"17,211.00","16,985.00",2019-03-12,15
15,712.00,THB,THAI BAHT,755.00,712.00,2019-03-12,15
16,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-12,15
0,"16,183.59",AUD,AUST.DOLLAR,"16,489.52","16,286.43",2019-03-12,61
1,"17,050.09",CAD,CANADIAN DOLLAR,"17,423.33","17,210.16",2019-03-12,61
2,"22,645.43",CHF,SWISS FRANCE,"23,130.78","22,810.24",2019-03-12,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-03-12,61
4,,DKK,DANISH KRONE,"3,556.75","3,448.65",2019-03-12,61
5,"25,899.86",EUR,EURO,"26,657.41","25,982.87",2019-03-12,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-03-12,61
