,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,232.00",AUD,AUST.DOLLAR,"16,549.00","16,330.00",2019-03-04,15
1,"17,191.00",CAD,CANADIAN DOLLAR,"17,577.00","17,347.00",2019-03-04,15
2,"22,872.00",CHF,SWISS FRANCE,"23,372.00","23,034.00",2019-03-04,15
3,,DKK,DANISH KRONE,"3,604.00","3,465.00",2019-03-04,15
4,"26,148.00",EUR,EURO,"26,923.00","26,227.00",2019-03-04,15
5,"30,348.00",GBP,BRITISH POUND,"30,875.00","30,563.00",2019-03-04,15
6,"2,898.00",HKD,HONGKONG DOLLAR,"2,993.00","2,918.00",2019-03-04,15
7,,INR,INDIAN RUPEE,355.00,311.00,2019-03-04,15
8,195.00,JPY,JAPANESE YEN,214.00,196.00,2019-03-04,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-03-04,15
10,,KWD,KUWAITI DINAR,"79,263.00","76,241.00",2019-03-04,15
11,,MYR,MALAYSIAN RINGGIT,"5,751.00","5,647.00",2019-03-04,15
12,,NOK,NORWEGIAN KRONER,"2,760.00","2,646.00",2019-03-04,15
13,,SEK,SWEDISH KRONA,"2,550.00","2,457.00",2019-03-04,15
14,"16,907.00",SGD,SINGAPORE DOLLAR,"17,253.00","17,026.00",2019-03-04,15
15,708.00,THB,THAI BAHT,751.00,708.00,2019-03-04,15
16,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-04,15
0,"16,224.87",AUD,AUST.DOLLAR,"16,531.51","16,327.96",2019-03-04,61
1,"17,188.91",CAD,CANADIAN DOLLAR,"17,564.95","17,350.24",2019-03-04,61
2,"22,892.83",CHF,SWISS FRANCE,"23,383.15","23,059.39",2019-03-04,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-03-04,61
4,,DKK,DANISH KRONE,"3,590.46","3,481.33",2019-03-04,61
5,"26,153.17",EUR,EURO,"26,917.83","26,236.94",2019-03-04,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-03-04,61
7,"30,323.33",GBP,BRITISH POUND,"30,839.32","30,542.27",2019-03-04,61
8,"2,909.55",HKD,HONGKONG DOLLAR,"2,982.02","2,930.09",2019-03-04,61
9,,INR,INDIAN RUPEE,338.81,326.01,2019-03-04,61
10,195.23,JPY,JAPANESE YEN,208.12,201.75,2019-03-04,61
11,18.95,KRW,SOUTH KOREAN WON,21.31,19.96,2019-03-04,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-03-04,61
13,,MYR,MALAYSIAN RINGGIT,"5,737.13","5,663.81",2019-03-04,61
14,,NOK,NORWEGIAN KRONER,"2,746.48","2,663.01",2019-03-04,61
15,,SEK,SWEDISH KRONA,"2,535.96","2,473.69",2019-03-04,61
16,"16,896.28",SGD,SINGAPORE DOLLAR,"17,231.67","17,020.56",2019-03-04,61
17,714.95,THB,THAI BAHT,744.77,714.95,2019-03-04,61
18,"23,120.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-04,61
0,"16,237.17",AUD,AUST.DOLLAR,"16,567.00","16,350.27",2019-03-04,84
1,"17,196.32",CAD,CANADIAN DOLLAR,"17,578.00","17,331.00",2019-03-04,84
2,"22,872.62",CHF,SWISS FRANCE,"23,413.00","23,050.00",2019-03-04,84
3,,DKK,DANISH KRONE,"3,593.00","3,460.00",2019-03-04,84
4,"26,099.00",EUR,EURO,"26,903.36","26,230.00",2019-03-04,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-03-04,84
6,"30,345.00",GBP,BRITISH POUND,"30,861.00","30,518.00",2019-03-04,84
7,"2,913.36",HKD,HONGKONG DOLLAR,"2,981.00","2,932.00",2019-03-04,84
8,200.29,JPY,JAPANESE YEN,208.61,202.31,2019-03-04,84
9,18.41,KRW,SOUTH KOREAN WON,21.50,19.59,2019-03-04,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-03-04,84
11,,NOK,NORWEGIAN KRONER,"2,749.00","2,653.00",2019-03-04,84
12,,SEK,SWEDISH KRONA,"2,543.00","2,456.00",2019-03-04,84
13,"16,927.53",SGD,SINGAPORE DOLLAR,"17,255.00","17,030.00",2019-03-04,84
14,650.00,THB,THAI BAHT,746.00,714.00,2019-03-04,84
15,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-04,84
0,"16,252.17",AUD,AUST.DOLLAR,"16,528.84","16,350.27",2019-03-04,73
1,"17,211.32",CAD,CANADIAN DOLLAR,"17,557.30","17,367.63",2019-03-04,73
2,"22,892.62",CHF,SWISS FRANCE,"23,352.44","23,054.00",2019-03-04,73
3,,DKK,DANISH KRONE,"3,589.25","3,480.17",2019-03-04,73
4,"26,168.96",EUR,EURO,"26,903.36","26,247.70",2019-03-04,73
5,"30,368.98",GBP,BRITISH POUND,"30,855.29","30,583.06",2019-03-04,73
6,"2,913.36",HKD,HONGKONG DOLLAR,"2,977.83","2,933.90",2019-03-04,73
7,,INR,INDIAN RUPEE,339.59,326.77,2019-03-04,73
8,200.29,JPY,JAPANESE YEN,208.18,202.31,2019-03-04,73
9,19.19,KRW,SOUTH KOREAN WON,21.04,20.20,2019-03-04,73
10,,KWD,KUWAITI DINAR,"79,248.15","76,256.05",2019-03-04,73
11,,MYR,MALAYSIAN RINGGIT,"5,735.72","5,662.41",2019-03-04,73
12,,NOK,NORWEGIAN KRONER,"2,745.36","2,661.92",2019-03-04,73
13,,SEK,SWEDISH KRONA,"2,534.76","2,472.51",2019-03-04,73
14,"16,927.53",SGD,SINGAPORE DOLLAR,"17,233.03","17,046.86",2019-03-04,73
15,714.95,THB,THAI BAHT,744.77,714.95,2019-03-04,73
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-04,73
0,"16,242.17",AUD,AUST.DOLLAR,"16,533.84","16,345.27",2019-03-04,105
1,"17,201.32",CAD,CANADIAN DOLLAR,"17,562.30","17,362.63",2019-03-04,105
2,"22,882.62",CHF,SWISS FRANCE,"23,357.44","23,049.00",2019-03-04,105
3,,DKK,DANISH KRONE,"3,589.25","3,480.17",2019-03-04,105
4,"26,158.96",EUR,EURO,"26,908.36","26,242.70",2019-03-04,105
5,"30,358.98",GBP,BRITISH POUND,"30,860.29","30,578.06",2019-03-04,105
6,"2,903.36",HKD,HONGKONG DOLLAR,"2,982.83","2,928.90",2019-03-04,105
7,,INR,INDIAN RUPEE,339.59,326.77,2019-03-04,105
8,198.29,JPY,JAPANESE YEN,210.18,200.31,2019-03-04,105
9,19.19,KRW,SOUTH KOREAN WON,21.04,20.20,2019-03-04,105
10,,KWD,KUWAITI DINAR,"78,809.74","75,832.98",2019-03-04,105
11,,MYR,MALAYSIAN RINGGIT,"5,892.68","5,817.28",2019-03-04,105
12,,NOK,NORWEGIAN KRONER,"2,745.36","2,661.92",2019-03-04,105
13,,SEK,SWEDISH KRONA,"2,534.76","2,472.51",2019-03-04,105
14,"16,917.53",SGD,SINGAPORE DOLLAR,"17,238.03","17,041.86",2019-03-04,105
15,694.95,THB,THAI BAHT,749.77,709.95,2019-03-04,105
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-04,105
0,,ATS,SCHILING AUSTRIA,969.13,955.69,2019-03-04,64
1,"16,252.17",AUD,AUST.DOLLAR,"16,528.84","16,350.27",2019-03-04,64
2,"17,211.32",CAD,CANADIAN DOLLAR,"17,557.30","17,367.63",2019-03-04,64
3,"22,892.62",CHF,SWISS FRANCE,"23,352.44","23,054.00",2019-03-04,64
4,,DKK,DANISH KRONE,"3,589.25","3,480.17",2019-03-04,64
5,"26,168.96",EUR,EURO,"26,903.36","26,247.70",2019-03-04,64
6,"1,990.77",FRF,FRENCH FRANC,"2,033.00","2,004.80",2019-03-04,64
7,"30,368.98",GBP,BRITISH POUND,"30,855.29","30,583.06",2019-03-04,64
8,"2,913.36",HKD,HONGKONG DOLLAR,"2,977.83","2,933.90",2019-03-04,64
9,,INR,INDIAN RUPEE,339.59,326.77,2019-03-04,64
10,200.29,JPY,JAPANESE YEN,208.18,202.31,2019-03-04,64
11,19.19,KRW,SOUTH KOREAN WON,21.04,20.20,2019-03-04,64
12,,KWD,KUWAITI DINAR,"79,248.15","76,256.05",2019-03-04,64
13,,MYR,MALAYSIAN RINGGIT,"5,735.72","5,662.41",2019-03-04,64
14,,NOK,NORWEGIAN KRONER,"2,745.36","2,661.92",2019-03-04,64
15,,SEK,SWEDISH KRONA,"2,534.76","2,472.51",2019-03-04,64
16,"16,927.53",SGD,SINGAPORE DOLLAR,"17,233.03","17,046.86",2019-03-04,64
17,714.95,THB,THAI BAHT,744.77,714.95,2019-03-04,64
18,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-04,64
0,"16,172.81",AUD,AUST.DOLLAR,"16,569.83","16,271.04",2019-03-04,89
1,"17,268.19",CAD,CANADIAN DOLLAR,"17,737.33","17,425.92",2019-03-04,89
2,"22,854.61",CHF,SWISS FRANCE,"23,435.66","23,016.42",2019-03-04,89
3,,DKK,DANISH KRONE,"3,591.83","3,432.66",2019-03-04,89
4,"26,087.38",EUR,EURO,"26,942.30","26,166.18",2019-03-04,89
5,"30,307.96",GBP,BRITISH POUND,"30,914.91","30,522.32",2019-03-04,89
6,"2,893.14",HKD,HONGKONG DOLLAR,"2,982.61","2,913.68",2019-03-04,89
7,,INR,INDIAN RUPEE,339.71,326.88,2019-03-04,89
8,196.21,JPY,JAPANESE YEN,214.13,198.24,2019-03-04,89
9,19.21,KRW,SOUTH KOREAN WON,21.06,20.22,2019-03-04,89
10,,KWD,KUWAITI DINAR,"79,274.27","76,281.19",2019-03-04,89
11,,MYR,MALAYSIAN RINGGIT,"5,735.72","5,662.41",2019-03-04,89
12,,NOK,NORWEGIAN KRONER,"2,753.38","2,619.70",2019-03-04,89
13,,SEK,SWEDISH KRONA,"2,542.41","2,429.98",2019-03-04,89
14,"16,855.09",SGD,SINGAPORE DOLLAR,"17,281.09","16,974.61",2019-03-04,89
15,680.61,THB,THAI BAHT,760.67,680.61,2019-03-04,89
16,"23,140.00",USD,US DOLLAR,"23,250.00","23,140.00",2019-03-04,89
0,"16,252.17",AUD,AUST.DOLLAR,"16,528.84","16,350.27",2019-03-04,35
1,"17,211.32",CAD,CANADIAN DOLLAR,"17,557.30","17,367.63",2019-03-04,35
2,"22,892.62",CHF,SWISS FRANCE,"23,352.44","23,054.00",2019-03-04,35
3,,DKK,DANISH KRONE,"3,589.25","3,480.17",2019-03-04,35
4,"26,168.96",EUR,EURO,"26,903.36","26,247.70",2019-03-04,35
5,"30,368.98",GBP,BRITISH POUND,"30,855.29","30,583.06",2019-03-04,35
6,"2,913.36",HKD,HONGKONG DOLLAR,"2,977.83","2,933.90",2019-03-04,35
7,,INR,INDIAN RUPEE,339.59,326.77,2019-03-04,35
8,200.29,JPY,JAPANESE YEN,208.18,202.31,2019-03-04,35
9,19.19,KRW,SOUTH KOREAN WON,21.04,20.20,2019-03-04,35
10,,KWD,KUWAITI DINAR,"79,248.15","76,256.05",2019-03-04,35
11,,MYR,MALAYSIAN RINGGIT,"5,735.72","5,662.41",2019-03-04,35
12,,NOK,NORWEGIAN KRONER,"2,745.36","2,661.92",2019-03-04,35
13,,SAR,SAUDI RIAL,"5,802.97","5,459.76",2019-03-04,35
14,,SEK,SWEDISH KRONA,"2,534.76","2,472.51",2019-03-04,35
15,"16,927.53",SGD,SINGAPORE DOLLAR,"17,233.03","17,046.86",2019-03-04,35
16,714.95,THB,THAI BAHT,744.77,714.95,2019-03-04,35
17,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-04,35
0,"16,249.87",AUD,AUST.DOLLAR,"16,567.00","16,347.96",2019-03-04,50
1,"17,213.91",CAD,CANADIAN DOLLAR,"17,578.00","17,331.00",2019-03-04,50
2,"22,917.83",CHF,SWISS FRANCE,"23,413.00","23,050.00",2019-03-04,50
3,,DKK,DANISH KRONE,"3,593.00","3,460.00",2019-03-04,50
4,"26,099.00",EUR,EURO,"26,912.83","26,230.00",2019-03-04,50
5,"2,038.00",FRF,FRENCH FRANC,"2,058.00","2,044.00",2019-03-04,50
6,"30,348.33",GBP,BRITISH POUND,"30,861.00","30,518.00",2019-03-04,50
7,"2,913.55",HKD,HONGKONG DOLLAR,"2,981.00","2,932.00",2019-03-04,50
8,,INR,INDIAN RUPEE,329.00,313.00,2019-03-04,50
9,200.23,JPY,JAPANESE YEN,208.61,202.25,2019-03-04,50
10,18.41,KRW,SOUTH KOREAN WON,21.50,19.59,2019-03-04,50
11,,NOK,NORWEGIAN KRONER,"2,749.00","2,653.00",2019-03-04,50
12,,SEK,SWEDISH KRONA,"2,543.00","2,456.00",2019-03-04,50
13,"16,921.28",SGD,SINGAPORE DOLLAR,"17,255.00","17,030.00",2019-03-04,50
14,650.00,THB,THAI BAHT,746.00,714.00,2019-03-04,50
15,"23,130.00",USD,US DOLLAR,"23,245.00","23,160.00",2019-03-04,50
0,"16,249.87",AUD,AUST.DOLLAR,"16,526.51","16,347.96",2019-03-04,24
1,"17,213.91",CAD,CANADIAN DOLLAR,"17,559.95","17,370.24",2019-03-04,24
2,"22,917.83",CHF,SWISS FRANCE,"23,378.15","23,079.39",2019-03-04,24
3,,DKK,DANISH KRONE,"3,590.46","3,481.33",2019-03-04,24
4,"26,178.17",EUR,EURO,"26,912.83","26,256.94",2019-03-04,24
5,"30,348.33",GBP,BRITISH POUND,"30,834.32","30,562.27",2019-03-04,24
6,"2,913.55",HKD,HONGKONG DOLLAR,"2,978.02","2,934.09",2019-03-04,24
7,,INR,INDIAN RUPEE,347.87,333.93,2019-03-04,24
8,200.23,JPY,JAPANESE YEN,208.12,202.25,2019-03-04,24
9,19.20,KRW,SOUTH KOREAN WON,21.06,20.21,2019-03-04,24
10,,KWD,KUWAITI DINAR,"74,808.95","72,532.76",2019-03-04,24
11,,MYR,MALAYSIAN RINGGIT,"5,231.29","5,164.26",2019-03-04,24
12,,NOK,NORWEGIAN KRONER,"2,746.48","2,663.01",2019-03-04,24
13,,SEK,SWEDISH KRONA,"2,535.96","2,473.69",2019-03-04,24
14,"16,921.28",SGD,SINGAPORE DOLLAR,"17,226.67","17,040.56",2019-03-04,24
15,714.95,THB,THAI BAHT,744.77,714.95,2019-03-04,24
16,"23,130.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-04,24
0,,ATS,SCHILING AUSTRIA,988.00,942.00,2019-03-04,48
1,"16,242.17",AUD,AUST.DOLLAR,"16,538.84","16,340.27",2019-03-04,48
2,,BEF,BELGIAN FRANCE,337.00,321.00,2019-03-04,48
3,"17,201.32",CAD,CANADIAN DOLLAR,"17,567.30","17,357.63",2019-03-04,48
