,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,642.00",AUD,AUST.DOLLAR,"16,966.00","16,743.00",2019-01-31,15
1,"17,398.00",CAD,CANADIAN DOLLAR,"17,789.00","17,556.00",2019-01-31,15
2,"23,052.00",CHF,SWISS FRANCE,"23,556.00","23,215.00",2019-01-31,15
3,,DKK,DANISH KRONE,"3,647.00","3,506.00",2019-01-31,15
4,"26,464.00",EUR,EURO,"27,248.00","26,544.00",2019-01-31,15
5,"30,098.00",GBP,BRITISH POUND,"30,621.00","30,311.00",2019-01-31,15
6,"2,899.00",HKD,HONGKONG DOLLAR,"2,994.00","2,920.00",2019-01-31,15
7,,INR,INDIAN RUPEE,354.00,311.00,2019-01-31,15
8,200.00,JPY,JAPANESE YEN,220.00,201.00,2019-01-31,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-01-31,15
10,,KWD,KUWAITI DINAR,"79,446.00","76,417.00",2019-01-31,15
11,,MYR,MALAYSIAN RINGGIT,"5,730.00","5,626.00",2019-01-31,15
12,,NOK,NORWEGIAN KRONER,"2,819.00","2,704.00",2019-01-31,15
13,,SEK,SWEDISH KRONA,"2,621.00","2,526.00",2019-01-31,15
14,"17,001.00",SGD,SINGAPORE DOLLAR,"17,349.00","17,121.00",2019-01-31,15
15,722.00,THB,THAI BAHT,765.00,722.00,2019-01-31,15
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,160.00",2019-01-31,15
0,"16,598.73",AUD,AUST.DOLLAR,"16,911.72","16,704.07",2019-01-31,61
1,"17,376.23",CAD,CANADIAN DOLLAR,"17,756.03","17,539.26",2019-01-31,61
2,"23,024.37",CHF,SWISS FRANCE,"23,517.34","23,191.85",2019-01-31,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-01-31,61
4,,DKK,DANISH KRONE,"3,626.21","3,516.00",2019-01-31,61
5,"26,427.20",EUR,EURO,"27,199.55","26,511.80",2019-01-31,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-01-31,61
7,"30,050.40",GBP,BRITISH POUND,"30,562.01","30,267.41",2019-01-31,61
8,"2,911.71",HKD,HONGKONG DOLLAR,"2,984.23","2,932.26",2019-01-31,61
9,,INR,INDIAN RUPEE,337.71,324.96,2019-01-31,61
10,200.45,JPY,JAPANESE YEN,213.97,207.03,2019-01-31,61
