,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,264.00",AUD,AUST.DOLLAR,"16,582.00","16,362.00",2019-01-24,15
1,"17,108.00",CAD,CANADIAN DOLLAR,"17,493.00","17,264.00",2019-01-24,15
2,"22,996.00",CHF,SWISS FRANCE,"23,499.00","23,159.00",2019-01-24,15
3,,DKK,DANISH KRONE,"3,607.00","3,467.00",2019-01-24,15
4,"26,181.00",EUR,EURO,"26,957.00","26,260.00",2019-01-24,15
5,"29,947.00",GBP,BRITISH POUND,"30,467.00","30,158.00",2019-01-24,15
6,"2,899.00",HKD,HONGKONG DOLLAR,"2,994.00","2,920.00",2019-01-24,15
7,,INR,INDIAN RUPEE,352.00,309.00,2019-01-24,15
8,199.00,JPY,JAPANESE YEN,219.00,200.00,2019-01-24,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-01-24,15
10,,KWD,KUWAITI DINAR,"79,315.00","76,291.00",2019-01-24,15
11,,MYR,MALAYSIAN RINGGIT,"5,662.00","5,559.00",2019-01-24,15
12,,NOK,NORWEGIAN KRONER,"2,766.00","2,652.00",2019-01-24,15
13,,SEK,SWEDISH KRONA,"2,621.00","2,526.00",2019-01-24,15
14,"16,836.00",SGD,SINGAPORE DOLLAR,"17,181.00","16,955.00",2019-01-24,15
15,710.00,THB,THAI BAHT,752.00,710.00,2019-01-24,15
16,"23,145.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-01-24,15
0,"16,408.36",AUD,AUST.DOLLAR,"16,718.11","16,512.56",2019-01-24,61
1,"17,130.80",CAD,CANADIAN DOLLAR,"17,505.66","17,291.60",2019-01-24,61
2,"22,998.87",CHF,SWISS FRANCE,"23,491.32","23,166.17",2019-01-24,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-01-24,61
4,,DKK,DANISH KRONE,"3,594.24","3,485.00",2019-01-24,61
5,"26,196.93",EUR,EURO,"26,962.81","26,280.83",2019-01-24,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-01-24,61
7,"29,981.59",GBP,BRITISH POUND,"30,492.11","30,198.12",2019-01-24,61
8,"2,911.04",HKD,HONGKONG DOLLAR,"2,983.54","2,931.59",2019-01-24,61
9,,INR,INDIAN RUPEE,338.11,325.34,2019-01-24,61
10,199.32,JPY,JAPANESE YEN,213.20,205.88,2019-01-24,61
11,19.03,KRW,SOUTH KOREAN WON,21.18,20.04,2019-01-24,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-01-24,61
13,,MYR,MALAYSIAN RINGGIT,"5,652.41","5,580.17",2019-01-24,61
14,,NOK,NORWEGIAN KRONER,"2,752.51","2,668.86",2019-01-24,61
15,,SEK,SWEDISH KRONA,"2,607.46","2,543.43",2019-01-24,61
16,"16,860.12",SGD,SINGAPORE DOLLAR,"17,194.85","16,984.15",2019-01-24,61
17,718.56,THB,THAI BAHT,748.54,718.56,2019-01-24,61
18,"23,125.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-01-24,61
0,"16,269.28",AUD,AUST.DOLLAR,"16,613.00","16,382.58",2019-01-24,84
1,"17,113.80",CAD,CANADIAN DOLLAR,"17,495.00","17,245.00",2019-01-24,84
2,"22,996.93",CHF,SWISS FRANCE,"23,524.00","23,154.00",2019-01-24,84
3,,DKK,DANISH KRONE,"3,596.00","3,469.00",2019-01-24,84
4,"26,146.00",EUR,EURO,"26,936.50","26,277.00",2019-01-24,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-01-24,84
6,"29,947.60",GBP,BRITISH POUND,"30,499.00","30,154.00",2019-01-24,84
7,"2,914.77",HKD,HONGKONG DOLLAR,"2,982.00","2,934.00",2019-01-24,84
8,204.02,JPY,JAPANESE YEN,213.74,206.08,2019-01-24,84
9,18.38,KRW,SOUTH KOREAN WON,21.47,19.55,2019-01-24,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-01-24,84
11,,NOK,NORWEGIAN KRONER,"2,753.00","2,656.00",2019-01-24,84
12,,SEK,SWEDISH KRONA,"2,613.00","2,524.00",2019-01-24,84
13,"16,856.54",SGD,SINGAPORE DOLLAR,"17,193.00","16,973.00",2019-01-24,84
14,651.00,THB,THAI BAHT,748.00,715.00,2019-01-24,84
15,"23,155.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-01-24,84
0,"16,284.28",AUD,AUST.DOLLAR,"16,561.50","16,382.58",2019-01-24,73
1,"17,128.80",CAD,CANADIAN DOLLAR,"17,473.13","17,284.36",2019-01-24,73
2,"23,016.93",CHF,SWISS FRANCE,"23,479.24","23,179.18",2019-01-24,73
3,,DKK,DANISH KRONE,"3,591.77","3,482.61",2019-01-24,73
4,"26,201.20",EUR,EURO,"26,936.50","26,280.04",2019-01-24,73
