,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
8,200.53,JPY,JAPANESE YEN,208.44,202.56,2019-03-15,73
9,19.03,KRW,SOUTH KOREAN WON,20.86,20.03,2019-03-15,73
10,,KWD,KUWAITI DINAR,"79,117.81","76,130.63",2019-03-15,73
11,,MYR,MALAYSIAN RINGGIT,"5,709.07","5,636.11",2019-03-15,73
12,,NOK,NORWEGIAN KRONER,"2,750.07","2,666.49",2019-03-15,73
13,,SEK,SWEDISH KRONA,"2,525.20","2,463.19",2019-03-15,73
14,"16,901.31",SGD,SINGAPORE DOLLAR,"17,206.34","17,020.45",2019-03-15,73
15,715.40,THB,THAI BAHT,745.24,715.40,2019-03-15,73
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-15,73
0,"16,205.47",AUD,AUST.DOLLAR,"16,496.52","16,308.35",2019-03-15,105
1,"17,161.26",CAD,CANADIAN DOLLAR,"17,521.43","17,322.20",2019-03-15,105
2,"22,789.13",CHF,SWISS FRANCE,"23,262.07","22,954.85",2019-03-15,105
3,,DKK,DANISH KRONE,"3,570.06","3,461.55",2019-03-15,105
4,"26,023.10",EUR,EURO,"26,768.68","26,106.43",2019-03-15,105
5,"30,363.56",GBP,BRITISH POUND,"30,864.95","30,582.67",2019-03-15,105
6,"2,903.14",HKD,HONGKONG DOLLAR,"2,982.61","2,928.68",2019-03-15,105
7,,INR,INDIAN RUPEE,346.77,333.68,2019-03-15,105
8,198.53,JPY,JAPANESE YEN,210.44,200.56,2019-03-15,105
9,19.03,KRW,SOUTH KOREAN WON,20.86,20.03,2019-03-15,105
10,,KWD,KUWAITI DINAR,"78,809.74","75,832.98",2019-03-15,105
11,,MYR,MALAYSIAN RINGGIT,"5,892.68","5,817.28",2019-03-15,105
12,,NOK,NORWEGIAN KRONER,"2,750.07","2,666.49",2019-03-15,105
13,,SEK,SWEDISH KRONA,"2,525.20","2,463.19",2019-03-15,105
14,"16,891.31",SGD,SINGAPORE DOLLAR,"17,211.34","17,015.45",2019-03-15,105
15,695.40,THB,THAI BAHT,750.24,710.40,2019-03-15,105
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-15,105
0,,ATS,SCHILING AUSTRIA,969.13,955.69,2019-03-15,64
1,"16,215.47",AUD,AUST.DOLLAR,"16,491.52","16,313.35",2019-03-15,64
2,"17,171.26",CAD,CANADIAN DOLLAR,"17,516.43","17,327.20",2019-03-15,64
3,"22,799.13",CHF,SWISS FRANCE,"23,257.07","22,959.85",2019-03-15,64
4,,DKK,DANISH KRONE,"3,570.06","3,461.55",2019-03-15,64
5,"26,033.10",EUR,EURO,"26,763.68","26,111.43",2019-03-15,64
6,"1,990.77",FRF,FRENCH FRANC,"2,033.00","2,004.80",2019-03-15,64
7,"30,373.56",GBP,BRITISH POUND,"30,859.95","30,587.67",2019-03-15,64
8,"2,913.14",HKD,HONGKONG DOLLAR,"2,977.61","2,933.68",2019-03-15,64
9,,INR,INDIAN RUPEE,346.77,333.68,2019-03-15,64
10,200.53,JPY,JAPANESE YEN,208.44,202.56,2019-03-15,64
11,19.03,KRW,SOUTH KOREAN WON,20.86,20.03,2019-03-15,64
12,,KWD,KUWAITI DINAR,"79,117.81","76,130.63",2019-03-15,64
13,,MYR,MALAYSIAN RINGGIT,"5,709.07","5,636.11",2019-03-15,64
14,,NOK,NORWEGIAN KRONER,"2,750.07","2,666.49",2019-03-15,64
15,,SEK,SWEDISH KRONA,"2,525.20","2,463.19",2019-03-15,64
16,"16,901.31",SGD,SINGAPORE DOLLAR,"17,206.34","17,020.45",2019-03-15,64
17,715.40,THB,THAI BAHT,745.24,715.40,2019-03-15,64
18,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-15,64
0,"16,129.24",AUD,AUST.DOLLAR,"16,525.51","16,227.20",2019-03-15,89
1,"17,094.49",CAD,CANADIAN DOLLAR,"17,560.14","17,250.65",2019-03-15,89
2,"22,724.13",CHF,SWISS FRANCE,"23,302.58","22,885.03",2019-03-15,89
3,,DKK,DANISH KRONE,"3,577.92","3,419.17",2019-03-15,89
4,"25,988.36",EUR,EURO,"26,840.50","26,066.86",2019-03-15,89
5,"30,365.30",GBP,BRITISH POUND,"30,973.16","30,580.06",2019-03-15,89
6,"2,893.25",HKD,HONGKONG DOLLAR,"2,982.72","2,913.79",2019-03-15,89
7,,INR,INDIAN RUPEE,345.97,332.91,2019-03-15,89
8,196.60,JPY,JAPANESE YEN,214.54,198.64,2019-03-15,89
9,19.09,KRW,SOUTH KOREAN WON,20.93,20.09,2019-03-15,89
10,,KWD,KUWAITI DINAR,"79,117.81","76,130.63",2019-03-15,89
11,,MYR,MALAYSIAN RINGGIT,"5,716.06","5,643.01",2019-03-15,89
12,,NOK,NORWEGIAN KRONER,"2,751.16","2,617.55",2019-03-15,89
13,,SEK,SWEDISH KRONA,"2,527.10","2,415.04",2019-03-15,89
14,"16,833.79",SGD,SINGAPORE DOLLAR,"17,259.40","16,953.16",2019-03-15,89
15,679.47,THB,THAI BAHT,759.48,679.47,2019-03-15,89
16,"23,140.00",USD,US DOLLAR,"23,250.00","23,140.00",2019-03-15,89
0,"16,215.47",AUD,AUST.DOLLAR,"16,491.52","16,313.35",2019-03-15,35
1,"17,171.26",CAD,CANADIAN DOLLAR,"17,516.43","17,327.20",2019-03-15,35
2,"22,799.13",CHF,SWISS FRANCE,"23,257.07","22,959.85",2019-03-15,35
3,,DKK,DANISH KRONE,"3,570.06","3,461.55",2019-03-15,35
4,"26,033.10",EUR,EURO,"26,763.68","26,111.43",2019-03-15,35
5,"30,373.56",GBP,BRITISH POUND,"30,859.95","30,587.67",2019-03-15,35
6,"2,913.14",HKD,HONGKONG DOLLAR,"2,977.61","2,933.68",2019-03-15,35
7,,INR,INDIAN RUPEE,346.77,333.68,2019-03-15,35
8,200.53,JPY,JAPANESE YEN,208.44,202.56,2019-03-15,35
9,19.03,KRW,SOUTH KOREAN WON,20.86,20.03,2019-03-15,35
10,,KWD,KUWAITI DINAR,"79,117.81","76,130.63",2019-03-15,35
11,,MYR,MALAYSIAN RINGGIT,"5,709.07","5,636.11",2019-03-15,35
12,,NOK,NORWEGIAN KRONER,"2,750.07","2,666.49",2019-03-15,35
13,,SAR,SAUDI RIAL,"5,802.97","5,459.76",2019-03-15,35
14,,SEK,SWEDISH KRONA,"2,525.20","2,463.19",2019-03-15,35
15,"16,901.31",SGD,SINGAPORE DOLLAR,"17,206.34","17,020.45",2019-03-15,35
16,715.40,THB,THAI BAHT,745.24,715.40,2019-03-15,35
17,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-15,35
0,"16,215.47",AUD,AUST.DOLLAR,"16,511.00","16,303.00",2019-03-15,50
1,"17,171.26",CAD,CANADIAN DOLLAR,"17,526.00","17,297.00",2019-03-15,50
2,"22,799.13",CHF,SWISS FRANCE,"23,294.00","22,955.00",2019-03-15,50
3,,DKK,DANISH KRONE,"3,572.00","3,441.00",2019-03-15,50
4,"25,950.00",EUR,EURO,"26,763.68","26,080.00",2019-03-15,50
5,"2,038.00",FRF,FRENCH FRANC,"2,058.00","2,044.00",2019-03-15,50
6,"30,373.56",GBP,BRITISH POUND,"30,889.00","30,546.00",2019-03-15,50
7,"2,913.14",HKD,HONGKONG DOLLAR,"2,981.00","2,931.00",2019-03-15,50
8,,INR,INDIAN RUPEE,329.00,313.00,2019-03-15,50
9,200.53,JPY,JAPANESE YEN,208.82,202.56,2019-03-15,50
10,18.27,KRW,SOUTH KOREAN WON,21.34,19.44,2019-03-15,50
11,,NOK,NORWEGIAN KRONER,"2,751.00","2,655.00",2019-03-15,50
12,,SEK,SWEDISH KRONA,"2,531.00","2,445.00",2019-03-15,50
13,"16,901.31",SGD,SINGAPORE DOLLAR,"17,231.00","17,006.00",2019-03-15,50
14,650.00,THB,THAI BAHT,746.00,714.00,2019-03-15,50
15,"23,130.00",USD,US DOLLAR,"23,245.00","23,160.00",2019-03-15,50
0,"16,215.47",AUD,AUST.DOLLAR,"16,491.52","16,313.35",2019-03-15,24
1,"17,171.26",CAD,CANADIAN DOLLAR,"17,516.43","17,327.20",2019-03-15,24
2,"22,799.13",CHF,SWISS FRANCE,"23,257.07","22,959.85",2019-03-15,24
3,,DKK,DANISH KRONE,"3,570.06","3,461.55",2019-03-15,24
4,"26,033.10",EUR,EURO,"26,763.68","26,111.43",2019-03-15,24
5,"30,373.56",GBP,BRITISH POUND,"30,859.95","30,587.67",2019-03-15,24
6,"2,913.14",HKD,HONGKONG DOLLAR,"2,977.61","2,933.68",2019-03-15,24
7,,INR,INDIAN RUPEE,347.87,333.93,2019-03-15,24
8,200.53,JPY,JAPANESE YEN,208.44,202.56,2019-03-15,24
9,19.03,KRW,SOUTH KOREAN WON,20.86,20.03,2019-03-15,24
10,,KWD,KUWAITI DINAR,"74,808.95","72,532.76",2019-03-15,24
11,,MYR,MALAYSIAN RINGGIT,"5,231.29","5,164.26",2019-03-15,24
12,,NOK,NORWEGIAN KRONER,"2,750.07","2,666.49",2019-03-15,24
13,,SEK,SWEDISH KRONA,"2,525.20","2,463.19",2019-03-15,24
14,"16,901.31",SGD,SINGAPORE DOLLAR,"17,206.34","17,020.45",2019-03-15,24
15,715.40,THB,THAI BAHT,745.24,715.40,2019-03-15,24
16,"23,130.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-15,24
0,,ATS,SCHILING AUSTRIA,988.00,942.00,2019-03-15,48
1,"16,205.47",AUD,AUST.DOLLAR,"16,501.52","16,303.35",2019-03-15,48
2,,BEF,BELGIAN FRANCE,337.00,321.00,2019-03-15,48
3,"17,161.26",CAD,CANADIAN DOLLAR,"17,526.43","17,317.20",2019-03-15,48
4,"22,789.13",CHF,SWISS FRANCE,"23,267.07","22,949.85",2019-03-15,48
5,"6,560.35",DEM,DEUTSCHE MARK,"6,699.56","6,606.60",2019-03-15,48
6,,DKK,DANISH KRONE,"3,573.06","3,458.55",2019-03-15,48
7,"26,023.10",EUR,EURO,"26,773.68","26,101.43",2019-03-15,48
8,,FIM,FINNISH MARK,"2,287.00","2,200.00",2019-03-15,48
9,"1,956.06",FRF,FRENCH FRANC,"1,997.57","1,969.85",2019-03-15,48
10,"30,373.56",GBP,BRITISH POUND,"30,869.95","30,577.67",2019-03-15,48
11,"2,910.14",HKD,HONGKONG DOLLAR,"2,980.61","2,930.68",2019-03-15,48
12,,INR,INDIAN RUPEE,361.89,344.29,2019-03-15,48
13,,ITL,ITALIAN LIRA,7.02,6.69,2019-03-15,48
14,199.53,JPY,JAPANESE YEN,209.44,201.56,2019-03-15,48
15,18.73,KRW,SOUTH KOREAN WON,21.16,19.73,2019-03-15,48
16,,KWD,KUWAITI DINAR,"62,850.73","60,929.17",2019-03-15,48
17,,MYR,MALAYSIAN RINGGIT,"5,036.17","4,901.77",2019-03-15,48
18,,NLG,DUTCH GUILDE,"6,171.00","5,937.00",2019-03-15,48
19,,NOK,NORWEGIAN KRONER,"2,753.07","2,663.49",2019-03-15,48
20,,SEK,SWEDISH KRONA,"2,528.20","2,460.19",2019-03-15,48
21,"16,893.31",SGD,SINGAPORE DOLLAR,"17,214.34","17,012.45",2019-03-15,48
22,710.89,THB,THAI BAHT,750.69,711.89,2019-03-15,48
23,"23,130.00",USD,US DOLLAR,"23,250.00","23,140.00",2019-03-15,48
0,"16,075.47",AUD,AUST.DOLLAR,"16,498.52","16,263.35",2019-03-15,5
1,"17,031.26",CAD,CANADIAN DOLLAR,"17,523.43","17,277.20",2019-03-15,5
2,"22,659.13",CHF,SWISS FRANCE,"23,264.07","22,909.85",2019-03-15,5
3,,DKK,DANISH KRONE,"3,574.06","3,426.55",2019-03-15,5
4,"25,973.10",EUR,EURO,"26,770.68","26,051.43",2019-03-15,5
5,"30,223.56",GBP,BRITISH POUND,"30,866.95","30,527.67",2019-03-15,5
6,"2,878.14",HKD,HONGKONG DOLLAR,"2,981.61","2,898.68",2019-03-15,5
7,199.53,JPY,JAPANESE YEN,209.44,201.56,2019-03-15,5
8,19.03,KRW,SOUTH KOREAN WON,21.86,19.03,2019-03-15,5
9,,KWD,KUWAITI DINAR,"56,002.94","54,880.26",2019-03-15,5
10,,NOK,NORWEGIAN KRONER,"2,754.07","2,631.49",2019-03-15,5
11,,SEK,SWEDISH KRONA,"2,529.20","2,428.19",2019-03-15,5
12,"16,761.31",SGD,SINGAPORE DOLLAR,"17,213.34","16,970.45",2019-03-15,5
13,705.40,THB,THAI BAHT,748.24,705.40,2019-03-15,5
14,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-15,5
0,"16,195.00",AUD,AUST.DOLLAR,"16,521.00","16,288.00",2019-03-15,28
1,"17,121.00",CAD,CANADIAN DOLLAR,"17,546.00","17,267.00",2019-03-15,28
2,"22,769.00",CHF,SWISS FRANCE,"23,304.00","22,935.00",2019-03-15,28
3,,DEM,DEUTSCHE MARK,,"30,174.55",2019-03-15,28
4,,DKK,DANISH KRONE,"3,582.00","3,431.00",2019-03-15,28
5,"25,940.00",EUR,EURO,"26,763.68","26,080.00",2019-03-15,28
6,,FRF,FRENCH FRANC,,"101,201.05",2019-03-15,28
7,"30,354.00",GBP,BRITISH POUND,"30,899.00","30,536.00",2019-03-15,28
8,"2,898.00",HKD,HONGKONG DOLLAR,"2,986.00","2,921.00",2019-03-15,28
9,201.00,JPY,JAPANESE YEN,208.82,206.00,2019-03-15,28
10,,KRW,SOUTH KOREAN WON,21.34,19.44,2019-03-15,28
11,,NLG,DUTCH GUILDE,,"33,998.84",2019-03-15,28
12,,NOK,NORWEGIAN KRONER,"2,751.00","2,645.00",2019-03-15,28
13,,SEK,SWEDISH KRONA,"2,541.00","2,435.00",2019-03-15,28
14,"16,881.00",SGD,SINGAPORE DOLLAR,"17,241.00","16,991.00",2019-03-15,28
15,645.00,THB,THAI BAHT,749.00,711.00,2019-03-15,28
16,"23,150.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-15,28
0,"16,200.47",AUD,AUST.DOLLAR,"16,511.00","16,303.00",2019-03-15,104
1,"17,156.26",CAD,CANADIAN DOLLAR,"17,526.00","17,297.00",2019-03-15,104
2,"22,779.13",CHF,SWISS FRANCE,"23,294.00","22,955.00",2019-03-15,104
3,,DKK,DANISH KRONE,"3,572.00","3,441.00",2019-03-15,104
4,"25,950.00",EUR,EURO,"26,763.68","26,080.00",2019-03-15,104
5,,FRF,FRENCH FRANC,,"101,201.05",2019-03-15,104
6,"30,353.56",GBP,BRITISH POUND,"30,889.00","30,546.00",2019-03-15,104
7,"2,913.14",HKD,HONGKONG DOLLAR,"2,981.00","2,931.00",2019-03-15,104
8,200.53,JPY,JAPANESE YEN,208.82,202.56,2019-03-15,104
9,,NLG,DUTCH GUILDE,,"33,998.84",2019-03-15,104
10,,NOK,NORWEGIAN KRONER,"2,751.00","2,655.00",2019-03-15,104
11,,SEK,SWEDISH KRONA,"2,531.00","2,445.00",2019-03-15,104
12,"16,901.31",SGD,SINGAPORE DOLLAR,"17,231.00","17,006.00",2019-03-15,104
13,650.00,THB,THAI BAHT,746.00,714.00,2019-03-15,104
14,"23,130.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-15,104
0,"16,215.47",AUD,AUST.DOLLAR,"16,511.00","16,303.00",2019-03-15,25
1,"17,171.26",CAD,CANADIAN DOLLAR,"17,526.00","17,297.00",2019-03-15,25
2,"22,799.13",CHF,SWISS FRANCE,"23,294.00","22,955.00",2019-03-15,25
3,,DKK,DANISH KRONE,"3,572.00","3,441.00",2019-03-15,25
4,"25,950.00",EUR,EURO,"26,763.68","26,080.00",2019-03-15,25
5,"2,038.00",FRF,FRENCH FRANC,"2,058.00","2,044.00",2019-03-15,25
6,"30,373.56",GBP,BRITISH POUND,"30,889.00","30,546.00",2019-03-15,25
7,"2,913.14",HKD,HONGKONG DOLLAR,"2,981.00","2,931.00",2019-03-15,25
8,,INR,INDIAN RUPEE,348.07,333.66,2019-03-15,25
9,200.53,JPY,JAPANESE YEN,208.82,202.56,2019-03-15,25
10,,KWD,KUWAITI DINAR,"74,562.14","72,195.22",2019-03-15,25
11,,MYR,MALAYSIAN RINGGIT,"5,285.15","5,210.33",2019-03-15,25
12,,NOK,NORWEGIAN KRONER,"2,751.00","2,655.00",2019-03-15,25
13,,SEK,SWEDISH KRONA,"2,531.00","2,445.00",2019-03-15,25
14,"16,901.31",SGD,SINGAPORE DOLLAR,"17,231.00","17,006.00",2019-03-15,25
15,650.00,THB,THAI BAHT,746.00,714.00,2019-03-15,25
16,"23,130.00",USD,US DOLLAR,"23,245.00","23,160.00",2019-03-15,25
0,"16,125.00",AUD,AUST.DOLLAR,"16,511.00","16,223.00",2019-03-15,62
1,"17,081.00",CAD,CANADIAN DOLLAR,"17,536.00","17,237.00",2019-03-15,62
2,"22,709.00",CHF,SWISS FRANCE,"23,277.00","22,879.00",2019-03-15,62
3,"7,415.00",DEM,DEUTSCHE MARK,"10,645.00","10,564.00",2019-03-15,62
4,,DKK,DANISH KRONE,"3,580.00","3,436.00",2019-03-15,62
5,"25,943.00",EUR,EURO,"26,783.00","26,021.00",2019-03-15,62
6,"2,184.00",FRF,FRENCH FRANC,"3,174.00","3,150.00",2019-03-15,62
7,"30,283.00",GBP,BRITISH POUND,"30,879.00","30,497.00",2019-03-15,62
8,"2,898.00",HKD,HONGKONG DOLLAR,"2,987.00","2,918.00",2019-03-15,62
9,,INR,INDIAN RUPEE,427.29,351.03,2019-03-15,62
10,190.00,JPY,JAPANESE YEN,218.00,192.00,2019-03-15,62
11,18.00,KRW,SOUTH KOREAN WON,22.00,19.00,2019-03-15,62
12,,KWD,KUWAITI DINAR,"78,401.34","76,610.55",2019-03-15,62
13,,MYR,MALAYSIAN RINGGIT,"6,181.60","6,064.62",2019-03-15,62
14,,NOK,NORWEGIAN KRONER,"2,770.00","2,656.00",2019-03-15,62
15,,SEK,SWEDISH KRONA,"2,535.00","2,448.00",2019-03-15,62
16,"16,811.00",SGD,SINGAPORE DOLLAR,"17,226.00","16,940.00",2019-03-15,62
17,700.00,THB,THAI BAHT,755.00,705.00,2019-03-15,62
18,"23,135.00",USD,US DOLLAR,"23,255.00","23,145.00",2019-03-15,62
0,,ATS,SCHILING AUSTRIA,991.00,989.00,2019-03-15,19
1,"16,015.00",AUD,AUST.DOLLAR,"16,502.00","16,283.00",2019-03-15,19
2,,BEF,BELGIAN FRANCE,336.00,334.00,2019-03-15,19
3,"16,971.00",CAD,CANADIAN DOLLAR,"17,526.00","17,297.00",2019-03-15,19
4,"22,599.00",CHF,SWISS FRANCE,"23,267.00","22,930.00",2019-03-15,19
5,,DEM,DEUTSCHE MARK,"7,155.00","7,154.00",2019-03-15,19
6,,DKK,DANISH KRONE,"3,570.00","3,452.00",2019-03-15,19
7,"25,833.00",EUR,EURO,"26,774.00","26,081.00",2019-03-15,19
8,,FIM,FINNISH MARK,"2,314.00","2,313.00",2019-03-15,19
9,,FRF,FRENCH FRANC,"2,139.00","2,138.00",2019-03-15,19
10,"30,174.00",GBP,BRITISH POUND,"30,870.00","30,538.00",2019-03-15,19
11,"2,863.00",HKD,HONGKONG DOLLAR,"2,983.00","2,924.00",2019-03-15,19
12,"9,000.00",INR,INDIAN RUPEE,"9,000.00","9,000.00",2019-03-15,19
13,,ITL,ITALIAN LIRA,7.00,6.00,2019-03-15,19
14,191.00,JPY,JAPANESE YEN,210.44,193.00,2019-03-15,19
15,,NLG,DUTCH GUILDE,"6,239.00","6,238.00",2019-03-15,19
16,,NOK,NORWEGIAN KRONER,"2,750.00","2,656.00",2019-03-15,19
17,,SEK,SWEDISH KRONA,"2,525.00","2,453.00",2019-03-15,19
18,"16,801.00",SGD,SINGAPORE DOLLAR,"17,216.00","16,990.00",2019-03-15,19
19,705.00,THB,THAI BAHT,750.24,705.00,2019-03-15,19
20,"23,140.00",USD,US DOLLAR,"23,260.00","23,150.00",2019-03-15,19
0,"16,115.00",AUD,AUST.DOLLAR,"16,501.00","16,213.00",2019-03-15,11
1,"17,071.00",CAD,CANADIAN DOLLAR,"17,526.00","17,227.00",2019-03-15,11
2,"22,649.00",CHF,SWISS FRANCE,"23,267.00","22,809.00",2019-03-15,11
3,,DKK,DANISH KRONE,"3,575.00","3,436.00",2019-03-15,11
4,"25,883.00",EUR,EURO,"26,773.00","25,961.00",2019-03-15,11
5,"30,223.00",GBP,BRITISH POUND,"30,869.00","30,437.00",2019-03-15,11
6,"2,888.00",HKD,HONGKONG DOLLAR,"2,982.00","2,908.00",2019-03-15,11
7,195.53,JPY,JAPANESE YEN,213.44,197.56,2019-03-15,11
8,19.00,KRW,SOUTH KOREAN WON,22.00,20.00,2019-03-15,11
9,,KWD,KUWAITI DINAR,"79,122.00","76,125.00",2019-03-15,11
10,,NOK,NORWEGIAN KRONER,"2,755.00","2,641.00",2019-03-15,11
11,,SEK,SWEDISH KRONA,"2,530.00","2,438.00",2019-03-15,11
12,"16,801.00",SGD,SINGAPORE DOLLAR,"17,216.00","16,920.00",2019-03-15,11
13,665.00,THB,THAI BAHT,755.00,665.00,2019-03-15,11
14,"23,130.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-03-15,11
0,"16,150.00",AUD,AUST.DOLLAR,"16,507.00","16,248.00",2019-03-15,47
1,,BEF,BELGIAN FRANCE,335.11,330.46,2019-03-15,47
2,"17,106.00",CAD,CANADIAN DOLLAR,"17,531.00","17,262.00",2019-03-15,47
3,"22,734.00",CHF,SWISS FRANCE,"23,272.00","22,895.00",2019-03-15,47
4,,DKK,DANISH KRONE,"3,585.00","3,397.00",2019-03-15,47
5,"25,968.00",EUR,EURO,"26,779.00","26,046.00",2019-03-15,47
6,,FIM,FINNISH MARK,"2,274.00","2,242.00",2019-03-15,47
7,"30,309.00",GBP,BRITISH POUND,"30,875.00","30,523.00",2019-03-15,47
8,"2,848.00",HKD,HONGKONG DOLLAR,"2,993.00","2,869.00",2019-03-15,47
9,,INR,INDIAN RUPEE,362.00,269.00,2019-03-15,47
10,,ITL,ITALIAN LIRA,6.98,6.89,2019-03-15,47
11,138.00,JPY,JAPANESE YEN,223.00,138.00,2019-03-15,47
12,,KWD,KUWAITI DINAR,"79,133.00","76,066.00",2019-03-15,47
13,,MYR,MALAYSIAN RINGGIT,"5,724.00","5,571.00",2019-03-15,47
14,,NLG,DUTCH GUILDE,"6,171.00","5,937.00",2019-03-15,47
15,,NOK,NORWEGIAN KRONER,"2,765.00","2,601.00",2019-03-15,47
16,,SEK,SWEDISH KRONA,"2,540.00","2,398.00",2019-03-15,47
17,"16,836.00",SGD,SINGAPORE DOLLAR,"17,221.00","16,955.00",2019-03-15,47
18,650.00,THB,THAI BAHT,760.00,650.00,2019-03-15,47
