,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,461.00",AUD,AUST.DOLLAR,"16,782.00","16,561.00",2019-01-14,15
1,"17,202.00",CAD,CANADIAN DOLLAR,"17,589.00","17,359.00",2019-01-14,15
2,"23,259.00",CHF,SWISS FRANCE,"23,767.00","23,423.00",2019-01-14,15
3,,DKK,DANISH KRONE,"3,637.00","3,496.00",2019-01-14,15
4,"26,393.00",EUR,EURO,"27,174.00","26,472.00",2019-01-14,15
5,"29,445.00",GBP,BRITISH POUND,"29,957.00","29,653.00",2019-01-14,15
6,"2,900.00",HKD,HONGKONG DOLLAR,"2,995.00","2,921.00",2019-01-14,15
7,,INR,INDIAN RUPEE,356.00,312.00,2019-01-14,15
8,202.00,JPY,JAPANESE YEN,222.00,203.00,2019-01-14,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-01-14,15
10,,KWD,KUWAITI DINAR,"79,420.00","76,392.00",2019-01-14,15
11,,MYR,MALAYSIAN RINGGIT,"5,716.00","5,612.00",2019-01-14,15
12,,NOK,NORWEGIAN KRONER,"2,772.00","2,658.00",2019-01-14,15
13,,SEK,SWEDISH KRONA,"2,644.00","2,549.00",2019-01-14,15
14,"16,915.00",SGD,SINGAPORE DOLLAR,"17,261.00","17,034.00",2019-01-14,15
15,705.00,THB,THAI BAHT,747.00,705.00,2019-01-14,15
16,"23,145.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-01-14,15
0,"16,513.87",AUD,AUST.DOLLAR,"16,825.41","16,618.70",2019-01-14,61
1,"17,218.77",CAD,CANADIAN DOLLAR,"17,595.40","17,380.37",2019-01-14,61
2,"23,246.99",CHF,SWISS FRANCE,"23,744.43","23,416.04",2019-01-14,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-01-14,61
4,,DKK,DANISH KRONE,"3,619.63","3,509.62",2019-01-14,61
5,"26,374.24",EUR,EURO,"27,145.10","26,458.68",2019-01-14,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-01-14,61
7,"29,449.48",GBP,BRITISH POUND,"29,951.48","29,662.26",2019-01-14,61
8,"2,912.67",HKD,HONGKONG DOLLAR,"2,985.21","2,933.23",2019-01-14,61
9,,INR,INDIAN RUPEE,341.69,328.79,2019-01-14,61
10,201.79,JPY,JAPANESE YEN,214.93,208.38,2019-01-14,61
11,19.15,KRW,SOUTH KOREAN WON,21.31,20.17,2019-01-14,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-01-14,61
13,,MYR,MALAYSIAN RINGGIT,"5,702.10","5,629.23",2019-01-14,61
14,,NOK,NORWEGIAN KRONER,"2,760.41","2,676.52",2019-01-14,61
15,,SEK,SWEDISH KRONA,"2,629.91","2,565.32",2019-01-14,61
16,"16,917.55",SGD,SINGAPORE DOLLAR,"17,253.32","17,041.98",2019-01-14,61
17,711.81,THB,THAI BAHT,741.51,711.81,2019-01-14,61
18,"23,125.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-01-14,61
0,"16,466.52",AUD,AUST.DOLLAR,"16,828.00","16,581.01",2019-01-14,84
1,"17,207.99",CAD,CANADIAN DOLLAR,"17,597.00","17,346.00",2019-01-14,84
2,"23,252.00",CHF,SWISS FRANCE,"23,746.67","23,389.00",2019-01-14,84
3,,DKK,DANISH KRONE,"3,622.03","3,493.00",2019-01-14,84
4,"26,318.00",EUR,EURO,"27,154.31","26,450.00",2019-01-14,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-01-14,84
6,"29,445.31",GBP,BRITISH POUND,"29,974.00","29,635.00",2019-01-14,84
7,"2,915.82",HKD,HONGKONG DOLLAR,"2,984.00","2,936.00",2019-01-14,84
8,207.35,JPY,JAPANESE YEN,215.85,209.44,2019-01-14,84
9,18.52,KRW,SOUTH KOREAN WON,21.63,19.70,2019-01-14,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-01-14,84
11,,NOK,NORWEGIAN KRONER,"2,761.00","2,664.00",2019-01-14,84
12,,SEK,SWEDISH KRONA,"2,635.00","2,545.00",2019-01-14,84
13,"16,935.04",SGD,SINGAPORE DOLLAR,"17,263.00","17,042.00",2019-01-14,84
14,647.00,THB,THAI BAHT,743.00,711.00,2019-01-14,84
15,"23,155.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-01-14,84
0,"16,481.52",AUD,AUST.DOLLAR,"16,762.10","16,581.01",2019-01-14,73
1,"17,222.99",CAD,CANADIAN DOLLAR,"17,569.20","17,379.40",2019-01-14,73
2,"23,279.09",CHF,SWISS FRANCE,"23,746.67","23,443.19",2019-01-14,73
3,,DKK,DANISH KRONE,"3,622.03","3,511.94",2019-01-14,73
4,"26,413.05",EUR,EURO,"27,154.31","26,492.53",2019-01-14,73
5,"29,465.31",GBP,BRITISH POUND,"29,937.16","29,673.02",2019-01-14,73
6,"2,915.82",HKD,HONGKONG DOLLAR,"2,980.34","2,936.37",2019-01-14,73
7,,INR,INDIAN RUPEE,340.77,327.91,2019-01-14,73
8,207.35,JPY,JAPANESE YEN,215.51,209.44,2019-01-14,73
9,19.34,KRW,SOUTH KOREAN WON,20.99,20.36,2019-01-14,73
10,,KWD,KUWAITI DINAR,"79,405.13","76,407.11",2019-01-14,73
11,,MYR,MALAYSIAN RINGGIT,"5,700.71","5,627.85",2019-01-14,73
12,,NOK,NORWEGIAN KRONER,"2,756.83","2,673.04",2019-01-14,73
13,,SEK,SWEDISH KRONA,"2,629.29","2,564.72",2019-01-14,73
14,"16,935.04",SGD,SINGAPORE DOLLAR,"17,240.67","17,054.42",2019-01-14,73
15,711.59,THB,THAI BAHT,741.27,711.59,2019-01-14,73
16,"23,155.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-01-14,73
0,"16,471.52",AUD,AUST.DOLLAR,"16,767.10","16,576.01",2019-01-14,105
1,"17,212.99",CAD,CANADIAN DOLLAR,"17,574.20","17,374.40",2019-01-14,105
2,"23,269.09",CHF,SWISS FRANCE,"23,751.67","23,438.19",2019-01-14,105
3,,DKK,DANISH KRONE,"3,622.03","3,511.94",2019-01-14,105
4,"26,403.05",EUR,EURO,"27,159.31","26,487.53",2019-01-14,105
5,"29,455.31",GBP,BRITISH POUND,"29,942.16","29,668.02",2019-01-14,105
6,"2,905.82",HKD,HONGKONG DOLLAR,"2,985.34","2,931.37",2019-01-14,105
7,,INR,INDIAN RUPEE,340.77,327.91,2019-01-14,105
8,205.35,JPY,JAPANESE YEN,217.51,207.44,2019-01-14,105
9,19.34,KRW,SOUTH KOREAN WON,20.99,20.36,2019-01-14,105
10,,KWD,KUWAITI DINAR,"78,809.74","75,832.98",2019-01-14,105
11,,MYR,MALAYSIAN RINGGIT,"5,892.68","5,817.28",2019-01-14,105
12,,NOK,NORWEGIAN KRONER,"2,756.83","2,673.04",2019-01-14,105
13,,SEK,SWEDISH KRONA,"2,629.29","2,564.72",2019-01-14,105
