,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,266.00",AUD,AUST.DOLLAR,"16,584.00","16,365.00",2019-03-19,15
1,"17,141.00",CAD,CANADIAN DOLLAR,"17,527.00","17,297.00",2019-03-19,15
2,"22,875.00",CHF,SWISS FRANCE,"23,375.00","23,037.00",2019-03-19,15
3,,DKK,DANISH KRONE,"3,600.00","3,461.00",2019-03-19,15
4,"26,123.00",EUR,EURO,"26,897.00","26,202.00",2019-03-19,15
5,"30,426.00",GBP,BRITISH POUND,"30,954.00","30,640.00",2019-03-19,15
6,"2,899.00",HKD,HONGKONG DOLLAR,"2,994.00","2,919.00",2019-03-19,15
7,,INR,INDIAN RUPEE,365.00,322.00,2019-03-19,15
8,200.00,JPY,JAPANESE YEN,221.00,201.00,2019-03-19,15
9,,KRW,SOUTH KOREAN WON,25.00,15.00,2019-03-19,15
10,,KWD,KUWAITI DINAR,"79,297.00","76,273.00",2019-03-19,15
11,,MYR,MALAYSIAN RINGGIT,"5,752.00","5,648.00",2019-03-19,15
12,,NOK,NORWEGIAN KRONER,"2,773.00","2,659.00",2019-03-19,15
13,,SEK,SWEDISH KRONA,"2,562.00","2,469.00",2019-03-19,15
14,"16,949.00",SGD,SINGAPORE DOLLAR,"17,296.00","17,069.00",2019-03-19,15
15,712.00,THB,THAI BAHT,755.00,712.00,2019-03-19,15
16,"23,150.00",USD,US DOLLAR,"23,260.00","23,160.00",2019-03-19,15
0,"16,255.90",AUD,AUST.DOLLAR,"16,563.06","16,359.18",2019-03-19,61
1,"17,121.63",CAD,CANADIAN DOLLAR,"17,496.31","17,282.35",2019-03-19,61
2,"22,856.53",CHF,SWISS FRANCE,"23,346.13","23,022.83",2019-03-19,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-03-19,61
4,,DKK,DANISH KRONE,"3,580.86","3,472.03",2019-03-19,61
5,"26,087.42",EUR,EURO,"26,850.22","26,170.99",2019-03-19,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-03-19,61
7,"30,398.69",GBP,BRITISH POUND,"30,915.88","30,618.16",2019-03-19,61
8,"2,909.81",HKD,HONGKONG DOLLAR,"2,982.29","2,930.35",2019-03-19,61
9,,INR,INDIAN RUPEE,350.58,337.35,2019-03-19,61
10,196.51,JPY,JAPANESE YEN,209.46,203.05,2019-03-19,61
11,18.85,KRW,SOUTH KOREAN WON,21.18,19.85,2019-03-19,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-03-19,61
13,,MYR,MALAYSIAN RINGGIT,"5,728.51","5,655.30",2019-03-19,61
14,,NOK,NORWEGIAN KRONER,"2,757.13","2,673.34",2019-03-19,61
15,,SEK,SWEDISH KRONA,"2,544.72","2,482.23",2019-03-19,61
16,"16,938.77",SGD,SINGAPORE DOLLAR,"17,274.92","17,063.35",2019-03-19,61
17,718.26,THB,THAI BAHT,748.22,718.26,2019-03-19,61
18,"23,130.00",USD,US DOLLAR,"23,260.00","23,160.00",2019-03-19,61
0,"16,266.00",AUD,AUST.DOLLAR,"15,563.96","16,363.00",2019-03-19,84
1,"17,146.90",CAD,CANADIAN DOLLAR,"17,509.00","17,280.00",2019-03-19,84
2,"22,875.62",CHF,SWISS FRANCE,"23,367.00","23,027.00",2019-03-19,84
3,,DKK,DANISH KRONE,"3,585.34","3,450.00",2019-03-19,84
4,"26,023.00",EUR,EURO,"26,877.06","26,154.00",2019-03-19,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-03-19,84
6,"30,426.31",GBP,BRITISH POUND,"30,951.00","30,607.00",2019-03-19,84
7,"2,914.37",HKD,HONGKONG DOLLAR,"2,982.00","2,933.00",2019-03-19,84
8,203.49,JPY,JAPANESE YEN,215.10,204.51,2019-03-19,84
9,18.31,KRW,SOUTH KOREAN WON,21.38,19.48,2019-03-19,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-03-19,84
11,,NOK,NORWEGIAN KRONER,"2,758.40","2,662.00",2019-03-19,84
12,,SEK,SWEDISH KRONA,"2,552.00","2,465.00",2019-03-19,84
13,"16,969.93",SGD,SINGAPORE DOLLAR,"17,285.00","17,067.00",2019-03-19,84
14,652.00,THB,THAI BAHT,749.00,717.00,2019-03-19,84
15,"23,160.00",USD,US DOLLAR,"23,260.00","23,160.00",2019-03-19,84
0,"16,286.71",AUD,AUST.DOLLAR,"16,563.96","16,385.02",2019-03-19,73
1,"17,161.90",CAD,CANADIAN DOLLAR,"17,506.89","17,317.76",2019-03-19,73
2,"22,895.62",CHF,SWISS FRANCE,"23,355.49","23,057.02",2019-03-19,73
3,,DKK,DANISH KRONE,"3,585.34","3,476.37",2019-03-19,73
4,"26,143.38",EUR,EURO,"26,877.06","26,222.05",2019-03-19,73
5,"30,446.31",GBP,BRITISH POUND,"30,933.86","30,660.94",2019-03-19,73
6,"2,914.37",HKD,HONGKONG DOLLAR,"2,978.85","2,934.91",2019-03-19,73
7,,INR,INDIAN RUPEE,350.44,337.21,2019-03-19,73
8,205.55,JPY,JAPANESE YEN,215.10,207.63,2019-03-19,73
9,18.92,KRW,SOUTH KOREAN WON,20.95,19.92,2019-03-19,73
10,,KWD,KUWAITI DINAR,"79,282.29","76,288.94",2019-03-19,73
11,,MYR,MALAYSIAN RINGGIT,"5,736.78","5,663.47",2019-03-19,73
12,,NOK,NORWEGIAN KRONER,"2,758.40","2,674.57",2019-03-19,73
13,,SEK,SWEDISH KRONA,"2,547.34","2,484.79",2019-03-19,73
14,"16,969.93",SGD,SINGAPORE DOLLAR,"17,276.19","17,089.56",2019-03-19,73
15,718.64,THB,THAI BAHT,748.62,718.64,2019-03-19,73
16,"23,160.00",USD,US DOLLAR,"23,260.00","23,160.00",2019-03-19,73
0,"16,276.71",AUD,AUST.DOLLAR,"16,568.96","16,380.02",2019-03-19,105
1,"17,151.90",CAD,CANADIAN DOLLAR,"17,511.89","17,312.76",2019-03-19,105
2,"22,885.62",CHF,SWISS FRANCE,"23,360.49","23,052.02",2019-03-19,105
3,,DKK,DANISH KRONE,"3,585.34","3,476.37",2019-03-19,105
4,"26,133.38",EUR,EURO,"26,882.06","26,217.05",2019-03-19,105
5,"30,436.31",GBP,BRITISH POUND,"30,938.86","30,655.94",2019-03-19,105
6,"2,904.37",HKD,HONGKONG DOLLAR,"2,983.85","2,929.91",2019-03-19,105
7,,INR,INDIAN RUPEE,350.44,337.21,2019-03-19,105
8,203.55,JPY,JAPANESE YEN,217.10,205.63,2019-03-19,105
9,18.92,KRW,SOUTH KOREAN WON,20.95,19.92,2019-03-19,105
10,,KWD,KUWAITI DINAR,"78,809.74","75,832.98",2019-03-19,105
11,,MYR,MALAYSIAN RINGGIT,"5,892.68","5,817.28",2019-03-19,105
12,,NOK,NORWEGIAN KRONER,"2,758.40","2,674.57",2019-03-19,105
13,,SEK,SWEDISH KRONA,"2,547.34","2,484.79",2019-03-19,105
14,"16,959.93",SGD,SINGAPORE DOLLAR,"17,281.19","17,084.56",2019-03-19,105
15,698.64,THB,THAI BAHT,753.62,713.64,2019-03-19,105
16,"23,160.00",USD,US DOLLAR,"23,260.00","23,160.00",2019-03-19,105
0,,ATS,SCHILING AUSTRIA,969.13,955.69,2019-03-19,64
1,"16,286.71",AUD,AUST.DOLLAR,"16,563.96","16,385.02",2019-03-19,64
2,"17,161.90",CAD,CANADIAN DOLLAR,"17,506.89","17,317.76",2019-03-19,64
3,"22,895.62",CHF,SWISS FRANCE,"23,355.49","23,057.02",2019-03-19,64
4,,DKK,DANISH KRONE,"3,585.34","3,476.37",2019-03-19,64
5,"26,143.38",EUR,EURO,"26,877.06","26,222.05",2019-03-19,64
6,"1,990.77",FRF,FRENCH FRANC,"2,033.00","2,004.80",2019-03-19,64
7,"30,446.31",GBP,BRITISH POUND,"30,933.86","30,660.94",2019-03-19,64
8,"2,914.37",HKD,HONGKONG DOLLAR,"2,978.85","2,934.91",2019-03-19,64
9,,INR,INDIAN RUPEE,350.44,337.21,2019-03-19,64
10,205.55,JPY,JAPANESE YEN,215.10,207.63,2019-03-19,64
