,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,066.00",AUD,AUST.DOLLAR,"16,508.00","16,163.00",2019-01-01,15
1,"16,691.00",CAD,CANADIAN DOLLAR,"17,201.00","16,843.00",2019-01-01,15
2,"23,149.00",CHF,SWISS FRANCE,"23,839.00","23,313.00",2019-01-01,15
3,,DKK,DANISH KRONE,"3,640.00","3,472.00",2019-01-01,15
4,"26,212.00",EUR,EURO,"27,199.00","26,291.00",2019-01-01,15
5,"29,006.00",GBP,BRITISH POUND,"29,741.00","29,211.00",2019-01-01,15
6,"2,894.00",HKD,HONGKONG DOLLAR,"3,012.00","2,914.00",2019-01-01,15
7,,INR,INDIAN RUPEE,360.00,314.00,2019-01-01,15
8,198.00,JPY,JAPANESE YEN,218.00,199.00,2019-01-01,15
9,,KRW,SOUTH KOREAN WON,25.00,16.00,2019-01-01,15
10,,KWD,KUWAITI DINAR,"79,623.00","75,995.00",2019-01-01,15
11,,MYR,MALAYSIAN RINGGIT,"5,663.00","5,518.00",2019-01-01,15
12,,NOK,NORWEGIAN KRONER,"2,731.00","2,598.00",2019-01-01,15
13,,SEK,SWEDISH KRONA,"2,646.00","2,531.00",2019-01-01,15
14,"16,688.00",SGD,SINGAPORE DOLLAR,"17,163.00","16,806.00",2019-01-01,15
15,689.00,THB,THAI BAHT,737.00,689.00,2019-01-01,15
16,"23,145.00",USD,US DOLLAR,"23,245.00","23,155.00",2019-01-01,15
0,"16,133.05",AUD,AUST.DOLLAR,"16,438.12","16,235.58",2019-01-01,61
1,"16,760.71",CAD,CANADIAN DOLLAR,"17,128.14","16,918.15",2019-01-01,61
2,"23,210.97",CHF,SWISS FRANCE,"23,707.69","23,379.77",2019-01-01,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-01-01,61
4,,DKK,DANISH KRONE,"3,612.64","3,502.84",2019-01-01,61
5,"26,326.03",EUR,EURO,"26,829.95","26,410.32",2019-01-01,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-01-01,61
7,"29,010.36",GBP,BRITISH POUND,"29,505.33","29,220.04",2019-01-01,61
8,"2,913.95",HKD,HONGKONG DOLLAR,"2,986.52","2,934.52",2019-01-01,61
9,,INR,INDIAN RUPEE,342.79,329.85,2019-01-01,61
10,198.47,JPY,JAPANESE YEN,210.66,205.03,2019-01-01,61
11,18.86,KRW,SOUTH KOREAN WON,21.63,19.87,2019-01-01,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-01-01,61
13,,MYR,MALAYSIAN RINGGIT,"5,615.99","5,544.21",2019-01-01,61
14,,NOK,NORWEGIAN KRONER,"2,689.72","2,607.97",2019-01-01,61
15,,SEK,SWEDISH KRONA,"2,610.01","2,545.92",2019-01-01,61
16,"16,701.23",SGD,SINGAPORE DOLLAR,"17,033.10","16,824.14",2019-01-01,61
17,701.62,THB,THAI BAHT,730.89,701.62,2019-01-01,61
18,"23,115.00",USD,US DOLLAR,"23,235.00","23,145.00",2019-01-01,61
0,"16,143.05",AUD,AUST.DOLLAR,"16,463.00","16,255.58",2019-01-01,84
1,"16,770.71",CAD,CANADIAN DOLLAR,"17,149.00","16,904.00",2019-01-01,84
2,"23,215.97",CHF,SWISS FRANCE,"23,732.00","23,382.00",2019-01-01,84
3,,DKK,DANISH KRONE,"3,617.00","3,490.00",2019-01-01,84
4,"26,291.00",EUR,EURO,"26,824.95","26,423.00",2019-01-01,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-01-01,84
6,"29,015.36",GBP,BRITISH POUND,"29,552.00","29,217.00",2019-01-01,84
7,"2,917.95",HKD,HONGKONG DOLLAR,"2,987.00","2,938.52",2019-01-01,84
8,203.47,JPY,JAPANESE YEN,211.74,205.53,2019-01-01,84
9,18.54,KRW,SOUTH KOREAN WON,21.66,19.72,2019-01-01,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-01-01,84
11,,NOK,NORWEGIAN KRONER,"2,692.00","2,597.00",2019-01-01,84
12,,SEK,SWEDISH KRONA,"2,617.00","2,528.00",2019-01-01,84
13,"16,726.23",SGD,SINGAPORE DOLLAR,"17,065.00","16,844.14",2019-01-01,84
14,638.00,THB,THAI BAHT,732.00,701.00,2019-01-01,84
15,"23,145.00",USD,US DOLLAR,"23,235.00","23,145.00",2019-01-01,84
