,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
13,"16,940.15",SGD,SINGAPORE DOLLAR,"17,257.00","17,036.00",2019-01-28,84
14,655.00,THB,THAI BAHT,752.90,720.00,2019-01-28,84
15,"23,150.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-28,84
0,"16,473.38",AUD,AUST.DOLLAR,"16,753.82","16,572.82",2019-01-28,73
1,"17,303.99",CAD,CANADIAN DOLLAR,"17,651.84","17,461.14",2019-01-28,73
2,"23,062.98",CHF,SWISS FRANCE,"23,526.22","23,225.56",2019-01-28,73
3,,DKK,DANISH KRONE,"3,601.76","3,492.29",2019-01-28,73
4,"26,276.13",EUR,EURO,"27,013.54","26,355.20",2019-01-28,73
5,"30,266.11",GBP,BRITISH POUND,"30,750.79","30,479.47",2019-01-28,73
6,"2,913.89",HKD,HONGKONG DOLLAR,"2,978.37","2,934.43",2019-01-28,73
7,,INR,INDIAN RUPEE,339.21,326.40,2019-01-28,73
8,204.70,JPY,JAPANESE YEN,213.18,206.77,2019-01-28,73
9,19.41,KRW,SOUTH KOREAN WON,21.18,20.43,2019-01-28,73
10,,KWD,KUWAITI DINAR,"79,309.47","76,315.05",2019-01-28,73
11,,MYR,MALAYSIAN RINGGIT,"5,684.21","5,611.57",2019-01-28,73
12,,NOK,NORWEGIAN KRONER,"2,768.90","2,684.75",2019-01-28,73
13,,SEK,SWEDISH KRONA,"2,598.39","2,534.58",2019-01-28,73
14,"16,940.15",SGD,SINGAPORE DOLLAR,"17,245.88","17,059.57",2019-01-28,73
15,722.75,THB,THAI BAHT,752.90,722.75,2019-01-28,73
16,"23,150.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-28,73
0,"16,463.38",AUD,AUST.DOLLAR,"16,758.82","16,567.82",2019-01-28,105
1,"17,293.99",CAD,CANADIAN DOLLAR,"17,656.84","17,456.14",2019-01-28,105
2,"23,052.98",CHF,SWISS FRANCE,"23,531.22","23,220.56",2019-01-28,105
3,,DKK,DANISH KRONE,"3,601.76","3,492.29",2019-01-28,105
4,"26,266.13",EUR,EURO,"27,018.54","26,350.20",2019-01-28,105
5,"30,256.11",GBP,BRITISH POUND,"30,755.79","30,474.47",2019-01-28,105
6,"2,903.89",HKD,HONGKONG DOLLAR,"2,983.37","2,929.43",2019-01-28,105
7,,INR,INDIAN RUPEE,339.21,326.40,2019-01-28,105
8,202.70,JPY,JAPANESE YEN,215.18,204.77,2019-01-28,105
9,19.41,KRW,SOUTH KOREAN WON,21.18,20.43,2019-01-28,105
10,,KWD,KUWAITI DINAR,"78,809.74","75,832.98",2019-01-28,105
11,,MYR,MALAYSIAN RINGGIT,"5,892.68","5,817.28",2019-01-28,105
12,,NOK,NORWEGIAN KRONER,"2,768.90","2,684.75",2019-01-28,105
13,,SEK,SWEDISH KRONA,"2,598.39","2,534.58",2019-01-28,105
14,"16,930.15",SGD,SINGAPORE DOLLAR,"17,250.88","17,054.57",2019-01-28,105
15,702.75,THB,THAI BAHT,757.90,717.75,2019-01-28,105
16,"23,150.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-28,105
0,,ATS,SCHILING AUSTRIA,969.13,955.69,2019-01-28,64
1,"16,473.38",AUD,AUST.DOLLAR,"16,753.82","16,572.82",2019-01-28,64
2,"17,303.99",CAD,CANADIAN DOLLAR,"17,651.84","17,461.14",2019-01-28,64
3,"23,062.98",CHF,SWISS FRANCE,"23,526.22","23,225.56",2019-01-28,64
4,,DKK,DANISH KRONE,"3,601.76","3,492.29",2019-01-28,64
5,"26,276.13",EUR,EURO,"27,013.54","26,355.20",2019-01-28,64
6,"1,990.77",FRF,FRENCH FRANC,"2,033.00","2,004.80",2019-01-28,64
7,"30,266.11",GBP,BRITISH POUND,"30,750.79","30,479.47",2019-01-28,64
8,"2,913.89",HKD,HONGKONG DOLLAR,"2,978.37","2,934.43",2019-01-28,64
9,,INR,INDIAN RUPEE,339.21,326.40,2019-01-28,64
10,204.70,JPY,JAPANESE YEN,213.18,206.77,2019-01-28,64
11,19.41,KRW,SOUTH KOREAN WON,21.18,20.43,2019-01-28,64
12,,KWD,KUWAITI DINAR,"79,309.47","76,315.05",2019-01-28,64
13,,MYR,MALAYSIAN RINGGIT,"5,684.21","5,611.57",2019-01-28,64
14,,NOK,NORWEGIAN KRONER,"2,768.90","2,684.75",2019-01-28,64
15,,SEK,SWEDISH KRONA,"2,598.39","2,534.58",2019-01-28,64
16,"16,940.15",SGD,SINGAPORE DOLLAR,"17,245.88","17,059.57",2019-01-28,64
17,722.75,THB,THAI BAHT,752.90,722.75,2019-01-28,64
18,"23,150.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-28,64
0,"16,373.38",AUD,AUST.DOLLAR,"16,773.82","16,472.82",2019-01-28,89
1,"17,203.99",CAD,CANADIAN DOLLAR,"17,671.84","17,361.14",2019-01-28,89
2,"22,962.98",CHF,SWISS FRANCE,"23,546.22","23,125.56",2019-01-28,89
3,,DKK,DANISH KRONE,"3,601.76","3,442.29",2019-01-28,89
4,"26,176.13",EUR,EURO,"27,033.54","26,255.20",2019-01-28,89
5,"30,166.11",GBP,BRITISH POUND,"30,770.79","30,379.47",2019-01-28,89
6,"2,893.89",HKD,HONGKONG DOLLAR,"2,983.37","2,914.43",2019-01-28,89
7,,INR,INDIAN RUPEE,339.21,326.40,2019-01-28,89
8,199.70,JPY,JAPANESE YEN,218.18,201.77,2019-01-28,89
9,19.41,KRW,SOUTH KOREAN WON,21.18,20.43,2019-01-28,89
10,,KWD,KUWAITI DINAR,"79,309.47","76,315.05",2019-01-28,89
11,,MYR,MALAYSIAN RINGGIT,"5,684.21","5,611.57",2019-01-28,89
12,,NOK,NORWEGIAN KRONER,"2,768.90","2,634.75",2019-01-28,89
13,,SEK,SWEDISH KRONA,"2,598.39","2,484.58",2019-01-28,89
14,"16,840.15",SGD,SINGAPORE DOLLAR,"17,265.88","16,959.57",2019-01-28,89
15,682.75,THB,THAI BAHT,762.90,682.75,2019-01-28,89
16,"23,140.00",USD,US DOLLAR,"23,240.00","23,140.00",2019-01-28,89
0,"16,473.38",AUD,AUST.DOLLAR,"16,753.82","16,572.82",2019-01-28,35
1,"17,303.99",CAD,CANADIAN DOLLAR,"17,651.84","17,461.14",2019-01-28,35
2,"23,062.98",CHF,SWISS FRANCE,"23,526.22","23,225.56",2019-01-28,35
3,,DKK,DANISH KRONE,"3,601.76","3,492.29",2019-01-28,35
4,"26,276.13",EUR,EURO,"27,013.54","26,355.20",2019-01-28,35
5,"30,266.11",GBP,BRITISH POUND,"30,750.79","30,479.47",2019-01-28,35
6,"2,913.89",HKD,HONGKONG DOLLAR,"2,978.37","2,934.43",2019-01-28,35
7,,INR,INDIAN RUPEE,339.21,326.40,2019-01-28,35
8,204.70,JPY,JAPANESE YEN,213.18,206.77,2019-01-28,35
9,19.41,KRW,SOUTH KOREAN WON,21.18,20.43,2019-01-28,35
10,,KWD,KUWAITI DINAR,"79,309.47","76,315.05",2019-01-28,35
11,,MYR,MALAYSIAN RINGGIT,"5,684.21","5,611.57",2019-01-28,35
12,,NOK,NORWEGIAN KRONER,"2,768.90","2,684.75",2019-01-28,35
13,,SAR,SAUDI RIAL,"5,802.97","5,459.76",2019-01-28,35
14,,SEK,SWEDISH KRONA,"2,598.39","2,534.58",2019-01-28,35
15,"16,940.15",SGD,SINGAPORE DOLLAR,"17,245.88","17,059.57",2019-01-28,35
16,722.75,THB,THAI BAHT,752.90,722.75,2019-01-28,35
17,"23,150.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-28,35
0,"16,459.00",AUD,AUST.DOLLAR,"16,757.00","16,542.00",2019-01-28,50
1,"17,303.99",CAD,CANADIAN DOLLAR,"17,662.00","17,410.00",2019-01-28,50
2,"23,062.98",CHF,SWISS FRANCE,"23,555.00","23,183.00",2019-01-28,50
3,,DKK,DANISH KRONE,"3,602.00","3,475.00",2019-01-28,50
4,"26,190.00",EUR,EURO,"27,013.54","26,322.00",2019-01-28,50
5,"2,038.00",FRF,FRENCH FRANC,"2,058.00","2,044.00",2019-01-28,50
6,"30,266.11",GBP,BRITISH POUND,"30,777.00","30,429.00",2019-01-28,50
7,"2,913.89",HKD,HONGKONG DOLLAR,"2,981.00","2,933.00",2019-01-28,50
8,,INR,INDIAN RUPEE,329.00,313.00,2019-01-28,50
9,204.70,JPY,JAPANESE YEN,213.93,206.77,2019-01-28,50
10,18.53,KRW,SOUTH KOREAN WON,21.65,19.71,2019-01-28,50
11,,NOK,NORWEGIAN KRONER,"2,769.00","2,672.00",2019-01-28,50
12,,SEK,SWEDISH KRONA,"2,603.00","2,514.00",2019-01-28,50
13,"16,940.15",SGD,SINGAPORE DOLLAR,"17,260.00","17,039.00",2019-01-28,50
14,655.00,THB,THAI BAHT,752.90,720.00,2019-01-28,50
15,"23,120.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-28,50
0,"16,473.38",AUD,AUST.DOLLAR,"16,753.82","16,572.82",2019-01-28,24
1,"17,303.99",CAD,CANADIAN DOLLAR,"17,651.84","17,461.14",2019-01-28,24
2,"23,062.98",CHF,SWISS FRANCE,"23,526.22","23,225.56",2019-01-28,24
3,,DKK,DANISH KRONE,"3,601.76","3,492.29",2019-01-28,24
4,"26,276.13",EUR,EURO,"27,013.54","26,355.20",2019-01-28,24
5,"30,266.11",GBP,BRITISH POUND,"30,750.79","30,479.47",2019-01-28,24
6,"2,913.89",HKD,HONGKONG DOLLAR,"2,978.37","2,934.43",2019-01-28,24
7,,INR,INDIAN RUPEE,347.87,333.93,2019-01-28,24
8,204.70,JPY,JAPANESE YEN,213.18,206.77,2019-01-28,24
9,19.41,KRW,SOUTH KOREAN WON,21.18,20.43,2019-01-28,24
10,,KWD,KUWAITI DINAR,"74,808.95","72,532.76",2019-01-28,24
11,,MYR,MALAYSIAN RINGGIT,"5,231.29","5,164.26",2019-01-28,24
12,,NOK,NORWEGIAN KRONER,"2,768.90","2,684.75",2019-01-28,24
13,,SEK,SWEDISH KRONA,"2,598.39","2,534.58",2019-01-28,24
14,"16,940.15",SGD,SINGAPORE DOLLAR,"17,245.88","17,059.57",2019-01-28,24
15,722.75,THB,THAI BAHT,752.90,722.75,2019-01-28,24
16,"23,120.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-28,24
0,,ATS,SCHILING AUSTRIA,988.00,942.00,2019-01-28,48
1,"16,463.38",AUD,AUST.DOLLAR,"16,763.82","16,562.82",2019-01-28,48
2,,BEF,BELGIAN FRANCE,337.00,321.00,2019-01-28,48
3,"17,293.99",CAD,CANADIAN DOLLAR,"17,661.84","17,451.14",2019-01-28,48
4,"23,052.98",CHF,SWISS FRANCE,"23,536.22","23,215.56",2019-01-28,48
5,"6,560.35",DEM,DEUTSCHE MARK,"6,699.56","6,606.60",2019-01-28,48
6,,DKK,DANISH KRONE,"3,604.76","3,489.29",2019-01-28,48
7,"26,266.13",EUR,EURO,"27,023.54","26,345.20",2019-01-28,48
8,,FIM,FINNISH MARK,"2,287.00","2,200.00",2019-01-28,48
9,"1,956.06",FRF,FRENCH FRANC,"1,997.57","1,969.85",2019-01-28,48
10,"30,266.11",GBP,BRITISH POUND,"30,760.79","30,469.47",2019-01-28,48
11,"2,910.89",HKD,HONGKONG DOLLAR,"2,981.37","2,931.43",2019-01-28,48
12,,INR,INDIAN RUPEE,361.89,344.29,2019-01-28,48
13,,ITL,ITALIAN LIRA,7.02,6.69,2019-01-28,48
14,203.70,JPY,JAPANESE YEN,214.18,205.77,2019-01-28,48
15,19.11,KRW,SOUTH KOREAN WON,21.48,20.13,2019-01-28,48
16,,KWD,KUWAITI DINAR,"62,850.73","60,929.17",2019-01-28,48
17,,MYR,MALAYSIAN RINGGIT,"5,036.17","4,901.77",2019-01-28,48
18,,NLG,DUTCH GUILDE,"6,171.00","5,937.00",2019-01-28,48
19,,NOK,NORWEGIAN KRONER,"2,771.90","2,681.75",2019-01-28,48
20,,SEK,SWEDISH KRONA,"2,601.39","2,531.58",2019-01-28,48
21,"16,932.15",SGD,SINGAPORE DOLLAR,"17,253.88","17,051.57",2019-01-28,48
22,718.24,THB,THAI BAHT,758.35,719.24,2019-01-28,48
23,"23,130.00",USD,US DOLLAR,"23,240.00","23,140.00",2019-01-28,48
0,"16,333.38",AUD,AUST.DOLLAR,"16,760.82","16,522.82",2019-01-28,5
1,"17,163.99",CAD,CANADIAN DOLLAR,"17,658.84","17,411.14",2019-01-28,5
2,"22,922.98",CHF,SWISS FRANCE,"23,533.22","23,175.56",2019-01-28,5
3,,DKK,DANISH KRONE,"3,605.76","3,457.29",2019-01-28,5
4,"26,216.13",EUR,EURO,"27,020.54","26,295.20",2019-01-28,5
5,"30,116.11",GBP,BRITISH POUND,"30,757.79","30,419.47",2019-01-28,5
6,"2,878.89",HKD,HONGKONG DOLLAR,"2,982.37","2,899.43",2019-01-28,5
7,203.70,JPY,JAPANESE YEN,214.18,205.77,2019-01-28,5
8,19.41,KRW,SOUTH KOREAN WON,22.18,19.43,2019-01-28,5
9,,KWD,KUWAITI DINAR,"56,002.94","54,880.26",2019-01-28,5
10,,NOK,NORWEGIAN KRONER,"2,772.90","2,649.75",2019-01-28,5
11,,SEK,SWEDISH KRONA,"2,602.39","2,499.58",2019-01-28,5
12,"16,800.15",SGD,SINGAPORE DOLLAR,"17,252.88","17,009.57",2019-01-28,5
13,712.75,THB,THAI BAHT,755.90,712.75,2019-01-28,5
14,"23,140.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-28,5
0,"16,436.00",AUD,AUST.DOLLAR,"16,763.82","16,524.00",2019-01-28,28
1,"17,254.00",CAD,CANADIAN DOLLAR,"17,678.00","17,376.00",2019-01-28,28
2,"23,032.00",CHF,SWISS FRANCE,"23,560.00","23,158.00",2019-01-28,28
3,,DEM,DEUTSCHE MARK,,"30,174.55",2019-01-28,28
4,,DKK,DANISH KRONE,"3,611.76","3,464.00",2019-01-28,28
5,"26,174.00",EUR,EURO,"27,013.54","26,316.00",2019-01-28,28
6,,FRF,FRENCH FRANC,,"101,201.05",2019-01-28,28
7,"30,246.00",GBP,BRITISH POUND,"30,781.00","30,412.00",2019-01-28,28
8,"2,899.00",HKD,HONGKONG DOLLAR,"2,986.00","2,922.00",2019-01-28,28
9,204.00,JPY,JAPANESE YEN,213.88,209.47,2019-01-28,28
10,,KRW,SOUTH KOREAN WON,21.64,19.71,2019-01-28,28
11,,NLG,DUTCH GUILDE,,"33,998.84",2019-01-28,28
12,,NOK,NORWEGIAN KRONER,"2,769.00","2,661.00",2019-01-28,28
13,,SEK,SWEDISH KRONA,"2,612.00","2,503.00",2019-01-28,28
14,"16,920.00",SGD,SINGAPORE DOLLAR,"17,267.00","17,021.00",2019-01-28,28
15,650.00,THB,THAI BAHT,755.90,717.00,2019-01-28,28
16,"23,150.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-28,28
0,"16,441.00",AUD,AUST.DOLLAR,"16,753.82","16,539.00",2019-01-28,104
1,"17,288.99",CAD,CANADIAN DOLLAR,"17,658.00","17,406.00",2019-01-28,104
2,"23,042.00",CHF,SWISS FRANCE,"23,550.00","23,178.00",2019-01-28,104
3,,DKK,DANISH KRONE,"3,601.76","3,474.00",2019-01-28,104
4,"26,184.00",EUR,EURO,"27,013.54","26,316.00",2019-01-28,104
5,,FRF,FRENCH FRANC,,"101,201.05",2019-01-28,104
6,"30,246.11",GBP,BRITISH POUND,"30,771.00","30,422.00",2019-01-28,104
7,"2,913.89",HKD,HONGKONG DOLLAR,"2,981.00","2,932.00",2019-01-28,104
8,204.70,JPY,JAPANESE YEN,213.88,206.77,2019-01-28,104
9,,NLG,DUTCH GUILDE,,"33,998.84",2019-01-28,104
10,,NOK,NORWEGIAN KRONER,"2,769.00","2,671.00",2019-01-28,104
11,,SEK,SWEDISH KRONA,"2,602.00","2,513.00",2019-01-28,104
12,"16,940.15",SGD,SINGAPORE DOLLAR,"17,257.00","17,036.00",2019-01-28,104
13,655.00,THB,THAI BAHT,752.90,720.00,2019-01-28,104
14,"23,130.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-28,104
0,"16,459.00",AUD,AUST.DOLLAR,"16,757.00","16,542.00",2019-01-28,25
1,"17,303.99",CAD,CANADIAN DOLLAR,"17,662.00","17,410.00",2019-01-28,25
2,"23,062.98",CHF,SWISS FRANCE,"23,555.00","23,183.00",2019-01-28,25
3,,DKK,DANISH KRONE,"3,602.00","3,475.00",2019-01-28,25
4,"26,190.00",EUR,EURO,"27,013.54","26,322.00",2019-01-28,25
5,"2,038.00",FRF,FRENCH FRANC,"2,058.00","2,044.00",2019-01-28,25
6,"30,266.11",GBP,BRITISH POUND,"30,777.00","30,429.00",2019-01-28,25
7,"2,913.89",HKD,HONGKONG DOLLAR,"2,981.00","2,933.00",2019-01-28,25
8,,INR,INDIAN RUPEE,348.07,333.66,2019-01-28,25
9,204.70,JPY,JAPANESE YEN,213.93,206.77,2019-01-28,25
10,,KWD,KUWAITI DINAR,"74,562.14","72,195.22",2019-01-28,25
11,,MYR,MALAYSIAN RINGGIT,"5,285.15","5,210.33",2019-01-28,25
12,,NOK,NORWEGIAN KRONER,"2,769.00","2,672.00",2019-01-28,25
13,,SEK,SWEDISH KRONA,"2,603.00","2,514.00",2019-01-28,25
14,"16,940.15",SGD,SINGAPORE DOLLAR,"17,260.00","17,039.00",2019-01-28,25
15,655.00,THB,THAI BAHT,752.90,720.00,2019-01-28,25
16,"23,120.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-28,25
0,"16,383.00",AUD,AUST.DOLLAR,"16,773.00","16,482.00",2019-01-28,62
1,"17,214.00",CAD,CANADIAN DOLLAR,"17,671.00","17,371.00",2019-01-28,62
2,"22,973.00",CHF,SWISS FRANCE,"23,546.00","23,145.00",2019-01-28,62
3,"7,415.00",DEM,DEUTSCHE MARK,"10,645.00","10,564.00",2019-01-28,62
4,,DKK,DANISH KRONE,"3,611.00","3,467.00",2019-01-28,62
5,"26,186.00",EUR,EURO,"27,033.00","26,265.00",2019-01-28,62
6,"2,184.00",FRF,FRENCH FRANC,"3,174.00","3,150.00",2019-01-28,62
7,"30,176.00",GBP,BRITISH POUND,"30,770.00","30,389.00",2019-01-28,62
8,"2,898.00",HKD,HONGKONG DOLLAR,"2,988.00","2,919.00",2019-01-28,62
9,,INR,INDIAN RUPEE,427.29,351.03,2019-01-28,62
10,195.00,JPY,JAPANESE YEN,223.00,197.00,2019-01-28,62
11,18.00,KRW,SOUTH KOREAN WON,22.00,19.00,2019-01-28,62
12,,KWD,KUWAITI DINAR,"78,401.34","76,610.55",2019-01-28,62
13,,MYR,MALAYSIAN RINGGIT,"6,181.60","6,064.62",2019-01-28,62
14,,NOK,NORWEGIAN KRONER,"2,789.00","2,674.00",2019-01-28,62
15,,SEK,SWEDISH KRONA,"2,608.00","2,519.00",2019-01-28,62
16,"16,850.00",SGD,SINGAPORE DOLLAR,"17,265.00","16,979.00",2019-01-28,62
17,708.00,THB,THAI BAHT,763.00,712.00,2019-01-28,62
18,"23,135.00",USD,US DOLLAR,"23,245.00","23,145.00",2019-01-28,62
0,,ATS,SCHILING AUSTRIA,991.00,989.00,2019-01-28,19
1,"16,273.00",AUD,AUST.DOLLAR,"16,764.00","16,543.00",2019-01-28,19
2,,BEF,BELGIAN FRANCE,336.00,334.00,2019-01-28,19
3,"17,104.00",CAD,CANADIAN DOLLAR,"17,662.00","17,431.00",2019-01-28,19
4,"22,863.00",CHF,SWISS FRANCE,"23,536.00","23,196.00",2019-01-28,19
5,,DEM,DEUTSCHE MARK,"7,155.00","7,154.00",2019-01-28,19
6,,DKK,DANISH KRONE,"3,602.00","3,482.00",2019-01-28,19
7,"26,076.00",EUR,EURO,"27,024.00","26,325.00",2019-01-28,19
8,,FIM,FINNISH MARK,"2,314.00","2,313.00",2019-01-28,19
9,,FRF,FRENCH FRANC,"2,139.00","2,138.00",2019-01-28,19
10,"30,066.00",GBP,BRITISH POUND,"30,761.00","30,429.00",2019-01-28,19
11,"2,864.00",HKD,HONGKONG DOLLAR,"2,983.00","2,924.00",2019-01-28,19
12,"9,000.00",INR,INDIAN RUPEE,"9,000.00","9,000.00",2019-01-28,19
13,,ITL,ITALIAN LIRA,7.00,6.00,2019-01-28,19
14,195.00,JPY,JAPANESE YEN,215.18,197.00,2019-01-28,19
15,,NLG,DUTCH GUILDE,"6,239.00","6,238.00",2019-01-28,19
16,,NOK,NORWEGIAN KRONER,"2,769.00","2,675.00",2019-01-28,19
17,,SEK,SWEDISH KRONA,"2,598.00","2,525.00",2019-01-28,19
18,"16,840.00",SGD,SINGAPORE DOLLAR,"17,256.00","17,030.00",2019-01-28,19
19,713.00,THB,THAI BAHT,757.90,713.00,2019-01-28,19
20,"23,140.00",USD,US DOLLAR,"23,250.00","23,150.00",2019-01-28,19
0,"16,373.00",AUD,AUST.DOLLAR,"16,763.00","16,472.00",2019-01-28,11
1,"17,203.00",CAD,CANADIAN DOLLAR,"17,661.00","17,361.00",2019-01-28,11
2,"22,912.00",CHF,SWISS FRANCE,"23,536.00","23,075.00",2019-01-28,11
3,,DKK,DANISH KRONE,"3,606.00","3,467.00",2019-01-28,11
4,"26,126.00",EUR,EURO,"27,023.00","26,205.00",2019-01-28,11
5,"30,116.00",GBP,BRITISH POUND,"30,760.00","30,329.00",2019-01-28,11
6,"2,888.00",HKD,HONGKONG DOLLAR,"2,983.00","2,909.00",2019-01-28,11
7,199.70,JPY,JAPANESE YEN,218.18,201.77,2019-01-28,11
8,19.00,KRW,SOUTH KOREAN WON,23.00,20.00,2019-01-28,11
9,,KWD,KUWAITI DINAR,"79,314.00","76,310.00",2019-01-28,11
10,,NOK,NORWEGIAN KRONER,"2,773.00","2,659.00",2019-01-28,11
11,,SEK,SWEDISH KRONA,"2,603.00","2,509.00",2019-01-28,11
12,"16,840.00",SGD,SINGAPORE DOLLAR,"17,255.00","16,959.00",2019-01-28,11
13,672.00,THB,THAI BAHT,762.00,672.00,2019-01-28,11
14,"23,130.00",USD,US DOLLAR,"23,240.00","23,150.00",2019-01-28,11
0,"16,408.00",AUD,AUST.DOLLAR,"16,764.00","16,507.00",2019-01-28,47
1,,BEF,BELGIAN FRANCE,335.11,330.46,2019-01-28,47
2,"17,238.00",CAD,CANADIAN DOLLAR,"17,662.00","17,396.00",2019-01-28,47
3,"22,997.00",CHF,SWISS FRANCE,"23,537.00","23,160.00",2019-01-28,47
4,,DKK,DANISH KRONE,"3,612.00","3,392.00",2019-01-28,47
5,"26,211.00",EUR,EURO,"27,024.00","26,290.00",2019-01-28,47
6,,FIM,FINNISH MARK,"2,274.00","2,242.00",2019-01-28,47
7,"30,200.00",GBP,BRITISH POUND,"30,761.00","30,414.00",2019-01-28,47
8,"2,848.00",HKD,HONGKONG DOLLAR,"2,988.00","2,868.00",2019-01-28,47
9,,INR,INDIAN RUPEE,354.00,261.00,2019-01-28,47
10,,ITL,ITALIAN LIRA,6.98,6.89,2019-01-28,47
11,194.00,JPY,JAPANESE YEN,219.00,196.00,2019-01-28,47
12,,KWD,KUWAITI DINAR,"79,320.00","76,215.00",2019-01-28,47
13,,MYR,MALAYSIAN RINGGIT,"5,695.00","5,511.00",2019-01-28,47
14,,NLG,DUTCH GUILDE,"6,171.00","5,937.00",2019-01-28,47
15,,NOK,NORWEGIAN KRONER,"2,779.00","2,584.00",2019-01-28,47
16,,SEK,SWEDISH KRONA,"2,609.00","2,434.00",2019-01-28,47
17,"16,875.00",SGD,SINGAPORE DOLLAR,"17,256.00","16,994.00",2019-01-28,47
18,657.00,THB,THAI BAHT,763.00,657.00,2019-01-28,47
