,Buy,Currency Code,Currency Name,Sell,Transfer,date,branchID
0,"16,359.00",AUD,AUST.DOLLAR,"16,678.00","16,458.00",2019-03-21,15
1,"17,175.00",CAD,CANADIAN DOLLAR,"17,561.00","17,331.00",2019-03-21,15
2,"23,045.00",CHF,SWISS FRANCE,"23,549.00","23,208.00",2019-03-21,15
3,,DKK,DANISH KRONE,"3,616.00","3,476.00",2019-03-21,15
4,"26,242.00",EUR,EURO,"27,019.00","26,321.00",2019-03-21,15
5,"30,165.00",GBP,BRITISH POUND,"30,688.00","30,377.00",2019-03-21,15
6,"2,899.00",HKD,HONGKONG DOLLAR,"2,994.00","2,920.00",2019-03-21,15
7,,INR,INDIAN RUPEE,366.00,322.00,2019-03-21,15
8,198.00,JPY,JAPANESE YEN,218.00,199.00,2019-03-21,15
9,,KRW,SOUTH KOREAN WON,25.00,15.00,2019-03-21,15
10,,KWD,KUWAITI DINAR,"79,359.00","76,332.00",2019-03-21,15
11,,MYR,MALAYSIAN RINGGIT,"5,768.00","5,663.00",2019-03-21,15
12,,NOK,NORWEGIAN KRONER,"2,816.00","2,701.00",2019-03-21,15
13,,SEK,SWEDISH KRONA,"2,589.00","2,495.00",2019-03-21,15
14,"16,992.00",SGD,SINGAPORE DOLLAR,"17,340.00","17,112.00",2019-03-21,15
15,711.00,THB,THAI BAHT,754.00,711.00,2019-03-21,15
16,"23,145.00",USD,US DOLLAR,"23,255.00","23,155.00",2019-03-21,15
0,"16,386.67",AUD,AUST.DOLLAR,"16,696.05","16,490.73",2019-03-21,61
1,"17,195.21",CAD,CANADIAN DOLLAR,"17,571.37","17,356.60",2019-03-21,61
2,"23,080.52",CHF,SWISS FRANCE,"23,574.61","23,248.40",2019-03-21,61
3,,DEM,DEUTSCHE MARK,"7,631.17","7,525.08",2019-03-21,61
4,,DKK,DANISH KRONE,"3,610.21","3,500.49",2019-03-21,61
5,"26,299.32",EUR,EURO,"27,068.07","26,383.53",2019-03-21,61
6,,FRF,FRENCH FRANC,"2,275.34","2,243.71",2019-03-21,61
7,"30,288.58",GBP,BRITISH POUND,"30,804.01","30,507.27",2019-03-21,61
8,"2,910.03",HKD,HONGKONG DOLLAR,"2,982.51","2,930.57",2019-03-21,61
9,,INR,INDIAN RUPEE,349.77,336.57,2019-03-21,61
10,200.43,JPY,JAPANESE YEN,214.05,207.01,2019-03-21,61
11,18.78,KRW,SOUTH KOREAN WON,21.31,19.78,2019-03-21,61
12,,KWD,KUWAITI DINAR,"55,957.50","54,832.30",2019-03-21,61
13,,MYR,MALAYSIAN RINGGIT,"5,762.43","5,688.79",2019-03-21,61
14,,NOK,NORWEGIAN KRONER,"2,777.21","2,692.80",2019-03-21,61
15,,SEK,SWEDISH KRONA,"2,576.08","2,512.82",2019-03-21,61
16,"17,008.11",SGD,SINGAPORE DOLLAR,"17,345.51","17,133.18",2019-03-21,61
17,719.17,THB,THAI BAHT,749.17,719.17,2019-03-21,61
18,"23,125.00",USD,US DOLLAR,"23,255.00","23,155.00",2019-03-21,61
0,"16,363.00",AUD,AUST.DOLLAR,"16,691.05","16,460.00",2019-03-21,84
1,"17,205.21",CAD,CANADIAN DOLLAR,"17,577.00","17,347.00",2019-03-21,84
2,"23,085.52",CHF,SWISS FRANCE,"23,601.00","23,257.00",2019-03-21,84
3,,DKK,DANISH KRONE,"3,610.21","3,477.00",2019-03-21,84
4,"26,229.00",EUR,EURO,"27,063.07","26,361.00",2019-03-21,84
5,,FRF,FRENCH FRANC,,"101,201.05",2019-03-21,84
6,"30,293.58",GBP,BRITISH POUND,"30,816.00","30,474.00",2019-03-21,84
7,"2,914.03",HKD,HONGKONG DOLLAR,"2,982.00","2,933.00",2019-03-21,84
8,204.52,JPY,JAPANESE YEN,214.05,205.55,2019-03-21,84
9,18.43,KRW,SOUTH KOREAN WON,21.52,19.61,2019-03-21,84
10,,NLG,DUTCH GUILDE,,"33,998.84",2019-03-21,84
11,,NOK,NORWEGIAN KRONER,"2,777.21","2,679.00",2019-03-21,84
12,,SEK,SWEDISH KRONA,"2,577.00","2,495.00",2019-03-21,84
13,"17,033.11",SGD,SINGAPORE DOLLAR,"17,359.00","17,141.00",2019-03-21,84
14,653.00,THB,THAI BAHT,750.00,718.00,2019-03-21,84
15,"23,155.00",USD,US DOLLAR,"23,255.00","23,155.00",2019-03-21,84
0,"16,379.55",AUD,AUST.DOLLAR,"16,658.39","16,478.42",2019-03-21,73
1,"17,195.61",CAD,CANADIAN DOLLAR,"17,541.28","17,351.78",2019-03-21,73
2,"23,065.95",CHF,SWISS FRANCE,"23,529.25","23,228.55",2019-03-21,73
3,,DKK,DANISH KRONE,"3,600.89","3,491.45",2019-03-21,73
4,"26,262.13",EUR,EURO,"26,999.14","26,341.15",2019-03-21,73
5,"30,185.11",GBP,BRITISH POUND,"30,668.48","30,397.90",2019-03-21,73
6,"2,914.55",HKD,HONGKONG DOLLAR,"2,979.04","2,935.10",2019-03-21,73
7,,INR,INDIAN RUPEE,350.92,337.67,2019-03-21,73
8,203.88,JPY,JAPANESE YEN,212.37,205.94,2019-03-21,73
9,18.97,KRW,SOUTH KOREAN WON,21.01,19.97,2019-03-21,73
10,,KWD,KUWAITI DINAR,"79,343.65","76,347.96",2019-03-21,73
11,,MYR,MALAYSIAN RINGGIT,"5,752.50","5,678.98",2019-03-21,73
12,,NOK,NORWEGIAN KRONER,"2,801.34","2,716.20",2019-03-21,73
13,,SEK,SWEDISH KRONA,"2,573.51","2,510.32",2019-03-21,73
14,"17,012.88",SGD,SINGAPORE DOLLAR,"17,319.92","17,132.81",2019-03-21,73
15,717.81,THB,THAI BAHT,747.75,717.81,2019-03-21,73
16,"23,155.00",USD,US DOLLAR,"23,255.00","23,155.00",2019-03-21,73
0,"16,369.55",AUD,AUST.DOLLAR,"16,663.39","16,473.42",2019-03-21,105
1,"17,185.61",CAD,CANADIAN DOLLAR,"17,546.28","17,346.78",2019-03-21,105
2,"23,055.95",CHF,SWISS FRANCE,"23,534.25","23,223.55",2019-03-21,105
3,,DKK,DANISH KRONE,"3,600.89","3,491.45",2019-03-21,105
4,"26,252.13",EUR,EURO,"27,004.14","26,336.15",2019-03-21,105
5,"30,175.11",GBP,BRITISH POUND,"30,673.48","30,392.90",2019-03-21,105
6,"2,904.55",HKD,HONGKONG DOLLAR,"2,984.04","2,930.10",2019-03-21,105
7,,INR,INDIAN RUPEE,350.92,337.67,2019-03-21,105
8,201.88,JPY,JAPANESE YEN,214.37,203.94,2019-03-21,105
9,18.97,KRW,SOUTH KOREAN WON,21.01,19.97,2019-03-21,105
10,,KWD,KUWAITI DINAR,"78,809.74","75,832.98",2019-03-21,105
11,,MYR,MALAYSIAN RINGGIT,"5,892.68","5,817.28",2019-03-21,105
12,,NOK,NORWEGIAN KRONER,"2,801.34","2,716.20",2019-03-21,105
13,,SEK,SWEDISH KRONA,"2,573.51","2,510.32",2019-03-21,105
14,"17,002.88",SGD,SINGAPORE DOLLAR,"17,324.92","17,127.81",2019-03-21,105
15,697.81,THB,THAI BAHT,752.75,712.81,2019-03-21,105
16,"23,155.00",USD,US DOLLAR,"23,255.00","23,155.00",2019-03-21,105
0,,ATS,SCHILING AUSTRIA,969.13,955.69,2019-03-21,64
1,"16,411.67",AUD,AUST.DOLLAR,"16,691.05","16,510.73",2019-03-21,64
2,"17,220.21",CAD,CANADIAN DOLLAR,"17,566.37","17,376.60",2019-03-21,64
3,"23,105.52",CHF,SWISS FRANCE,"23,569.61","23,268.40",2019-03-21,64
4,,DKK,DANISH KRONE,"3,610.21","3,500.49",2019-03-21,64
5,"26,324.32",EUR,EURO,"27,063.07","26,403.53",2019-03-21,64
6,"1,990.77",FRF,FRENCH FRANC,"2,033.00","2,004.80",2019-03-21,64
7,"30,313.58",GBP,BRITISH POUND,"30,799.01","30,527.27",2019-03-21,64
8,"2,914.03",HKD,HONGKONG DOLLAR,"2,978.51","2,934.57",2019-03-21,64
9,,INR,INDIAN RUPEE,349.77,336.57,2019-03-21,64
10,205.43,JPY,JAPANESE YEN,214.05,207.51,2019-03-21,64
11,19.03,KRW,SOUTH KOREAN WON,21.06,20.03,2019-03-21,64
12,,KWD,KUWAITI DINAR,"79,343.65","76,347.96",2019-03-21,64
13,,MYR,MALAYSIAN RINGGIT,"5,762.43","5,688.79",2019-03-21,64
14,,NOK,NORWEGIAN KRONER,"2,777.21","2,692.80",2019-03-21,64
15,,SEK,SWEDISH KRONA,"2,576.08","2,512.82",2019-03-21,64
16,"17,033.11",SGD,SINGAPORE DOLLAR,"17,340.51","17,153.18",2019-03-21,64
17,719.17,THB,THAI BAHT,749.17,719.17,2019-03-21,64
18,"23,155.00",USD,US DOLLAR,"23,255.00","23,155.00",2019-03-21,64
0,"16,311.67",AUD,AUST.DOLLAR,"16,711.05","16,410.73",2019-03-21,89
1,"17,120.21",CAD,CANADIAN DOLLAR,"17,586.37","17,276.60",2019-03-21,89
2,"23,005.52",CHF,SWISS FRANCE,"23,589.61","23,168.40",2019-03-21,89
3,,DKK,DANISH KRONE,"3,610.21","3,450.49",2019-03-21,89
4,"26,224.32",EUR,EURO,"27,083.07","26,303.53",2019-03-21,89
5,"30,213.58",GBP,BRITISH POUND,"30,819.01","30,427.27",2019-03-21,89
6,"2,894.03",HKD,HONGKONG DOLLAR,"2,983.51","2,914.57",2019-03-21,89
7,,INR,INDIAN RUPEE,349.77,336.57,2019-03-21,89
8,200.43,JPY,JAPANESE YEN,219.05,202.51,2019-03-21,89
9,19.03,KRW,SOUTH KOREAN WON,21.06,20.03,2019-03-21,89
10,,KWD,KUWAITI DINAR,"79,343.65","76,347.96",2019-03-21,89
11,,MYR,MALAYSIAN RINGGIT,"5,762.43","5,688.79",2019-03-21,89
12,,NOK,NORWEGIAN KRONER,"2,777.21","2,642.80",2019-03-21,89
13,,SEK,SWEDISH KRONA,"2,576.08","2,462.82",2019-03-21,89
14,"16,933.11",SGD,SINGAPORE DOLLAR,"17,360.51","17,053.18",2019-03-21,89
